rebalance_date,market_style_regime_label,style_breakout_preference,style_turnaround_preference,style_quality_compounder_preference,style_cash_defense_preference,style_liquidity_tailwind_score,style_rate_pressure_score,style_inflation_pressure_score,style_overheat_risk_score,n_candidates,top_breakout,top_turnaround,top_compounder
2019-05-31,cash_defense,0.0443180133841122,0.192176600526103,0.4202811447616173,0.5907781509154043,0.3539783082061489,0.0,0.0,0.2351938280486642,403,"AMT,SBAC,HEI,PSA,FICO","POST,KDP,MNST,ADM,PPC","HEI,SBUX,TSCO,FDS,HD"
2019-06-28,balanced,0.3219355724841596,0.2453823531461735,0.34864423701144354,0.028630947181852603,0.1380050011951942,0.0,0.0,0.1029514850481032,410,"STE,HEI,RGEN,OC,OLED","MSCI,AEM,HDB,NEM,RGLD","SBUX,TSCO,HEI,DLTR,HD"
2019-07-31,quality_compounder,0.1951683942016156,0.2338586473769948,0.5018283905093155,0.1761568336127493,0.1535866995681481,0.0897116306671677,0.0765661184771924,0.1396737495571071,413,"MDT,EW,SBAC,CTAS,RGEN","VEEV,MEDP,QGEN,LAD,HCA","HEI,TSCO,LAD,DLTR,HD"
2019-08-30,quality_compounder,0.1498707700758814,0.1574124344377349,0.5343578699954389,0.4100184017202097,0.1433473009338629,0.0,0.0,0.2279744147525191,410,"HD,AMGN,VRSK,OHI,EXR","XPO,LAD,CP,CHRW,CSX","LAD,DLTR,MKSI,STLD,EXEL"
2019-09-30,quality_compounder,0.2055828317666138,0.3027605333947482,0.512500800597521,0.0746233085454576,0.2477221925753644,0.4668565856368107,0.4277053806200161,0.20329070588111897,418,"KIM,TYL,OHI,TER,CTAS","GOOGL,GOOG,CSX,XPO,SAIA","MKSI,LAD,DLTR,JEF,STLD"
2019-10-31,breakout_growth,0.559047551319532,0.4102760575414437,0.4857770935475667,0.011230382130235,0.4135472243113167,0.3249096942471594,0.4148573589770667,0.1536300854345904,427,"LW,CRUS,AAPL,RMD,TER","CROX,JBL,LFUS,BBY,CAT","DLTR,MKSI,CROX,JEF,CSCO"
2019-11-29,balanced,0.3982304184899883,0.32625508233771827,0.3651868568283178,0.022085853960961195,0.4318487666999615,0.1641522447202206,0.0775007344094956,0.1118609226267063,410,"AAPL,LW,UI,SSNC,CRUS","HALO,IONS,LYB,INCY,NBIX","BABA,UI,JEF,CHDN,CROX"
2019-12-31,quality_compounder,0.3746965560588932,0.2815566589898173,0.5445122355061843,0.0948759638983344,0.180570637335385,0.5333430296748348,0.7352574879210986,0.20988856384591026,414,"AAPL,MSFT,MCO,CRUS,SSNC","EXEL,HALO,UI,AAPL,IONS","BABA,UI,JEF,CHDN,HEI"
2020-01-31,quality_compounder,0.22010737728519847,0.11988376408427148,0.5982152308706473,0.5048248423345576,0.1251908177343617,0.0,0.0,0.2752374772252421,419,"MSFT,MCO,FDS,AAPL,SSNC","ENPH,RUN,HALO,FTNT,HII","BABA,UI,LW,HEI,CHDN"
2020-02-28,cash_defense,0.0483123139726814,0.1721468481168594,0.4553846715655032,0.6453811942759752,0.2040090351341076,0.0,0.0,0.2638338106074861,440,"DPZ,MSCI,SBAC,GILD,CLX","AEE,ROL,NRG,SCI,CLX","ALLE,BABA,NRG,TT,RGEN"
