adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.4770597336284852,0.12431659548690965,0.35274313814157554,1.749531723854578,5.161043830167774,-0.19716786794336416,1.4832133564029955,0.6144578313253012,0.6178552587525135,0.08194107870406503,3.0,1,25.0,100000.0,1484806.6624154414,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.6005810175781982
False,1.0,83,1.0,0.471628025147536,0.12431659548690965,0.34731142966062634,1.709949863701038,5.088771594005877,-0.20386709940718917,1.4261854632938091,0.5783132530120482,0.6349465158280974,0.07805453283791071,3.0,1,25.0,100000.0,1447448.69040021,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.5869791521456195
False,1.0,83,1.0,0.4428803499438112,0.12431659548690965,0.31856375445690155,1.7482620042961214,5.068079865177385,-0.15384154619871404,1.4808963608914116,0.5662650602409639,0.6071219621989055,0.07471332906379964,4.0,1,25.0,100000.0,1262824.6175324596,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.5804512519020992
False,1.0,83,1.0,0.4293235270291791,0.12431659548690965,0.30500693154226943,1.8356080824512813,5.154657144738505,-0.14862437969331643,1.6351105274186688,0.6506024096385542,0.6126035440695917,0.0841992830241877,5.0,1,25.0,100000.0,1183004.104319825,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.5782476518517493
False,1.0,83,1.0,0.4285304828758201,0.12431659548690965,0.3042138873889104,1.786849261898699,5.2736321364469205,-0.14476974968007061,1.526640086469798,0.6385542168674698,0.6197532589406468,0.07752534585925419,5.0,1,25.0,100000.0,1178471.6113817247,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.5747272534339651
False,1.0,83,1.0,0.43781726391951103,0.12431659548690965,0.3135006684326014,1.7646547451922845,4.94191938684206,-0.1629569461397402,1.5315573459341054,0.6024096385542169,0.5956548553376709,0.07897070738375657,4.0,1,25.0,100000.0,1232491.3580176875,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.5735371297061305
False,1.0,83,1.0,0.45640548485667565,0.12431659548690965,0.332088889369766,1.6896015105009545,4.803196658292648,-0.21296600329578153,1.3747670927311426,0.5662650602409639,0.6360699737689636,0.07634967434039645,3.0,1,25.0,100000.0,1347005.2300660992,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.5640300551089564
False,1.0,83,1.0,0.40035050455459986,0.12431659548690965,0.2760339090676902,1.8433695568476551,4.984687288537474,-0.1371636910213555,1.626447520831148,0.6746987951807228,0.592848029805196,0.08944763797356368,7.0,1,25.0,100000.0,1026764.5585162197,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5531194104054912
False,1.0,83,1.0,0.404531793832678,0.12431659548690965,0.28021519834576836,1.7849470131233864,5.214900510908705,-0.14052230978920477,1.5056844280545019,0.6265060240963856,0.6073629826536839,0.08029471603674794,7.0,1,25.0,100000.0,1048157.9298221243,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.54960593582453
False,1.0,83,1.0,0.4170330973887104,0.12431659548690965,0.29271650190180076,1.6935242724645176,4.69946185274915,-0.19767956924541852,1.3761907296415452,0.6144578313253012,0.6304672776252612,0.06727895562402843,4.0,1,25.0,100000.0,1114409.8940474575,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,winner_take_all,0.5298408560173167
