rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-04-30,core_compounder,0.9999999999999999,-0.015698983356912,-0.015698983356912003,18
2019-05-31,cash,0.28,0.0,0.0,1
2019-05-31,core_compounder,0.72,0.05066401929296726,0.07036669346245453,18
2019-06-28,core_compounder,0.9999999999999999,0.012139502675459183,0.012139502675459185,25
2019-07-31,core_compounder,1.0,0.01599015191971886,0.01599015191971886,18
2019-08-30,core_compounder,0.9999999999999998,-0.002994027334279641,-0.002994027334279642,18
2019-09-30,core_compounder,1.0,0.02077255756976851,0.02077255756976851,18
2019-10-31,core_compounder,1.0,0.005175451748669867,0.005175451748669867,32
2019-11-29,core_compounder,1.0,0.031059365690022902,0.031059365690022902,40
2019-12-31,core_compounder,1.0,0.053930561001722506,0.053930561001722506,18
2020-01-31,core_compounder,1.0,-0.028838450964106362,-0.028838450964106362,18
2020-02-28,cash,0.2799999999999999,0.0,0.0,1
2020-02-28,core_compounder,0.7200000000000001,-0.0546316834946121,-0.07587733818696124,18
2020-03-31,cash,0.0974235676204086,0.0,0.0,1
2020-03-31,core_compounder,0.9025764323795915,0.18138924584255064,0.20096829402505914,20
2020-04-30,core_compounder,1.0,0.14649740469062872,0.14649740469062872,29
2020-05-29,cash,0.010340950314608646,0.0,0.0,1
2020-05-29,core_compounder,0.9896590496853914,0.041393812288920674,0.04182633635500994,18
2020-06-30,cash,0.011959095585777027,0.0,0.0,1
2020-06-30,core_compounder,0.9880409044142231,0.08573668050004192,0.08677442413264497,18
2020-07-31,core_compounder,1.0,0.11292871586656743,0.11292871586656743,18
2020-08-31,core_compounder,1.0,-0.02057127721857336,-0.02057127721857336,25
2020-09-30,core_compounder,1.0,0.0019320847052696774,0.0019320847052696774,29
2020-10-30,cash,0.28,0.0,0.0,1
2020-10-30,core_compounder,0.72,0.06886662874895812,0.09564809548466406,17
2020-11-30,core_compounder,1.0,0.04639251286665412,0.04639251286665412,26
2020-12-31,core_compounder,1.0,-0.00035859764801203547,-0.00035859764801203547,31
2021-01-29,cash,0.28,0.0,0.0,1
2021-01-29,core_compounder,0.72,0.045289324354483226,0.0629018393812267,17
2021-02-26,cash,0.28,0.0,0.0,1
2021-02-26,core_compounder,0.72,-0.0023199246221761558,-0.0032221175308002163,17
2021-03-31,core_compounder,1.0,0.04465737200564753,0.04465737200564753,27
2021-04-30,core_compounder,1.0,-0.00788814857472185,-0.00788814857472185,30
2021-05-28,core_compounder,1.0,0.05339021354413109,0.05339021354413109,34
2021-06-30,core_compounder,1.0,0.05416956702048493,0.05416956702048493,43
2021-07-30,core_compounder,1.0,0.06031494183286192,0.06031494183286192,34
2021-08-31,core_compounder,1.0,-0.04927350077664511,-0.04927350077664511,36
2021-09-30,cash,0.28,0.0,0.0,1
2021-09-30,core_compounder,0.72,0.08951942086385553,0.12433252897757713,17
2021-10-29,core_compounder,1.0,0.0011685270738689842,0.0011685270738689842,25
2021-11-30,core_compounder,1.0,0.031081232006248273,0.031081232006248273,29
2021-12-31,core_compounder,1.0,-0.04707707355109264,-0.04707707355109264,17
2022-01-31,core_compounder,1.0,-0.010012168219380705,-0.010012168219380705,23
2022-02-28,core_compounder,1.0,0.0398913450530528,0.0398913450530528,32
