portfolio_kind,ticker,entry_date,entry_signal_date,entry_reason,quantity_open,entry_price,entry_value_usd,entry_fee_unrealized_usd,entry_target_weight,fill_mode,entry_name,entry_sector,entry_industry_group,entry_source_universe,entry_score,entry_raw_score,entry_sleeve,entry_sleeve_role,entry_selection_path,entry_candidate_gate_label,entry_candidate_minimum_pass,entry_defensive_rotation_action,entry_monster_early_score,entry_stale_mega_leader_score,entry_stale_leader_reason,entry_risk_entry_block_score,entry_theme_phase,entry_theme_horizon,entry_theme_holding_profile,entry_theme_short_cycle_flag,entry_theme_structural_growth,entry_style_regime,entry_regime_state,entry_regime_state_score,entry_rs_acceleration_score,entry_h6_dynamic_leader_score,entry_explosion_entry_score,entry_explosion_exit_score,entry_explosion_net_score,entry_quality_score,entry_concentrated_score,entry_selection_confirmation_score,entry_ml_technical_agreement_score,entry_trend_template_full,entry_breakout_setup_quality_score,entry_volatility_contraction_score,entry_oneil_leadership_score,entry_industry_group_strength_score,entry_future_winner_scout_score,entry_profitability_inflection_score,entry_market_cap_live,entry_mktcap,entry_dollar_vol_20d,entry_current_price_live,entry_px,entry_signal_breakdown
main,KO,2026-03-02,2026-02-27,target_rebalance,168.0,79.67218017578125,13384.92626953125,33.46231567382812,0.0403999827199796,next_close,COCA-COLA,Consumer Staples,Food Beverage & Tobacco,current_constituents_proxy,4.598170501324601,4.598170501324601,core_compounder,,,core_strict,True,neutral,0.4698832920905304,0.0,,0.0,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.2027658969581669,0.8115067952281966,0.0,0.0,0.0,0.5416375551774244,,1.0,1.0,1.0,0.7038180010284939,-0.0144563507711574,0.0543090661695795,-0.0737122242934184,0.4179290970219551,0.2321350815031453,,348474997375.4883,1625650501.928482,,81.00302124023438,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8115067952281966, ""rs_acceleration_score"": 0.2027658969581669, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,PEG,2026-03-02,2026-02-27,target_rebalance,100.0,83.82633209228516,8382.633209228516,20.95658302307129,0.0254257876304818,next_close,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Utilities,current_constituents_proxy,2.412811574804317,2.412811574804317,early_scout,,,early_relaxed,True,neutral,0.4756032139630778,0.0,,0.0,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.1707817945774249,0.0572583904945333,0.0,0.0,0.0,0.968556637805922,,1.0,1.0,0.0,0.5611350083575275,-0.2171290904476661,-0.2395078638708532,0.3843081824881521,0.5721930265323485,0.2581153227319868,,11270663177.490234,231898320.96279144,,85.3838119506836,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0572583904945333, ""rs_acceleration_score"": 0.1707817945774249, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.05, ""theme_phase_multiplier_primary"": 1.05}"
main,BKNG,2026-03-02,2026-02-27,target_rebalance,57.0,166.81065368652344,9508.207260131836,23.77051815032959,0.0288,next_close,BOOKING HOLDINGS INC,Consumer Discretionary,Other,current_constituents_proxy,5.379830167412398,5.379830167412398,early_scout,,,early_relaxed,True,neutral,0.2052918870632356,0.0,,0.3197916666666667,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.1500749121438026,0.0,0.0,0.0,0.0,0.5,,1.0,0.0,0.0,-0.5516648136423182,-0.4816911392998322,-0.0503214751362662,0.0774110635219967,-0.4444975885240802,-0.053039423276879,,10836156182.617188,2708828741.81366,,169.18804931640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0585116387628948, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": -0.1500749121438026, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.5, ""theme_phase_multiplier_primary"": 0.5}"
main,LRCX,2025-11-03,2025-10-31,target_rebalance,47.0,160.7823486328125,7556.7703857421875,25.32321990966797,0.0841219666748147,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.530038232995606,4.530038232995606,future_winner,,,future_relaxed,True,promote_monster_early,0.6446425344810294,0.0,,0.1083333333333333,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,0.8269298990552079,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4763560050835691,-0.145066425072865,0.7466666666666668,2.937362835232136,2.279658882863718,0.9131609721203257,,204708782103.28677,1671884535.0722504,,157.01307678222656,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": 0.8269298990552079, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,LRCX,2026-01-02,2025-12-31,target_rebalance,27.0,184.8385467529297,4990.640762329102,12.476601905822754,0.0692958930117689,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.605401497756486,4.605401497756486,future_winner,,,future_relaxed,True,promote_monster_early,0.611515233927048,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,balanced,neutral,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.2128323292621668,0.1379350070360717,0.7442280011915925,2.490855004468471,1.676826372249404,0.923152698396404,,222912091777.99988,1681990203.42865,,170.9751434326172,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -3.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,COST,2026-03-02,2026-02-27,target_rebalance,11.0,1001.3170776367188,11014.487854003906,27.536219635009765,0.0337009008341672,next_close,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,current_constituents_proxy,4.0558194714331846,4.0558194714331846,core_compounder,,,core_strict,True,neutral,0.392857343580785,0.0,,0.0135416666666666,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.9258691178917468,0.0,0.0,0.0,0.0,0.9396869854675652,,1.0,1.0,0.0,0.518544624610298,-0.0938230698490849,-0.0076884446673927,-0.1077888833151806,0.2441562432489781,-0.093547996364019,,447258344683.1055,2191364615.732727,,1009.325439453125,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": 0.9258691178917468, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,GOOGL,2026-02-02,2026-01-30,target_rebalance,44.0,343.4482421875,15111.72265625,114.19654052734376,0.1658880566527397,next_close,ALPHABET INC CLASS A,Communication,Internet Content & Information,current_constituents_proxy,5.987814444627063,5.987814444627063,core_compounder,,,core_strict,True,neutral,0.5272940954960887,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-1.2370427015579388,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.7803903308607536,0.3561906678291009,-0.0527136785797884,-0.4054273571595768,1.1728504430102662,0.3073407526135744,,4079154542877.197,10209787160.08896,,337.7622375488281,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -1.2370427015579388, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.05, ""theme_phase_multiplier_primary"": 0.5}"
main,AMAT,2026-01-02,2025-12-31,target_rebalance,33.0,268.5350952148437,8861.658142089842,22.15414535522461,0.0286353935114379,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.168870116862089,4.168870116862089,future_winner,,,future_relaxed,True,neutral,0.5577547567420162,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,balanced,neutral,0.0,-0.3835560094296308,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4705643047733384,0.2494816775294125,0.1395427502234235,2.490855004468471,1.027718230820203,0.2834699830826139,,216629388305.6641,1601112803.9605713,,256.6698913574219,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -0.3835560094296308, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,AMAT,2026-02-02,2026-01-30,target_rebalance,31.0,327.9909362792969,10167.719024658203,25.419297561645507,0.0635776724911857,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.492827051539828,4.492827051539828,future_winner,,,future_relaxed,True,promote_monster_early,0.6067678287797742,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-0.666924570982947,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.3163087813253019,-0.1919797057021899,0.14,2.658813294400032,1.7109688455191894,0.7436183901280377,,271699229248.04688,2448488095.7400517,,321.91851806640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -0.666924570982947, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,AMAT,2026-03-02,2026-02-27,target_rebalance,13.0,372.1799926757813,4838.339904785157,12.09584976196289,0.0863999999999999,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.761967623760494,4.761967623760494,core_compounder,,,core_strict,True,neutral,0.5744521097932815,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-1.140048727332322,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4202175103472612,-0.2457987631753109,0.7301286505636113,1.691259956082576,1.3289051664498568,0.4101661199844,,302307590087.8906,3049894448.0781555,,372.2999877929688,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -1.140048727332322, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
