rebalance_date,target_n,single_name_cap,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2019-05-31,3,0.5,0.06991890445225452,0.0025,0.5,0.06741890445225451,0.0,3,"KO,TGT,YUM",1.0674189044522544,0.0
2019-06-28,3,0.5,0.01211390151866939,0.005,1.0,0.00711390151866939,0.0,3,"AMZN,HD,AAPL",1.0750124174176938,0.0
2019-07-31,3,0.5,-0.009879162930636934,0.005,1.0,-0.014879162930636933,0.0,3,"GOOG,GOOGL,BSX",1.059017132506478,-0.014879162930636847
2019-08-30,3,0.5,-0.0012840546049489327,0.0015918023097969355,0.3183604619593871,-0.002875856914745868,0.0,3,"GOOG,ABT,GOOGL",1.0559715507631249,-0.017712229501783194
2019-09-30,3,0.5,0.02730947812202734,0.0015918023097969353,0.31836046195938705,0.025717675812230407,0.0,3,"GOOG,GOOGL,NRG",1.0831286847725892,0.0
2019-10-31,3,0.5,0.03425862154262511,0.0015090750706363433,0.30181501412726863,0.032749546471988765,0.0,3,"GOOG,GOOGL,UNH",1.118600657969693,0.0
2019-11-29,3,0.5,0.0270045645197941,0.001467972386715013,0.2935944773430026,0.025536592133079086,0.0,3,"GOOG,GOOGL,CRM",1.1471659067320588,0.0
2019-12-31,3,0.5,0.021917173263902526,0.0025,0.5,0.019417173263902528,0.0,3,"AVGO,GOOGL,GOOG",1.169440625905517,0.0
2020-01-31,3,0.5,-0.04609512129565964,0.005,1.0,-0.051095121295659636,0.0,3,"AMZN,INTU,MDT",1.1096879152768024,-0.05109512129565963
2020-02-28,3,0.5,0.042348945185755736,0.005,1.0,0.03734894518575574,0.0,3,"SBAC,GILD,ROL",1.1511335883977714,-0.015654524994434982
2020-03-31,3,0.5,0.2295580869465704,0.004833189878919126,0.966637975783825,0.22472489706765128,0.0,3,"AMZN,VEEV,SBAC",1.4098219655615765,0.0
2020-04-30,3,0.5,0.047479680802099716,0.0025,0.5,0.044979680802099714,0.0,3,"AMZN,ABT,GOOGL",1.473235307560325,0.0
2020-05-29,3,0.5,0.05897061702987419,0.0037550488663426643,0.7510097732685328,0.05521556816353153,0.0,3,"MELI,COST,ABT",1.5545808321058436,0.0
2020-06-30,3,0.5,0.13652518022622537,0.0025,0.5,0.13402518022622537,0.0,3,"MELI,NOW,AMZN",1.7629338083050647,0.0
2020-07-31,3,0.5,0.07009879244348712,0.0025,0.5,0.06759879244348711,0.0,3,"MELI,AVGO,ORCL",1.882106004904285,0.0
2020-08-31,3,0.5,-0.04074888015100961,0.005,1.0,-0.045748880151009606,0.0,3,"AMZN,SE,JD",1.7960017628544234,-0.04574888015100964
2020-09-30,3,0.5,-0.016999041430928875,0.005,1.0,-0.021999041430928876,0.0,3,"APH,ORCL,KO",1.7564914456633676,-0.06674149007207786
2020-10-30,3,0.5,0.18964085919653387,0.005,1.0,0.18464085919653386,0.0,3,"COST,MU,ADI",2.0808115353620136,0.0
2020-11-30,3,0.5,0.01571945887357701,0.005,1.0,0.01071945887357701,0.0,3,"LRCX,GOOG,CSCO",2.1031167090389915,0.0
2020-12-31,3,0.5,0.018980388076229922,0.004890208527010912,0.9780417054021824,0.01409017954921901,1.1102230246251565e-16,3,"CIEN,CSCO,HPQ",2.1327500010823135,0.0
2021-01-29,3,0.5,-0.01412261778553285,0.0013177632170839992,0.26355264341679985,-0.015440381002616849,0.0,2,"CSCO,CIEN",2.0998195284822714,-0.015440381002616688
2021-02-26,3,0.5,0.0393996738297747,0.005,1.0,0.034399673829774706,0.0,3,"MSFT,ORCL,NDAQ",2.172052635363453,0.0
