rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,weighted_forward_return,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-07-31,ADBE,0.18,winner,0.8991735834042254,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.007064008976442528,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6809443341761484,1.2762161114747252,1.0,-0.3639610734498908,nan,1.0,0.5149540608829688,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.08,confirm,0.8034132182464361,0.2293521804446792,0.2293521804446792,3,0,0.0813465268008466,0.006507722144067728,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.2773665420227682,nan,1.0,0.4869086774008256,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.08,confirm,0.12580460182229802,0.07791195403235052,0.07791195403235052,3,1,0.0388573321236147,0.003108586569889176,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.3633354265200968,0.6486742449375629,0.0098871791491597,0.4201683630029188,nan,0.0,0.3052938042732388,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MKTX,0.08,confirm,0.5452389150994302,0.3234947320868884,0.3234947320868884,3,0,0.1682641259851185,0.01346113007880948,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.3525975865166375,nan,0.8337267903988055,0.4806034072830434,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.08,confirm,0.9891892536393881,0.10638274586987606,0.10638274586987606,2,0,0.0728854074345521,0.005830832594764169,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5499311056958223,-0.427086468248449,nan,0.0,0.561021369036777,0.2416666666666667,neutral,0.3540609572848927,0.0,0.0
2019-07-31,NOC,0.08,confirm,0.8975953791886763,0.15933251097347712,0.15933251097347712,2,0,0.0733337432175136,0.005866699457401088,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.333404912204928,nan,0.0,0.4621634524632376,0.0,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MSCI,0.03,scout,0.07513061687548811,-0.01762245498392989,0.0,2,1,0.0436172398218039,0.001308517194654117,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.3990543269165887,0.3990543269165887,1.0,-1.3476984468833004,nan,1.0,0.3990543269165887,0.2552083333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MU,0.03,scout,1.057553636202208,0.0026664538262843873,0.0026664538262843873,1,0,0.0026664538262843,7.9993614788529e-05,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.797470025135064,1.2411912798170903,0.5035626090695011,1.594940050270128,nan,0.0,0.3791139886593253,0.0,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HUM,0.03,scout,1.0519134782780637,-0.05862657136844851,0.0,1,0,-0.0586265713684485,-0.001758797141053455,Health Care,Diagnostics & Research,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.517395821975144,nan,1.0,0.3446086022013925,0.0270833333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,RMD,0.03,scout,1.044914330652932,0.07626720443708335,0.07626720443708335,1,0,0.0762672044370833,0.0022880161331124992,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.99,1.0074955067202347,0.1772031054371616,1.460954830910798,nan,0.0,0.4424381040624366,0.0,neutral,0.2846848712565041,0.0,0.0
2019-08-30,CDNS,0.07547169811320754,confirm,0.12815788987696092,-0.010965458966829766,0.10235354840303157,5,1,-0.0460041692807636,-0.0034720127759066866,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.3696879998805921,0.8560826576066393,1.0,-1.1447905653610249,nan,1.0,0.3612522082385284,0.146875,neutral,0.2296455592676155,0.0,0.0
2019-08-30,ADBE,0.16981132075471694,winner,0.44662206032619295,-0.035729688639104085,0.05203149685527997,5,0,-0.0459806766023527,-0.0078080394230410225,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4836702739607394,0.8560826576066393,1.0,0.2666759210193171,nan,1.0,0.3700194046484073,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.07547169811320754,confirm,0.6532552972089097,0.10415805648799448,0.2293521804446792,4,0,-0.1018374766386306,-0.007685847293481555,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4455178021222202,-1.1737398730645436,nan,0.0,0.4966226820096959,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MKTX,0.16981132075471694,winner,0.6630158383683414,0.060846410170913856,0.3234947320868884,4,0,-0.198450598667537,-0.03369915826429873,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.657915476328392,nan,0.8337267903988055,0.5303757689739401,0.2416666666666667,neutral,0.4487772404164801,0.0,0.0
2019-08-30,HEI,0.16981132075471694,winner,0.9348505442556015,-0.07589084784916333,0.10638274586987606,3,0,-0.1647473213040119,-0.02797596022143598,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.138215709556483,0.3843484715912223,-0.98699253944576,nan,0.0,0.5387806519275904,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,NOC,0.07547169811320754,confirm,0.7746711261523436,0.16892515900196647,0.16892515900196647,3,0,0.0082742853648041,0.0006244743671550263,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.86,1.138215709556483,0.0,0.3454627062372958,nan,0.0,0.4634078013664803,0.1083333333333333,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MSCI,0.028301886792452827,scout,0.6184527662941885,-0.09633910167520221,0.0,3,0,-0.0801287112990603,-0.0022677937160111403,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.6,0.6,1.0,-0.8812718295221336,nan,1.0,0.4370075743032149,0.1333333333333333,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.07547169811320754,confirm,1.3056544578144027,-0.05983137010808626,0.0026664538262843873,2,0,-0.0623316195489258,-0.004704273173503834,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.3711409976389484,3.0,nan,0.0,0.3897210712965343,0.0,neutral,0.2296455592676155,0.0,0.0
2019-08-30,RMD,0.07547169811320754,confirm,1.0736259255030962,0.03325086322504012,0.07626720443708335,2,0,-0.0399680869534085,-0.0030164593927100754,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.297596671872677,0.4246612612983753,0.6732376717030399,nan,0.0,0.5527234403163744,0.0,neutral,0.259334490252264,0.0,0.0
2019-08-30,KLAC,0.028301886792452827,scout,1.1978310223489481,0.045631474834566754,0.045631474834566754,1,0,0.0456314748345667,0.0012914568349405668,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.4736016547217066,2.3415045991917807,nan,0.0,0.4592878018476927,0.1083333333333333,neutral,0.2415076153587534,0.0,0.0
2019-08-30,TGT,0.028301886792452827,scout,1.1494249077449574,-0.017513924403964487,0.0,1,0,-0.0175139244039645,-0.0004956771057725802,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.99,1.939264070968649,0.5286636598963915,1.1565940510832105,nan,0.0,0.5657640746872871,0.1083333333333333,neutral,0.4913869983487237,0.0,0.0
2019-08-30,EW,0.028301886792452827,scout,1.1130089519316526,-0.018598432516855223,0.0,1,0,-0.0185984325168552,-0.0005263707316091093,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.297596671872677,0.4231904084547923,0.1892142604624698,nan,0.0,0.5283712513440094,0.0,neutral,0.2296455592676155,0.0,0.0
2019-09-30,ADBE,0.1323529411764706,winner,-0.1691005404122627,-0.05556875944540607,0.05203149685527997,6,1,-0.0205741798462121,-0.0027230532149398368,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.2318217144791007,0.2318217144791007,0.0,-0.5878304877685439,nan,0.0,0.2318217144791007,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,SBAC,0.05882352941176471,confirm,-0.09641482820021002,0.09714367273225633,0.2293521804446792,5,1,-0.0063526989768556,-0.000373688175109153,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.3187392074574998,0.3520038757784258,0.0161400686135869,-1.1698658540282945,nan,0.0,0.3187392074574998,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MKTX,0.1323529411764706,winner,-0.30526160735997077,0.14840034671500324,0.3234947320868884,5,1,0.0825321514072743,0.010923372980374539,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.3071382637114818,0.3071382637114818,0.8337267903988055,-2.375644530276579,nan,0.8337267903988055,0.3071382637114818,0.146875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,HEI,0.1323529411764706,winner,-0.16457912758364887,-0.10643627821239698,0.10638274586987606,4,1,-0.0330539204077138,-0.004374783583373886,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,0.2845440974074404,0.5194420868963431,0.045534469391595,-1.8183321542753732,nan,0.0,0.2845440974074404,0.1739583333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,NOC,0.1323529411764706,winner,0.888492814346576,0.08211923350035044,0.16892515900196647,4,0,-0.0742613201821504,-0.0098287041417552,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.2338840139414442,nan,0.0,0.4567499866099141,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MSCI,0.022058823529411766,scout,-0.20723782222214288,-0.05825449198155164,0.0,4,1,0.0421448020648582,0.0009296647514306956,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.2791796501312596,0.2791796501312596,1.0,-1.5730383333843467,nan,1.0,0.2791796501312596,0.1875,neutral,0.1942480183164893,0.0,0.0
2019-09-30,MU,0.05882352941176471,confirm,0.33022376866295217,0.051854623166544656,0.051854623166544656,3,1,0.118793575666815,0.006987857392165589,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.5931547077672014,0.92034838789794,0.1169123674162059,1.1863094155344027,nan,0.0,0.3004652800485752,0.0135416666666666,neutral,0.1942480183164893,0.0,0.0
2019-09-30,RMD,0.1323529411764706,winner,0.8775444852061747,0.11613740538422479,0.11613740538422479,3,0,0.0802191850103803,0.010617245074903275,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.63,0.6861088365657227,0.1426789661416204,0.4241455906622421,nan,0.0,0.4809830226822847,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,KLAC,0.05882352941176471,confirm,0.9580128572862607,0.11736072709524437,0.11736072709524437,2,0,0.0685989796472281,0.0040352340968957704,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.98,0.98,0.4750230341322876,0.5707533685144104,nan,0.0,0.4652370974194317,0.1083333333333333,neutral,0.282407232337447,0.0,0.0
2019-09-30,TGT,0.05882352941176471,confirm,1.0416170256783657,-0.011197798476000775,0.0,2,0,0.006428718009191,0.0003781598828935883,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.7753699029214595,0.907661245200678,0.0,1.550739805842919,nan,0.0,0.4059701507079821,0.1083333333333333,neutral,0.1942480183164893,0.0,0.0
2019-09-30,EW,0.05882352941176471,confirm,1.1164492789834628,0.07228370406204787,0.07228370406204787,2,0,0.0926044338934317,0.005447319640790101,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,0.2595541486410435,0.9811877185902558,nan,0.0,0.4662541352269762,0.0,neutral,0.1942480183164893,0.0,0.0
2019-09-30,SYY,0.022058823529411766,scout,1.1326396766436397,0.0009424864715428249,0.0009424864715428249,1,0,0.0009424864715428,2.079014275462059e-05,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.101220565249755,nan,1.0,0.5231748315891607,0.0,neutral,0.1942480183164893,0.0,0.0
2019-10-31,ADBE,0.16773020038167938,winner,0.17101604597939096,0.009053339467600452,0.05203149685527997,7,2,0.0684243554618744,0.011476830852607452,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6,0.6,0.0,-0.747897417218561,nan,0.0,0.2600372990991395,0.1875,neutral,0.0045461999719623,0.0,0.0
2019-10-31,NOC,0.06816555343511449,winner,-0.23079470444037142,0.04569827321912223,0.16892515900196647,5,1,-0.033657067681365,-0.0022942526455033505,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.2932942305328488,0.2932942305328488,0.0,-0.7148828788045217,nan,0.0,0.2480107853924577,0.146875,neutral,0.0045461999719623,0.0,0.0
2019-10-31,MU,0.07454675572519084,confirm,0.7163625168411414,-0.0004279460081716424,0.051854623166544656,4,0,-0.0497051284685357,-0.00370535607023316,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,0.9024778207605572,0.5301881140485111,-0.0884938314686492,nan,0.0,0.5088387912051837,0.1333333333333333,neutral,0.0141084963412069,0.0,0.0
2019-10-31,RMD,0.3075053673664122,monster,1.0389555420961962,0.10766226483341335,0.11613740538422479,4,0,-0.007593277055251,-0.0023349734503899074,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.3504308579734094,1.0,0.0652838603901146,nan,1.0,0.5567708390363718,0.1083333333333333,neutral,0.4761443246190869,0.0,0.0
2019-10-31,KLAC,0.07454675572519084,confirm,0.800189932120046,0.042713512988560964,0.11736072709524437,3,0,-0.0668067279407078,-0.004980224828595226,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.77,0.9024778207605572,1.0,-0.5413325395318171,nan,1.0,0.4639028694149592,0.2416666666666667,neutral,0.213050929497737,0.0,0.0
2019-10-31,TGT,0.07454675572519084,confirm,0.8065875985800008,0.12850278568739104,0.12850278568739104,3,0,0.1412826386794823,0.010532162353849767,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,0.0292746797637556,2.423491418177076,nan,0.0,0.3533467963888434,0.0135416666666666,neutral,0.0755620708951945,0.0,0.0
2019-10-31,EW,0.07454675572519084,confirm,0.7353949751384844,0.07563808489057089,0.07563808489057089,3,0,0.0031282587022594,0.000233201537322534,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.99,1.3504308579734094,0.6307134941782043,-1.2158009176084137,nan,0.0,0.4895362455020877,0.1333333333333333,neutral,0.1456968735264157,0.0,0.0
2019-10-31,SYY,0.07454675572519084,confirm,1.2504359711874724,0.006697776552589296,0.006697776552589296,2,0,0.0057498709055048,0.00042863422184404823,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,1.0,1.0,1.0,1.5275253713809938,nan,1.0,0.5007682332508064,0.0,neutral,0.0045461999719623,0.0,0.0
2019-10-31,AAPL,0.027955033396946563,scout,1.343127357569388,0.0382526075422438,0.0382526075422438,1,0,0.0382526075422438,0.0010693529213637153,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,0.9307222427803375,1.8996996844723075,nan,0.0,0.5353311403597047,0.1083333333333333,neutral,0.234962256213752,0.0,0.0
2019-10-31,VST,0.027955033396946563,scout,1.1163095534742433,-0.02436324509615917,0.0,1,0,-0.0243632450961592,-0.000681075330321125,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.99,0.99,0.0,1.6967353224519084,nan,0.0,0.4367242722286372,0.0135416666666666,neutral,0.0045461999719623,0.0,0.0
2019-10-31,J,0.027955033396946563,scout,1.0503325531416263,-0.06556991046436911,0.0,1,0,-0.0655699104643691,-0.001833009036866234,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,0.99,1.79571295875158,0.0366984124548818,1.070481121282043,nan,0.0,0.4753237912405129,0.0,neutral,0.2515767244132474,0.0,0.0
2019-11-29,ADBE,0.15609390609390608,winner,0.6472836161295187,0.07686307712883389,0.07686307712883389,8,0,0.0672013411075092,0.010489719828220091,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.1221901160180246,-0.0088365322643644,nan,0.0,0.3952769446558837,0.1360416666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,NOC,0.06343656343656344,winner,-0.5150625428369457,0.023326510763405972,0.16892515900196647,6,2,-0.0213940895081006,-0.0013571675162481402,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.4,0.4,0.0,-1.737711217201194,nan,0.0,0.232826953813997,0.1739583333333333,neutral,0.0887855024560437,0.0,0.0
2019-11-29,MU,0.06937506937506938,confirm,0.7551401658851964,0.15254395800044906,0.15254395800044906,5,0,0.1530373957512334,0.010616979947221765,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.6,2.502753529633192,0.4022524547895519,-0.2920621605567496,nan,0.0,0.554413340677804,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,RMD,0.2861721611721612,monster,0.8677015026177315,0.14838063336227214,0.14838063336227214,5,0,0.0367606352781031,0.010519870443596356,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.99,1.2536468900635842,1.0,-0.8249552584539114,nan,1.0,0.5422224817261486,0.1333333333333333,neutral,0.3038567644330539,0.0,0.0
2019-11-29,KLAC,0.06937506937506938,confirm,0.05434030799211431,0.149751475759756,0.149751475759756,4,1,0.1026532805395505,0.0071215784590097754,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.4,2.502753529633192,0.0,-1.9622794122455012,nan,0.0,0.399313565372499,0.146875,neutral,0.0887855024560437,0.0,0.0
2019-11-29,TGT,0.06937506937506938,confirm,0.18040266851114783,0.15579512459292255,0.15579512459292255,4,1,0.0241845560787936,0.0016778052557715618,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.95,0.95,0.383528650289828,-1.845506469877226,nan,0.0,0.4231992981800411,0.2416666666666667,neutral,0.429029281290713,0.0,0.0
2019-11-29,EW,0.06937506937506938,confirm,0.7685382814567611,0.00764403058273011,0.07563808489057089,4,0,-0.0632127620460352,-0.004385389752333444,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.99,1.2536468900635842,0.5975472512627948,-1.1898973210556687,nan,0.0,0.49349839026127,0.1333333333333333,neutral,0.0887855024560437,0.0,0.0
2019-11-29,SYY,0.06937506937506938,confirm,0.5757639043354785,0.06948189644097447,0.06948189644097447,3,0,0.0623664036523332,0.004326673580054196,Consumer Staples,Food & Staples Retailing,unknown,neutral,0.35,0.35,0.91,0.91,1.0,0.0470627868621275,nan,1.0,0.4285293225912224,0.0,neutral,0.0887855024560437,0.0,0.0
2019-11-29,AAPL,0.06937506937506938,confirm,1.0610958337991567,0.1507914398056307,0.1507914398056307,2,0,0.1083925351555719,0.007519739646157447,Information Technology,Other,unknown,neutral,0.35,0.35,1.0,1.0,1.0322491650771652,0.5676657371213816,nan,0.0,0.5681070340750355,0.1083333333333333,neutral,0.2832153640003961,0.0,0.0
2019-11-29,VST,0.026015651015651016,scout,-0.13251599677702422,-0.14648037671837422,0.0,2,1,-0.1251665960803732,-0.0032562904824439414,Utilities,Utilities,structural_growth,long_duration,0.15,1.0,0.42,0.42,0.0,0.2359622097548488,nan,0.0,0.2647192260371607,0.040625,neutral,0.0887855024560437,0.0,0.0
2019-11-29,J,0.026015651015651016,scout,-0.029674601731570438,-0.09134387776762964,0.0,2,1,-0.0275825528221902,-0.0007175780683428603,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,0.3673811042529786,1.352208842122678,1.0,-1.234708327894257,nan,1.0,0.3673811042529786,0.1604166666666666,neutral,0.0887855024560437,0.0,0.0
2019-11-29,DPZ,0.026015651015651016,scout,1.2411713318458266,-0.006137235133936714,0.0,1,0,-0.0061372351339367,-0.0001596641674454894,Consumer Discretionary,Hotels Restaurants & Leisure,unknown,neutral,0.35,0.35,1.0,1.0,0.5158469540577453,2.6937838728882006,nan,0.0,0.4152516507152299,0.0,neutral,0.0887855024560437,0.0,0.0
2019-12-31,ADBE,0.1282826094393195,winner,0.7761794789703652,0.15325510312633805,0.15325510312633805,9,0,0.0709394050366951,0.009100291990180052,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.97,0.97,0.0604432567622261,0.7101049803134332,nan,0.0,0.4281630404842744,0.0,neutral,0.2348553780376331,0.0,0.0
