ticker,Name,sector,source_universe,in_prefilter,in_scored_universe,in_main_target,in_concentrated_target,main_target_weight,concentrated_target_weight,main_preview_target_weight,concentrated_preview_target_weight,has_actionable_order,has_blocked_delta,main_order_status,concentrated_order_status,prefilter_drop_reason,first_scored_date,first_onset_signal_date,first_target_date,first_broker_buy_date,first_broker_exit_date,missed_return_after_onset,best_historical_forward_return,historical_candidate_months,price_cache_exists,price_cache_last_date,price_cache_stale_days,failed_min_price,failed_dollar_vol,failed_mktcap,failed_vol_252,failed_dd_1y,failed_rank_size,px,dollar_vol_20d,mktcap,dd_1y,portfolio_sleeve_label,portfolio_candidate_gate_label,portfolio_defensive_rotation_action,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,rs_acceleration_score,oneil_leadership_score,industry_group_strength_score,relative_strength_composite,period_forward_return,score_total_rank,score_total,score_rank,score,portfolio_future_winner_engine_score_rank,portfolio_future_winner_engine_score,drop_reason
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,,,,-0.0046778331877672,0.2778580356371134,83,True,2026-05-15,2.0,False,False,False,False,False,False,158.4199981689453,183129332.4660873,15929128122.747482,0.2229107706709119,future_winner,future_relaxed,,,,,1.435292625606181,0.0897227237145387,0.1486136185726937,0.4934456652508852,,106.0,2.1805546360148926,101.0,2.1991494548052577,66.0,0.5566732628452327,rank_or_cap_not_selected
EXEL,EXELIXIS INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-07-31,2020-05-01,,,-0.0992154873539793,0.4554692796013562,83,True,2026-05-15,2.0,False,False,False,False,False,False,50.130001068115234,138047126.68014526,12600430579.266191,0.2533505800096497,future_winner,future_relaxed,,,,,1.1414295997409978,0.1141925574548675,0.1486136185726937,0.4756259054857444,,147.0,1.7428287197273198,144.0,1.8035458718350892,67.0,0.5554700041360202,rank_or_cap_not_selected
MTDR,MATADOR RESOURCES,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2022-02-28,2022-02-28,2022-02-28,2022-03-01,2022-04-01,0.0630448184943219,0.3163090523303582,47,True,2026-05-15,2.0,False,False,False,False,False,False,60.34000015258789,95882662.40633012,7492914236.128094,0.4682127595908337,unassigned,rejected,,,,,1.3996500156445455,0.5367167273355624,1.317259012832324,1.736654468576078,,304.0,0.6879453106897464,300.0,0.7040701990547883,70.0,0.5424371281148719,candidate_gate_rejected
QUBT,Quantum Computing Inc,Information Technology,etf_thematic_overlay,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,True,False,10.505000114440918,247766241.06300357,2369245064.245431,0.7542834942448281,unassigned,rejected,,,,,1.6540701343196504,-0.2494989734173452,1.6603490768505695,0.0886842279961369,,737.0,-3.6665593150882008,737.0,-3.7042896867577406,78.0,0.5121332028044151,candidate_gate_rejected
AAON,AAON INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2023-02-28,2024-02-29,,,,0.037081959297935,0.2836970119196029,37,True,2026-05-15,2.0,False,False,False,False,False,False,135.49000549316406,164826454.94033813,11098218037.854462,0.4885611207725294,early_scout,early_relaxed,,,,,1.9911662219661963,0.0028378484532288,-0.2929053788669278,1.1152217972993463,,492.0,-0.3414994946208118,489.0,-0.363492367603921,87.0,0.4761936596233133,rank_or_cap_not_selected
SNX,TD SYNNEX CORP,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,,,,0.0013375186170934,0.3413658888837256,24,True,2026-05-15,2.0,False,False,False,False,False,False,230.2899932861328,154090218.96224976,18513264267.23488,0.1691247080054739,future_winner,future_relaxed,,,,,0.8891614302037687,-0.0198729188948167,-0.0019062165777496,1.9502112720142697,,143.0,1.7795968285701336,145.0,1.763860991059295,91.0,0.4554167006041899,rank_or_cap_not_selected
RRC,RANGE RESOURCES CORP,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,42.459999084472656,134911745.25787354,10004520519.281387,0.6273920013079793,unassigned,rejected,,,,,1.266085008132574,-0.0533162311922744,1.317259012832324,0.453408769741838,,389.0,0.2184332496241358,394.0,0.1924873677409876,93.0,0.4428690824247946,candidate_gate_rejected
FANG,DIAMONDBACK ENERGY INC,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2022-05-31,2022-06-01,2022-09-01,-0.0770828298395818,0.2718109963018182,62,True,2026-05-15,2.0,False,False,False,False,False,False,203.55999755859372,485669216.6925049,57264134050.51996,0.3421265250091513,future_winner,future_relaxed,,,,,0.6869563365277734,-0.0817515544948208,1.317259012832324,1.45139126063158,,91.0,2.263891520313742,90.0,2.283796552865448,95.0,0.4389685717712059,rank_or_cap_not_selected
QRVO,QORVO INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,2019-11-01,,,0.0291701710347702,0.2286549933620918,66,True,2026-05-15,2.0,False,False,False,False,False,False,92.25,98809758.70441435,8119261334.25,0.6261401173490694,early_scout,early_relaxed,,,,,0.696218347025906,-0.4666666666666667,3.034717446028911,0.2413672901045138,,623.0,-1.2445512305858384,617.0,-1.2164440967140002,96.0,0.4341173250748257,rank_or_cap_not_selected
FTNT,FORTINET INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,2019-07-31,2019-12-02,2020-02-03,-0.0268755534554447,0.3756152413475768,83,True,2026-05-15,2.0,False,False,False,False,False,False,122.77999877929688,600339599.2385483,89954568552.63382,0.3507026308126187,core_compounder,core_strict,,,,,2.9368778137497684,-0.2940577413218912,-0.9547379396620232,1.5843299498139554,,112.0,2.156807670736268,106.0,2.180549811372783,97.0,0.4272600623451211,rank_or_cap_not_selected
HPE,Hewlett Packard Enterprise,Information Technology,strategic_global_hardware,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,33.099998474121094,473140337.3732948,43987319713.92579,0.2866695352214666,early_scout,early_relaxed,,,,,1.0648033170104885,0.0,2.1680317991574096,1.7737239784052956,,117.0,2.0625058622837904,118.0,2.043120986266919,98.0,0.4249873654096313,rank_or_cap_not_selected
INGM,INGRAM MICRO HOLDING CORP,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,25.270000457763672,49951209.1656208,5853708020.219368,0.2337479181833199,unassigned,rejected,,,,,1.0382155141284262,-0.3928427637972139,-0.9547379396620232,0.6981791146126376,,365.0,0.341529910075999,362.0,0.3333570894583461,103.0,0.400454912976568,candidate_gate_rejected
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2021-03-31,2025-04-30,2025-05-01,2025-06-02,-0.0277777698225364,0.2614289178368696,63,True,2026-05-15,2.0,False,False,False,False,False,False,85.51000213623047,187073693.4782791,8041728379.410301,0.6348242744702005,unassigned,rejected,,,,,3.0,0.0858055867533242,-0.1569906887444596,-0.0570821804381271,,244.0,1.0218914930110072,244.0,1.0352607355236558,109.0,0.3910556595294828,candidate_gate_rejected
QCOM,Qualcomm,Information Technology,strategic_global_hardware,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,201.4900054931641,5472105855.685959,212370465789.7949,0.4319754575272136,unassigned,rejected,,,,,2.5119834982029,-0.8015686274509806,3.034717446028911,0.8258567040424278,,15.0,4.509422893010477,14.0,4.526663017558128,110.0,0.3904261568406736,candidate_gate_rejected
PRMB,PRIMO BRANDS CLASS A CORP,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2026-02-27,2026-02-27,,,,-0.1770635167535448,0.0873478866697632,2,True,2026-05-15,2.0,False,False,False,False,False,False,23.18000030517578,95451186.3698578,8411293377.898697,0.5912093176141697,early_scout,early_relaxed,,,,,2.9502169841760217,0.0633878396657847,-0.0736148583364828,1.0639215488719422,,410.0,0.1344438188806394,414.0,0.1140818677033235,111.0,0.3859736288213871,rank_or_cap_not_selected
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2021-03-31,,,,0.0658027606988236,0.3010607375441854,83,True,2026-05-15,2.0,False,False,False,False,False,False,199.6199951171875,199609323.9873505,21172298935.65417,0.5450276839733432,early_scout,early_relaxed,,,,,0.7976632424196666,0.0043880602957334,-0.1025372866919928,-0.0262432084140648,,483.0,-0.2678321166416801,476.0,-0.2335613984654777,112.0,0.3843889965585825,rank_or_cap_not_selected
THG,HANOVER INSURANCE GROUP INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-10-31,2021-03-31,2025-03-31,2025-04-01,2025-05-01,0.0855770272330682,0.1214658646626567,13,True,2026-05-15,2.0,False,False,False,False,False,False,194.63999938964844,52236154.0524292,6809828200.32576,0.1001502852007923,early_scout,early_relaxed,,,,,0.8559879875297576,-0.0486508912499188,-0.4297357099997836,0.4148758451708995,,161.0,1.623666438257189,162.0,1.6423935068088684,116.0,0.3822191348843153,rank_or_cap_not_selected
EW,EDWARDS LIFESCIENCES CORP,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-09-30,,,,0.0926044338934317,0.2020108214804783,83,True,2026-05-15,2.0,False,False,False,False,False,False,81.37999725341797,439470673.2649231,46858602418.51807,0.4440617875903582,future_winner,future_relaxed,,,,,0.8587802701118108,-0.3817609911053529,-1.254402477763382,-0.0899236600982179,,111.0,2.160368161180999,109.0,2.1681368059310637,119.0,0.3656095125826227,rank_or_cap_not_selected
PANW,PALO ALTO NETWORKS INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-12-31,2019-11-29,2019-12-02,2020-01-02,0.0069456472364068,0.3176982289833288,83,True,2026-05-15,2.0,False,False,False,False,False,False,242.8300018310547,1452091519.8699188,198149281494.14062,0.3600596483682511,unassigned,rejected,,,,,2.825625182612708,-0.0913187126370716,-0.9547379396620232,0.8057285268187193,,42.0,3.198854153559358,43.0,3.2012005228596547,131.0,0.3325275045087429,candidate_gate_rejected
CF,CF INDUSTRIES HOLDINGS INC,Materials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-10-31,2024-10-31,,,,0.1138926859717772,0.1138926859717772,2,True,2026-05-15,2.0,False,False,False,False,False,False,125.23999786376952,381431714.2376709,19240529947.572464,0.3079105341628342,unassigned,rejected,,,,,1.308508901239117,0.471650872389866,0.4860847873164432,1.436452240153696,,290.0,0.7708709154927937,284.0,0.7946768222271785,135.0,0.3280268794055517,candidate_gate_rejected
KEX,KIRBY CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-02-28,,,,,-0.3345256783100951,-0.3345256783100951,1,True,2026-05-15,2.0,False,False,False,False,False,False,145.6999969482422,101685028.28681946,7794949836.730957,0.3875909990094351,unassigned,rejected,,,,,0.6761088320896104,0.6207676813049855,0.7346128021749757,0.97954242480026,,520.0,-0.5008052669472702,521.0,-0.5054715204905448,137.0,0.3262340645767738,candidate_gate_rejected
PRI,PRIMERICA INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-04-30,2023-02-28,2023-03-01,2023-04-03,0.1557415122293146,0.1990996409396128,59,True,2026-05-15,2.0,False,False,False,False,False,False,274.1400146484375,54622170.03662109,8548784409.916992,0.1784074843072853,early_scout,early_relaxed,,,,,1.148487122648993,-0.023784880166627,-0.4297357099997836,0.2684042158968194,,241.0,1.0629795985913324,245.0,1.024479940327869,141.0,0.3217159360336658,rank_or_cap_not_selected
DVA,DAVITA INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,,,,0.0583069858604965,0.3974876863556258,62,True,2026-05-15,2.0,False,False,False,False,False,False,199.7400054931641,170655217.82417297,12823308352.661133,0.414321966890967,early_scout,early_relaxed,,,,,1.5968432408984397,-0.3185237232708865,-1.0239175528883786,1.900248364049164,,107.0,2.179617997403932,114.0,2.12641325230468,142.0,0.3208628465412469,rank_or_cap_not_selected
ARMK,ARAMARK,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,,,,0.0288266855477996,0.2047096617274955,71,True,2026-05-15,2.0,False,False,False,False,False,False,53.08000183105469,165087954.65335846,13957575658.602356,0.1815196007365058,future_winner,future_relaxed,,,,,1.9254020201848463,-0.1450475208655142,-0.6626188021637855,1.2137572209109002,,127.0,1.992813752316413,129.0,1.9790281221171189,147.0,0.3138189505894004,rank_or_cap_not_selected
NOW,SERVICENOW INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-01-31,2019-05-31,2019-06-03,2019-09-03,-0.0049348369980887,0.2467291322957181,83,True,2026-05-15,2.0,False,False,False,False,False,False,95.06999969482422,2591162513.642425,98017169685.36375,0.6454173439572124,unassigned,rejected,,,,,1.2148256610437724,0.3592236348962905,-2.0570721272101165,-1.3164125941573714,,23.0,4.061882869593331,22.0,4.09278901828116,160.0,0.2842783191349925,candidate_gate_rejected
FFIV,F5 INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,2021-01-29,2021-02-01,2021-03-01,0.0494126680453348,0.2953362329639837,83,True,2026-05-15,2.0,False,False,False,False,False,False,362.5799865722656,266967329.36141968,20456489819.677338,0.3472914394359446,future_winner,future_relaxed,,,,,1.8918388857294848,-0.2015903656327808,-0.9547379396620232,1.588841887286526,,213.0,1.253746726315582,209.0,1.2742538470658598,161.0,0.2833763068275029,rank_or_cap_not_selected
CHRD,CHORD ENERGY CORP,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2022-05-31,2022-08-31,2022-10-31,2022-11-01,2022-12-01,0.0046336713176982,0.298318701833496,45,True,2026-05-15,2.0,False,False,False,False,False,False,148.38999938964844,101616218.017807,8354235731.007706,0.509645858610906,early_scout,early_relaxed,,,,,1.980525519150384,0.4229754341253771,1.317259012832324,2.3803009992085227,,199.0,1.3709440636192831,198.0,1.3670150649289932,172.0,0.2594756372164234,rank_or_cap_not_selected
AON,AON PLC CLASS A,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-07-31,2021-04-30,,,,0.0099415122283998,0.1311404565913312,9,True,2026-05-15,2.0,False,False,False,False,False,False,317.2200012207031,451140793.5081482,67750880022.49405,0.2417090425380181,core_compounder,core_strict,,,,,0.7471901700279162,-0.0778414259998702,-0.4297357099997836,-0.2517590117991993,,136.0,1.8922670848866736,135.0,1.9168087901075836,179.0,0.2458154033196025,rank_or_cap_not_selected
SEIC,SEI INVESTMENTS,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,2025-02-28,2025-03-03,2025-04-01,0.1333377444677759,0.1553472176974115,80,True,2026-05-15,2.0,False,False,False,False,False,False,90.58000183105467,92026344.23770905,10894326386.306396,0.1935652616409559,early_scout,early_relaxed,,,,,1.2817517629613715,-0.0784774957215173,-0.5795760785079056,0.3955718454865903,,224.0,1.168092191962346,221.0,1.199812613776133,181.0,0.2407588678616839,rank_or_cap_not_selected
HRB,H&R BLOCK INC,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-06-30,,,,,0.1582232793286326,0.1582232793286326,3,True,2026-05-15,2.0,False,False,False,False,False,False,37.25,97360097.16739656,4721817710.75,0.5554112465628265,early_scout,early_relaxed,,,,,2.9312052909901203,0.0737465176535816,-1.0374651765358165,-0.5805468362036943,,178.0,1.5190194587475243,169.0,1.5643425551684962,184.0,0.2386590566317821,rank_or_cap_not_selected
ELV,ELEVANCE HEALTH INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-11-29,2022-08-31,2022-09-01,2022-11-01,0.047988680073528,0.2765085712993436,83,True,2026-05-15,2.0,False,False,False,False,False,False,392.6799926757813,694767694.2616272,85275321787.85522,0.5038193110664269,unassigned,rejected,,,,,1.2778918834299728,-0.2171752658665136,-1.0239175528883786,0.6026681574589678,,175.0,1.532850560788232,171.0,1.5515531179688662,188.0,0.2314213688012453,candidate_gate_rejected
CARR,CARRIER GLOBAL CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-03-31,2022-07-29,2023-07-28,2023-08-01,2023-09-01,-0.0084683827399236,0.2164112557144717,61,True,2026-05-15,2.0,False,False,False,False,False,False,64.66999816894531,398318314.1267395,53713634434.57182,0.3810083192366966,unassigned,rejected,,,,,0.8027665320676258,0.001182436855512,-0.2929053788669278,0.2735138264393583,,274.0,0.8326165961148018,271.0,0.831717296867776,192.0,0.2260493804736516,candidate_gate_rejected
NDAQ,NASDAQ INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2021-02-26,2021-04-01,2021-06-01,-0.0006180517766629,0.1873060499699168,83,True,2026-05-15,2.0,False,False,False,False,False,False,91.05999755859376,296085474.9117279,51498143685.16516,0.2175678718653337,future_winner,future_relaxed,,,,,1.1541017947718966,-0.1304688366370226,-0.5795760785079056,0.2721308115172055,,217.0,1.2235078170755056,214.0,1.2399519309176783,197.0,0.2143839010918954,rank_or_cap_not_selected
AR,ANTERO RESOURCES CORP,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2025-02-28,2025-11-28,,,,-0.044524353350261,0.156339857313368,14,True,2026-05-15,2.0,False,False,False,False,False,False,38.2400016784668,172894868.7549591,11848129160.049438,0.5568906806628304,unassigned,rejected,,,,,1.387379965506102,-0.0462074003666378,1.317259012832324,0.3757945108867968,,402.0,0.1711738605584669,398.0,0.1673229799573009,201.0,0.2078536123366737,candidate_gate_rejected
EBAY,EBAY INC,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-02-28,2020-07-17,2021-06-01,2021-07-01,-0.1036972200162347,0.3217451082560765,83,True,2026-05-15,2.0,False,False,False,False,False,False,116.12999725341795,784305009.8703766,51561718780.51758,0.2067086518193035,core_compounder,core_strict,,,,,1.2837827811554363,0.1136863932792628,-0.0416218334562208,1.2642595119742028,,102.0,2.18997378835608,102.0,2.195541715994745,208.0,0.1940382778765652,rank_or_cap_not_selected
BROS,DUTCH BROS INC CLASS A,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2025-02-28,2025-12-31,,,,-0.0930573505162151,0.209777010330763,14,True,2026-05-15,2.0,False,False,False,False,False,False,51.0099983215332,256464055.80272675,7865945781.173706,0.4530865980488876,unassigned,rejected,,,,,1.121123160829037,0.0,-0.4635611214892123,-0.6126292549165518,,279.0,0.8100783380936625,273.0,0.8248337544827654,211.0,0.1876826973574425,candidate_gate_rejected
NTAP,NETAPP INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-10-31,2020-11-30,2020-12-01,2021-01-04,0.0350753811248716,0.3013946266143503,82,True,2026-05-15,2.0,False,False,False,False,False,False,119.93000030517578,250389649.52846527,24705580062.86621,0.2802166659198448,early_scout,early_relaxed,,,,,1.0761312922429471,-0.0413518698733909,-0.9547379396620232,0.4180135753241386,,195.0,1.3987772505845857,191.0,1.4265666442359246,215.0,0.181147633179078,rank_or_cap_not_selected
DKS,DICKS SPORTING INC,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-04-30,2022-08-31,2021-08-27,2021-09-01,2021-10-01,0.0106921238432975,0.3537401918730811,57,True,2026-05-15,2.0,False,False,False,False,False,False,216.47999572753903,202530383.98635864,12265551984.3264,0.3273432396664079,future_winner,future_relaxed,,,,,0.9344796759363388,-0.0127551622034089,-0.5551032440681789,-0.1234069177601012,,299.0,0.7340371029456619,298.0,0.7401913915353265,216.0,0.1809414880067018,rank_or_cap_not_selected
DRS,LEONARDO DRS INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2024-10-31,2025-05-30,,,,0.0532959530257781,0.1992965987687518,17,True,2026-05-15,2.0,False,False,False,False,False,False,41.5,39424650.56293488,11070626610.5,0.3247897447444114,unassigned,rejected,,,,,1.0485556652346804,0.0717724522296567,-0.0703961836255058,0.4366972058909454,,504.0,-0.4128428422990713,498.0,-0.415433762902307,219.0,0.1780245412261106,candidate_gate_rejected
GWW,WW GRAINGER INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-04-30,2025-10-31,,,,-0.0026360518183214,0.0807202401256927,6,True,2026-05-15,2.0,False,False,False,False,False,False,1272.469970703125,334043254.8718262,60077276150.733154,0.2412336450036756,unassigned,rejected,,,,,0.8164055344019627,0.1363744382264927,0.2303450375474717,0.9702683405059044,,256.0,0.9377981471633322,253.0,0.95662771014372,221.0,0.1727354648598941,candidate_gate_rejected
RBRK,RUBRIK INC CLASS A,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2025-04-30,2025-05-30,2025-05-23,2025-06-02,2025-07-01,-0.1148712572768907,0.3292819096380419,12,True,2026-05-15,2.0,False,False,False,False,False,False,63.77000045776367,169213102.7950287,6503329883.393208,0.5607579475474908,unassigned,rejected,,,,,2.4160183732402167,0.0689197831223182,-0.9547379396620232,-0.3558548563554127,,651.0,-1.5126527356149122,652.0,-1.5684043964614496,223.0,0.1667963566594998,candidate_gate_rejected
CART,MAPLEBEAR INC,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2024-09-30,2024-09-30,,,,0.0975429319800125,0.1661986837005193,19,True,2026-05-15,2.0,False,False,False,False,False,False,39.709999084472656,190693239.77344516,9333033698.76378,0.3804327495805986,unassigned,rejected,,,,,1.5394865070475792,0.0103351266617511,-0.0416218334562208,-0.0839112078047732,,406.0,0.1463833404479435,400.0,0.1537350845020938,227.0,0.158467963498119,candidate_gate_rejected
TROW,T ROWE PRICE GROUP INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,2020-07-31,2021-03-01,2021-05-03,0.0833350322275587,0.2069405586665083,51,True,2026-05-15,2.0,False,False,False,False,False,False,102.01000213623048,223045342.6919556,21857336935.78285,0.5265247412505056,early_scout,early_relaxed,,,,,0.9419772133941312,-0.018311415668354,-0.5795760785079056,0.1473059761628312,,414.0,0.1220752380291786,405.0,0.1426140170827548,228.0,0.1583967985078009,rank_or_cap_not_selected
ROP,ROPER TECHNOLOGIES INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2021-05-28,,,,0.0290557870949101,0.1603492655685567,83,True,2026-05-15,2.0,False,False,False,False,False,False,320.8999938964844,417719559.5428467,32384379887.149323,0.4651222579533589,early_scout,early_relaxed,,,,,1.8129784136472464,-0.3826512632590921,-2.0570721272101165,-0.9362883415726782,,192.0,1.4168989547405912,190.0,1.4269780057546595,232.0,0.1506146256225224,rank_or_cap_not_selected
AIZ,ASSURANT INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2020-11-30,2020-12-01,2021-01-04,0.0709543366769074,0.1815908071772152,83,True,2026-05-15,2.0,False,False,False,False,False,False,254.6100006103516,116711696.69799805,12615323886.811478,0.1838120089465713,early_scout,early_relaxed,,,,,0.798982356124933,-0.0454074984999242,-0.4297357099997836,0.622150688852603,,307.0,0.6735955263690876,315.0,0.615489975010078,233.0,0.1491383879916108,rank_or_cap_not_selected
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-04-30,2023-04-28,2023-05-01,2023-06-01,0.1496419677109515,0.254768972961777,83,True,2026-05-15,2.0,False,False,False,False,False,False,347.239990234375,871130342.060852,95774345146.48438,0.2884805765425039,unassigned,rejected,,,,,1.3693069126159476,-0.8590130399693903,-2.0570721272101165,0.3770124566564005,,62.0,2.6687752995851697,61.0,2.6636451408528354,244.0,0.1357599241094118,candidate_gate_rejected
KDP,KEURIG DR PEPPER INC,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-11-29,,,,-0.059265816173874,0.1510719645599736,83,True,2026-05-15,2.0,False,False,False,False,False,False,28.93000030517578,331272286.1806011,39360985911.2398,0.3119775880167771,unassigned,rejected,,,,,0.6824460218780761,0.027166216999622,-0.0736148583364828,0.0668847650880132,,250.0,0.9670249085856693,250.0,0.9770787578269312,248.0,0.1313638105198563,candidate_gate_rejected
ARES,ARES MANAGEMENT CORP CLASS A,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-06-28,2021-07-30,2024-12-31,2025-01-02,2025-02-03,0.0619528724294753,0.2350230458306246,52,True,2026-05-15,2.0,False,False,False,False,False,False,123.41000366210938,365199174.7681809,38648331949.97342,0.4997174360480561,unassigned,rejected,,,,,0.9074245506257428,0.0330259461161385,-0.5795760785079056,-0.5922736470737541,,347.0,0.447402584514542,348.0,0.4400383137100649,251.0,0.1289670197454351,candidate_gate_rejected
HPQ,HP INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2020-12-31,2021-01-04,2021-02-01,0.0170452914512841,0.3425001277663246,83,True,2026-05-15,2.0,False,False,False,False,False,False,20.809999465942383,339276354.82771873,19031789152.7675,0.5123396628064245,unassigned,rejected,,,,,1.9067077828615064,-0.3920698153701139,1.6603490768505695,-0.4342000924258269,,461.0,-0.1303757420329991,459.0,-0.1389104318466651,252.0,0.1282839889901287,candidate_gate_rejected
