ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,113249.83792877197,1.1319857295834543,0.10589291548859234
SNDK,96434.51770019531,0.9639086454546755,0.0901699500835716
STM,86065.42045974731,0.8602646109949293,0.08047444889913417
MRVL,83358.33187103271,0.8332059793254476,0.07794321787587054
RVMD,49059.218086242676,0.4903701037795507,0.045872239022631586
CIEN,36934.32043457031,0.3691760132150638,0.0345349975234967
ON,34921.69789123535,0.34905889834973364,0.03265311872534913
RKLB,28179.560087203987,0.28166804004361623,0.02634896287177723
AXON,21293.609619140625,0.21283970609607683,0.019910336695271116
LITE,20586.510498046875,0.20577191572111353,0.019249172062796038
ONTO,20214.220321655273,0.20205069920860552,0.018901066556361108
MU,18428.95068359375,0.18420608423427506,0.017231771391219244
TPL,17228.414978027344,0.17220616166121755,0.016109224742715096
SQM,17160.2059173584,0.17152437981748458,0.016045446670895552
MRNA,14039.609367370607,0.14033254036783105,0.013127569941132065
UI,13607.617172241211,0.13601457392194996,0.012723640771367251
GOOG,12442.757469177246,0.12437124987883248,0.01163445254515363
CRS,12366.581108093262,0.1236098310966449,0.011563224743736658
SN,12334.259994506838,0.12328676626924012,0.011533003270469234
DVA,12095.870109558105,0.12090394654274542,0.011310099640743174
PWR,10971.970458984371,0.1096700376100592,0.010259210624983915
CPRT,10626.199867248533,0.10621389689751558,0.009935901941114959
XOM,10317.53652191162,0.10312866067504406,0.00964728994713802
MTSI,10285.839241027832,0.102811831350753,0.009617651781227744
GOOGL,9073.612106323242,0.0906950474100776,0.008484173200808166
TLN,8980.560066223148,0.08976494822911292,0.008397165996218984
ACLS,8765.280288696289,0.08761312496397433,0.008195871197877706
JBL,8537.3872756958,0.0853352264406177,0.007982782543558577
ROKU,8103.80973815918,0.08100141374705712,0.007577371018210576
CRUS,7609.080200195313,0.07605635786688236,0.007114780041380503
NEM,7589.457275390625,0.07586021744621732,0.007096431858672385
NTRA,7521.409523010254,0.0751800479551735,0.007032804616251647
SFM,7392.970054626467,0.07389623468016311,0.0069127088172667665
ALB,7341.122009277344,0.07337798892798007,0.00686422891844469
HUBS,7246.769958496094,0.07243489552498127,0.006776006154312893
DKS,7192.385391235355,0.07189129603579307,0.006725154510812555
