rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.15344166158778508,future_winner,future_relaxed,0.4942310220354384,monster_heavy,0.9960049627791563,7,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.1469781090357765,future_winner,future_relaxed,0.457990584877088,monster_heavy,0.9748014888337467,7,alpha_selector,1,True,False
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.14476041911574195,early_scout,early_relaxed,0.41750449507576387,monster_heavy,0.9674193548387097,7,alpha_selector,1,True,False
2019-05-31,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.14029518545326058,early_scout,early_relaxed,0.4237014895761225,monster_heavy,0.9523821339950372,7,alpha_selector,1,True,False
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.139703646998574,future_winner,future_relaxed,0.4689006471756049,monster_heavy,0.9503722084367248,7,alpha_selector,1,True,False
2019-05-31,MSCI,MSCI INC,Financials,0.1386115054119818,future_winner,future_relaxed,0.38709132162654186,monster_heavy,0.946650124069479,7,alpha_selector,1,True,False
2019-05-31,WRB,WR BERKLEY CORP,Financials,0.13620947239688017,early_scout,early_relaxed,0.332519374187256,monster_heavy,0.938411910669975,7,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.15904313310870266,core_compounder,core_strict,0.5040057289303804,monster_heavy,0.9865731707317074,7,alpha_selector,1,True,False
2019-06-28,HEI,HEICO CORP,Industrials,0.1487904673328545,future_winner,future_relaxed,0.5648600969833419,monster_heavy,0.9542439024390246,7,alpha_selector,1,True,False
2019-06-28,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.14230252017401482,early_scout,early_relaxed,0.4923254580797349,monster_heavy,0.9332073170731708,7,alpha_selector,1,True,False
2019-06-28,ALLE,ALLEGION PLC,Industrials,0.13963728736761974,early_scout,early_relaxed,0.38491523786217324,monster_heavy,0.9244268292682928,7,alpha_selector,1,True,False
2019-06-28,MSCI,MSCI INC,Financials,0.13782687560398926,future_winner,future_relaxed,0.4260603959260252,monster_heavy,0.9184146341463416,7,alpha_selector,1,True,False
2019-06-28,KBR,KBR INC,Industrials,0.1367820306197217,early_scout,early_relaxed,0.538368802504804,monster_heavy,0.9149268292682927,7,alpha_selector,1,True,False
2019-06-28,STE,STERIS,Health Care,0.1356176857930972,future_winner,future_relaxed,0.4282518736459084,monster_heavy,0.9110243902439026,7,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.15004407468602632,core_compounder,core_strict,0.510611139574453,monster_heavy,1.0,7,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.14923862621055764,early_scout,early_relaxed,0.5892881704772105,monster_heavy,0.9973123486682807,7,alpha_selector,1,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.14416642307549998,early_scout,early_relaxed,0.5980920491823485,monster_heavy,0.9802179176755447,7,alpha_selector,1,True,False
2019-07-31,SPGI,S&P GLOBAL INC,Financials,0.14210481290184585,future_winner,future_relaxed,0.42089908773747264,monster_heavy,0.9731840193704598,7,alpha_selector,1,True,False
2019-07-31,SHW,SHERWIN WILLIAMS,Materials,0.13982297511950914,future_winner,future_relaxed,0.48976287882118086,monster_heavy,0.9653389830508473,7,alpha_selector,1,True,False
2019-07-31,TXN,TEXAS INSTRUMENT INC,Information Technology,0.13785892862717522,core_compounder,core_strict,0.4296357984628443,monster_heavy,0.9585351089588376,7,alpha_selector,1,True,False
