rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0596764565823383,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.4000837984822687,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0450684666250914,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.3619326792006907,Information Technology,promote_monster_early
2019-04-30,V,0.33,0.12806698698633,scout,1,-0.02266265987538385,0.0,-0.0226626598753839,-0.007478677758876687,0.9635346872111766,Financials,neutral
2019-05-31,NOW,0.16368723038202143,0.0863999999999999,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.012488951973771489,0.9204105829868455,Information Technology,promote_monster_early
2019-05-31,CDNS,0.33,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.05233294852954598,0.32035267330245315,Information Technology,neutral
2019-05-31,V,0.12098980483986636,0.0638627650658362,confirm,2,0.06076863149842282,0.06076863149842282,0.0853659099560941,0.01032840478556543,0.7497100597072583,Financials,neutral
2019-05-31,SHOP,0.03530508890592624,0.0288,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.004417642798441039,0.9563369211542799,Software,neutral
2019-05-31,HEI,0.030970459557537546,0.0252640416126345,scout,1,0.10429654102185837,0.10429654102185837,0.1042965410218583,0.003230111805708518,0.9074570710371309,Industrials,neutral
2019-05-31,MKTX,0.03904741631464841,0.0318527901985571,scout,1,0.08308703220523572,0.08308703220523572,0.0830870322052357,0.0032443339368664384,0.8997818494705367,Financials,neutral
2019-06-28,NOW,0.10722557757077719,0.0590611940083035,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.0017529286582703674,0.8042905291918947,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.8203942761558688,Information Technology,neutral
2019-06-28,V,0.21417580700478794,0.0835625953214408,winner,3,0.08412214302672982,0.08412214302672982,0.0220156505715278,0.0047152197278923875,0.8294933969358179,Financials,neutral
