rebalance_date,net_return,drawdown,regime_state
2022-03-31,-0.12333689004541995,-0.12333689004541992,
2022-11-30,-0.11860867827459451,-0.21613815441278927,
2020-02-28,-0.0687960850331155,-0.10714122671246606,
2025-03-31,-0.06194495425263178,-0.11933526067509193,
2022-08-31,-0.058395144107587255,-0.19798421780564524,
2022-05-31,-0.057337348280984766,-0.17748346233005896,
2019-08-30,-0.05219617177173768,-0.05262537252281241,
2025-10-31,-0.051282633128236464,-0.051880766117715416,
2026-02-27,-0.05077761912907959,-0.07201035200517247,
2024-03-28,-0.0503136682651259,-0.050313668265125955,
