as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,new_buy_allowed,full_universe_rerank_today,crisis_state
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,11499.0,19.51000022888184,224345.49263191223,0.3041218531262784,18.6336612701416,10077.021686553957,7718.178037195205,2026-03-02,2026-03-02,102.0,1,11499.0,18.6336612701416,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,24.7127,1.026510460522747,0.6631972488411638,0.0128935072331382,-0.1155557470746718,16335491490.880045,182351398.2142353,2.5131434961907058,-0.1037854483232485,0.2457947418707287,True,2026-06-12,19.510000228881836,-0.036067171466968806,0.01672828846656005,0.32490107467550544,-0.10630803417025803,-0.19975355895324087,0.9572735280707771,1.1998384385712524,-0.1336589772512261,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1834.0,111.11000061035156,203775.7411193848,0.2762375801910482,106.0512237548828,9277.796752929688,5731.762539901735,2026-03-02,2026-03-02,102.0,1,1834.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,27.7038,-1.0580785593491802,0.3360399719279512,0.0898202161292085,-0.2003202496495456,50869721577.13852,399950040.1066971,2.365176001120739,-0.0623930654590074,0.1257693921851794,True,2026-06-12,111.11000061035156,-0.011036919275572155,0.05812067133080112,0.2048757249899562,-0.06491565130601695,-0.1583611760889998,0.9894499921172345,1.1168306355146194,-0.053254941781661236,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,1324.0,133.5,176754.0,0.2396070159326919,115.75,23501.0,0.0,2026-04-01,2026-04-01,72.0,1,1324.0,115.75,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,48.8194,0.30529162676862,,0.0543718029408935,-0.0718686276677555,19408957708.5,772584779.7481537,1.3142589493365429,0.1193859778040817,0.4651389501641372,True,2026-06-12,133.5,-0.1715278608312072,0.23989971459389037,0.544245282968914,0.1168633919570723,0.023417867174089446,1.065277998848504,1.3615182934214285,-0.1715278608312072,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,805.0,164.94000244140625,132776.70196533203,0.1799915664895708,166.96266174316406,-1628.240737915039,30212.52278541565,2026-04-01,2026-04-01,72.0,1,805.0,166.96266174316406,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,20.8817,0.2570357691665698,,0.1338725304351489,-0.056670371608091,127808451125.63306,1208383517.128296,1.4597561037956628,-0.1458349874037443,-0.2939746865281298,True,2026-06-12,164.94000244140625,0.06659780663566517,-0.025321250613935753,-0.2148683537233531,-0.14835757325075383,-0.24180309803373667,0.9748903567299342,0.8644721957119234,-0.1389124152017156,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,83.0,567.25,47081.75,0.1324476881735719,350.18948731939474,18016.02255249024,4338.731642684935,2026-02-02,2026-04-01,130.0,3,83.0,350.18948731939474,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,45.1478,-0.851046553438811,,0.04386223138063,0.0057987887255788,450373486667.5,4067692019.123993,7.725668625027048,0.5424592729369964,0.9876339186800676,True,2026-06-12,567.25,0.30082961300775857,0.662973009726805,1.0667402514848443,0.5399366870899869,0.44649116230700403,1.3288510066495798,1.8381760622397474,0.0,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOG,83.0,358.1600036621094,29727.28030395508,0.0836270859079496,294.7226257324219,5265.302368164063,293.077582187648,2026-04-01,2026-04-01,72.0,1,83.0,294.7226257324219,target_rebalance,core_compounder,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,27.8707,-0.3667023593738509,0.360543718550147,0.1745419264802774,0.4480133607258321,4339466604370.117,8744310295.476532,4.896858891945522,0.0682859350191924,0.0381149263128399,True,2026-06-12,358.1600036621094,-0.10190568047849846,0.18879967180900104,0.11722125911761672,0.06576334917218296,-0.027682175610799886,0.9968595534195739,1.166143372306646,-0.10190568047849846,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,1208.0,19.51000022888184,23568.080276489258,0.0663003764157059,19.76821289315129,-311.9208984375,399.2656437563896,2026-03-02,2026-04-01,102.0,2,1208.0,19.76821289315129,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,24.7127,1.026510460522747,0.6631972488411638,0.0128935072331382,-0.1155557470746718,16335491490.880045,182351398.2142353,2.5131434961907058,-0.1037854483232485,0.2457947418707287,True,2026-06-12,19.510000228881836,-0.036067171466968806,0.01672828846656005,0.32490107467550544,-0.10630803417025803,-0.19975355895324087,0.9572735280707771,1.1998384385712524,-0.1336589772512261,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COST,18.0,982.3499755859376,17682.299560546875,0.049742834503539,995.1160278320312,-229.7889404296875,4110.083144912722,2026-04-01,2026-04-01,72.0,1,18.0,995.1160278320312,target_rebalance,core_compounder,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,53.790763338965405,-1.0036195356253692,,0.0,0.0,435651392282.2808,2522482381.341248,3.14035202198025,-0.1449622546806932,0.0475041009481871,True,2026-06-12,982.3499755859375,-0.04910557035922647,-0.024448517890884647,0.12661043375296388,-0.14748484052770272,-0.24093036531068557,0.9780671125876376,1.0283484383964758,-0.10231922673330163,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,134.0,111.11000061035156,14888.74008178711,0.0418841526419451,106.0512237548828,677.8760986328125,3283.3738723373413,2026-03-02,2026-03-02,102.0,1,134.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,27.7038,-1.0580785593491802,0.3360399719279512,0.0898202161292085,-0.2003202496495456,50869721577.13852,399950040.1066971,2.365176001120739,-0.0623930654590074,0.1257693921851794,True,2026-06-12,111.11000061035156,-0.011036919275572155,0.05812067133080112,0.2048757249899562,-0.06491565130601695,-0.1583611760889998,0.9894499921172345,1.1168306355146194,-0.053254941781661236,daily_current_holdings_review,False,False,GREEN
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SLB,265.0,56.18000030517578,14887.700080871582,0.0418812269708101,49.76905822753906,1698.8996505737305,0.0,2026-04-01,2026-04-01,72.0,1,265.0,49.76905822753906,target_rebalance,future_winner,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only,24.6422,-0.0574464568019282,0.1301371768830518,-0.0036870703038367,-0.2771763456122704,83992339851.23538,745087672.0069122,3.5995471295981565,0.1423340442304268,0.3435730737121765,True,2026-06-12,56.18000030517578,0.019764411899445333,0.2628477810202354,0.42267940651695324,0.13981145838341735,0.046365933600434506,1.0304716669547256,1.2729534432327594,-0.03154625184117843,daily_current_holdings_review,False,False,GREEN
