rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.03,scout,1.379174579874733,0.0,0.0,0,0,-0.1456680915583611,-0.1,-0.003,True,monthly_hard_stop_proxy,-0.1,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.374159045650066,nan,1.0,0.373163611380488,0.0135416666666666,neutral,0.550661671154226,0.0,0.0
2019-04-30,CDNS,0.03,scout,1.3609303319627026,-0.08836203801740516,0.0,1,0,-0.0883620380174052,-0.0883620380174052,-0.002650861140522156,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.8816402233316285,1.0,0.6344869514899893,nan,1.0,0.5893341315817673,0.1083333333333333,promote_monster_early,0.4075870137461478,0.0,0.0
2019-04-30,ADBE,0.03,scout,1.301981673495658,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00203298981656733,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.8816402233316285,1.0,0.0796861128832904,nan,1.0,0.5380385522189095,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,CDNS,0.03,scout,0.3193982846249879,0.05620978786748987,0.05620978786748987,2,1,0.1585846925137757,0.1585846925137757,0.00475754077541327,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6051774569437709,2.473730010992284,1.0,-0.9933357980056126,nan,1.0,0.4302380406290814,0.2552083333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,ADBE,0.03,scout,0.5772913824481618,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.003402461081092296,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4308321243918195,2.473730010992284,1.0,0.084630937008506,nan,1.0,0.4308321243918195,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.03,scout,0.9904555096447043,0.040036915203846446,0.040036915203846446,1,0,0.0400369152038464,0.0400369152038464,0.0012011074561153919,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3742324835517341,nan,1.0,0.5095575642979363,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.03,scout,0.9691007100338646,0.04162093251642496,0.04162093251642496,1,0,0.0416209325164249,0.0416209325164249,0.0012486279754927471,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3250189668974806,1.8361336943587052,nan,0.0,0.3788334582069688,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.03,scout,0.9037642030585511,0.08691697414960298,0.08691697414960298,1,0,0.0869169741496029,0.0869169741496029,0.0026075092244880866,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.5862094784500482,nan,0.8337267903988055,0.5220373244892577,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,CDNS,0.08,confirm,0.8172650420678548,0.10235354840303157,0.10235354840303157,3,0,0.0436880637403549,0.0436880637403549,0.003495045099228392,False,hold,-0.1,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.94,1.9334318359068907,1.0,-1.719469309517211,nan,1.0,0.5571010557449831,0.2416666666666667,neutral,0.1786029725647888,0.0,0.0
2019-06-28,ADBE,0.08,confirm,1.1436430627339493,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001084292498492704,False,hold,-0.1,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.9334318359068907,1.0,0.0054803582453931,nan,1.0,0.5399079921679057,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.03,scout,0.6820299891343341,0.1368719653982815,0.1368719653982815,2,0,0.0931073203064676,0.0931073203064676,0.0027932196091940277,False,hold,-0.1,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611438257963202,0.7611438257963202,1.0,-0.3568166446515034,nan,1.0,0.4464354369392203,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.08,confirm,0.8647763732671372,0.0375937650900684,0.04162093251642496,2,0,-0.0038662504761953,-0.0038662504761953,-0.000309300038095624,False,hold,-0.1,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8684950725930093,0.8684950725930093,0.0287655457084117,1.7369901451860186,nan,0.0,0.337081731491606,0.0135416666666666,neutral,0.1597246486476164,0.0,0.0
2019-06-28,MKTX,0.08,confirm,0.9042063910144859,0.13287273512702158,0.13287273512702158,2,0,0.0422808384360489,0.0422808384360489,0.003382467074883912,False,hold,-0.1,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.3956359559028,nan,0.8337267903988055,0.4898058292101137,0.1083333333333333,neutral,0.289251927302959,0.0,0.0
2019-06-28,HEI,0.03,scout,1.0833163488106181,0.031222204126564623,0.031222204126564623,1,0,0.0312222041265646,0.0312222041265646,0.0009366661237969379,False,hold,-0.1,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.057663264210171,0.5929525967189662,-0.2637923623789429,nan,0.0,0.5798539152374752,0.2416666666666667,neutral,0.513782130732816,0.0,0.0
