rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weight_cap,cash_target,rebalance_action,due_sleeves,active_rebalance_interval_months,sleeve_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action
2019-04-30,CHTR,0.14071987096273303,3.7365873155391753,core_compounder,core_compounder,,0.00860287678040339,0.0012105957104466573,18,"{""rs_acceleration_score"": 0.18242878504562676, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.5724501740502441, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,CHARTER COMMUNICATIONS INC CLASS A,Communication,0.00860287678040339,0.00860287678040339,0.0012105957104466573,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,NOW,0.06364666895390096,4.991392366511402,core_compounder,core_compounder,,-0.04085514798744905,-0.002600294079019803,18,"{""rs_acceleration_score"": 0.6736246005192115, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,SERVICENOW INC,Information Technology,-0.04085514798744905,-0.04085514798744905,-0.002600294079019803,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,AVGO,0.06364666895390096,3.7714879877678564,core_compounder,core_compounder,,-0.08,-0.005091733516312077,18,"{""rs_acceleration_score"": -0.5056121685594213, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.04840510305066981, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,BROADCOM INC,Information Technology,-0.2120123739718356,-0.08,-0.013493881380316068,risk_exit,hard_stop,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,V,0.12761346237060028,4.6485805580127835,core_compounder,core_compounder,,-0.022662075384390357,-0.002891985904305606,18,"{""rs_acceleration_score"": 0.08269399710655834, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.24425799630708367, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,VISA INC CLASS A,Financials,-0.022662075384390357,-0.022662075384390357,-0.002891985904305606,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,DHR,0.05272338133561863,4.438680819539321,core_compounder,core_compounder,,-0.0034676127535114842,-0.00018282426952764052,18,"{""rs_acceleration_score"": 0.42678428555092196, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.35460643100951983, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,DANAHER CORP,Health Care,-0.0034676127535114842,-0.0034676127535114842,-0.00018282426952764052,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,AMT,0.04805948238436826,3.7872050346912673,core_compounder,core_compounder,,0.07135191434274568,0.003429136070446139,18,"{""rs_acceleration_score"": -1.1295303177472873, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.3837172921616421, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,AMERICAN TOWER REIT CORP,Real Estate,0.07135191434274568,0.07135191434274568,0.003429136070446139,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,CDNS,0.04372528867323244,1.3238512519977002,core_compounder,core_compounder,,-0.08,-0.0034980230938585957,18,"{""rs_acceleration_score"": 0.6111506350861959, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.3531567963285692, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,CADENCE DESIGN SYSTEMS INC,Information Technology,-0.09037352354495876,-0.08,-0.00395160840542049,risk_exit,hard_stop,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,MELI,0.04457014735795858,2.2065194023477384,core_compounder,core_compounder,,0.16361890252962796,0.00729251859629298,18,"{""rs_acceleration_score"": 0.9600193286891887, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,MercadoLibre,Internet,0.16361890252962796,0.16361890252962796,0.00729251859629298,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,CSX,0.04447407111079437,3.2015513996328844,core_compounder,core_compounder,,-0.060306738871130805,-0.0026820861930147784,18,"{""rs_acceleration_score"": -0.011893825075751874, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6888107493543696, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,CSX CORP,Industrials,-0.060306738871130805,-0.060306738871130805,-0.0026820861930147784,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,DG,0.043894707258138994,2.8706217535268115,core_compounder,core_compounder,,0.01508290867510409,0.0006620598608949391,18,"{""rs_acceleration_score"": -0.840423188383897, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6463233878014287, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,DOLLAR GENERAL CORP,Consumer Staples,0.01508290867510409,0.01508290867510409,0.0006620598608949391,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
