portfolio,ticker,sector,theme,subindustry,entry_signal_stack_count_max,candidate_rank_percentile_max,rs_3m_max,rs_6m_max,audit_forward_63d_excess_spy_max,audit_forward_126d_excess_spy_max,audit_forward_126d_excess_max,name_contribution_return_on_start,name_contribution_status,used_forward_return_in_ranking,policy_mutation_allowed,production_mutation_allowed,live_trading_enabled,evidence_sources,pit_signal_sources,outcome_selected_sources,source_dates,independent_source_count,pit_signal_source_count,outcome_selected_source_count,has_outcome_selected_source,fusion_review_score,fusion_review_candidate,policy_eligible,review_status
concentrated,ANET,,,,0.0,0.9412780656303972,0.0301058027996367,0.3466666968872685,-0.0956684849900592,0.0943128690944142,,0.0161236600889193,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-02-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,ATI,,,,0.0,0.9121405750798722,0.582459060701048,0.5194545781426947,-0.1119591971401042,0.2661133927588193,,0.0358819632259301,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,AVGO,,,,0.0,0.9964349376114082,0.1296411410838629,0.3186829043653221,0.2663138103782485,0.2486440105587941,,0.3307965436993885,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-02-28;drop_counterfactual_high_signal:2023-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,AXON,,,,0.0,0.9600638977635784,0.4332810496589387,1.0800176310633354,-0.0013035745547448,0.2607951657899525,,0.0889568639000195,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-01-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,BKNG,,,,0.0,0.998397435897436,0.2657971125098641,0.2408525758847028,-0.0516060604334268,0.0814854732393032,,0.008702857151908,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-11-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,BLD,,,,0.0,0.9145299145299144,0.2573187266619181,0.2702398744868846,-0.0136315547049328,-0.1489233060299266,,0.0238763474096443,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-02-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,BLDR,,,,0.0,0.8717948717948718,0.3478898123138032,0.2643355701489382,-0.2274770773588095,-0.235997582738062,,0.0628081304661357,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-02-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,BLDR,,,,0.0,0.9025735294117648,0.1839478664634151,0.5407011679719478,-0.084721602215943,0.2005660827653816,,0.0103680608546494,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CCJ,,,,0.0,0.9054263565891472,0.5212559942197046,0.4468172160120223,0.3393992371541563,0.5265607384851585,,0.0102387836478627,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CEG,,,,0.0,0.905448717948718,0.2383868549109038,0.0419640185642591,-0.1198119460302822,0.176490278183428,,0.0336498014916481,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-11-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CHRW,,,,0.0,0.8239564428312159,0.0450204054339754,0.1332674537990564,-0.0551021704125261,-0.0750172362432427,,0.0578225867931114,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-07-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,CHRW,,,,0.0,0.8239564428312159,0.0450204054339754,0.1332674537990564,-0.0551021704125261,-0.0750172362432427,,0.0882788368826398,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-07-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,CIEN,,,,0.0,0.956043956043956,0.5620480934300294,1.836400309401723,,,,1.1933343613621246,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CNC,,,,0.0,0.9375,0.0543448874467821,0.2994079898348114,0.1441416100896472,0.1192907409725548,,0.0204264134393425,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2022-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,CNC,,,,0.0,0.932608695652174,0.0594297157552179,0.0824137179684998,-0.1542835996541136,0.0265531830997063,,0.1277523603056736,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2021-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CNM,,,,0.0,0.936026936026936,0.314719730097978,0.6957547930274282,-0.1969311734288699,-0.3702319538698294,,0.0559156763939852,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,COST,,,,0.0,0.977238239757208,0.0317038324323273,0.0546758192414782,,,,0.0006992820367171,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CRM,,,,0.0,0.9823008849557522,0.1853083892999056,0.2881873252621987,0.0889945678468691,-0.1539921697384154,,0.0285167343014988,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2023-12-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CRS,,,,0.0,0.8621848739495799,0.2373099639399898,1.1049955757973595,0.3578553875516812,0.3470282254721457,,0.1191423350945362,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-08-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,CTAS,,,,0.0,0.8711433756805808,0.0867754017260609,0.0862863453057529,0.013564602719273,0.0684835350698289,,0.0275541819256622,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,DAR,,,,0.0,0.8312236286919832,0.4755059873954397,0.8428536639435009,0.3860790036851038,0.3270749807031494,,0.0106162620839291,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DASH,,,,0.0,0.9565891472868218,0.1590483989719748,0.2973355743553798,-0.0734662180584075,-0.2887425769689469,,0.0120441279960883,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,DDOG,,,,0.0,0.9841269841269842,0.2840320632708191,0.8611145999549996,-0.068240058017585,-0.2635902142908057,,0.1315100282775498,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DG,,,,0.0,0.9173228346456692,0.1682897220142414,0.3115869597036356,-0.1202821080079138,0.1184360447198317,,0.0014084778730874,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-09-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DKS,,,,0.0,0.8324514991181657,0.1862952835176912,0.418585465362407,-0.0062477438665378,-0.0661862573657883,,0.0612102749814437,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-10-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DOCU,,,,0.0,0.9527272727272728,0.2856585883301612,0.7384901309633376,0.013635370669444,-0.2938468243318406,,0.0069078528842332,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-10-30;drop_counterfactual_high_signal:2021-07-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,DUOL,,,,0.0,0.9239482200647248,0.7412198287297727,0.1533356688008076,0.2731204657912753,0.6984607787092403,,0.024157620685058,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,DXCM,,,,0.0,0.9347826086956522,0.3060233415187776,0.9127649102627472,-0.0527644346142457,-0.3014317435060416,,0.0117521418222092,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,DXCM,,,,0.0,0.9317343173431736,0.3522958225823234,0.2518754281567188,0.0059775082863759,-0.1928714420001036,,0.0765365834482909,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,EBAY,,,,0.0,0.9533011272141708,0.149436852298038,0.3310594803124391,-0.1418250764669709,-0.0599465749508747,,0.0403135949967785,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-08-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,EBAY,,,,0.0,0.8244575936883629,0.0745493339499205,0.1062226978278719,-0.1607755093892557,-0.279043082558155,,0.0012249808025505,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,ENPH,,,,0.0,0.9436325678496869,0.6381647040024376,1.9391878109639136,-0.3831457691982116,-0.1880525956809617,,0.3183844276432539,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-01-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,EXE,,,,0.0,0.8114901256732495,0.1216208287462253,0.0802168376179996,-0.2868432113035619,-0.2070404451303094,,0.0627617282109152,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,FTAI,,,,0.0,0.9142394822006472,0.4968384274979875,0.9562425903873986,0.2664249584485105,-0.1098507729224598,,0.8629255197135549,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,FTNT,,,,0.0,0.9589285714285716,0.2079542335449423,0.4952602692345256,0.1657559144249858,0.0876835829473405,,0.0186042626601151,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-04-30;drop_counterfactual_high_signal:2021-09-30;drop_counterfactual_high_signal:2022-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,FTNT,,,,0.0,0.9589285714285716,0.0018218208717178,0.1184426326253529,0.0232102797822484,-0.0646721150644901,,0.0260237364923222,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-03-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GE,,,,0.0,0.9830508474576272,0.2792407052442032,0.5853225470869714,0.208404729578272,0.3060066981375784,,0.0155578512048271,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-05-31;drop_counterfactual_high_signal:2025-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GEV,,,,0.0,1.0,0.2037442949430774,0.7460318371804431,-0.0697998851829155,0.3767388930480126,,0.2288143263541349,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-08-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GOOG,,,,0.0,0.9952,0.2588220422921143,0.6491097242831887,-0.0224941682304744,0.0017656340855518,,0.1673097834624812,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2025-12-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,GOOG,,,,0.0,1.0,0.4403324063176383,0.6973266062207362,0.1162632941983012,0.0884381465281507,,0.6551048581709825,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-05-28;drop_counterfactual_high_signal:2021-07-30;drop_counterfactual_high_signal:2025-11-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,GOOGL,,,,0.0,0.9984126984126984,0.2247909922632682,0.6694729416494114,0.0805700868240948,-0.0038240473456239,,0.0759293081032685,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-06-30;drop_counterfactual_high_signal:2026-01-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,HD,,,,0.0,0.9458483754512635,0.0,0.0587476557355002,0.0258925036296522,0.1730229384421813,,0.0026201383859467,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-06-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,HEI,,,,0.0,0.8200000000000001,0.1153854880315092,0.5068930814080401,-0.1900669240820217,-0.248059720902793,,0.0133333720174074,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-08-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,HEI,,,,0.0,0.8974358974358975,0.3060409157787624,0.5446030419839321,-0.1623111537124476,-0.2139408533651905,,0.1566934017554088,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-07-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,HLNE,,,,0.0,0.8074433656957929,0.2871816028065732,0.4425054973844635,-0.1129488055404284,-0.1015537113422613,,0.0064880496722699,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2024-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,HUBS,,,,0.0,0.9329805996472664,0.1690834431307235,0.5842322011542853,-0.3180550353733858,-0.4452513716466476,,0.0627721849891138,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,INSM,,,,0.0,0.9076433121019108,0.4664100725201676,1.8210684777586,-0.3011660870533438,-0.6237765510719779,,0.3136678440418937,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2025-11-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,INTC,,,,0.0,0.924812030075188,0.0065781119066191,0.2022182782562895,0.0748980776148804,-0.2683136673285718,,0.6067266366089309,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-02-28,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,ITT,,,,0.0,0.8621323529411764,0.1487842630844824,0.2445923053279486,-0.089219952489515,0.0109877748937945,,0.019715124552615,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2023-01-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,JD,,,,0.0,0.9535864978902954,0.0506656964518226,0.3589789742513904,0.0298128705522175,-0.2680343608484121,,0.0537294543376273,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,KLAC,,,,0.0,0.8231827111984282,0.2397787537182869,0.3011088308272576,-0.0381343639027067,-0.0334884516098035,,0.0428043411628173,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,LITE,,,,0.0,0.9752747252747253,0.1178534939339208,1.814947442860052,,,,0.2370140914733549,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-05-29,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,LITE,,,,0.0,0.9301972685887708,1.331123907582532,3.5020478670888497,,,,0.5655289610950186,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2026-04-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,LNG,,,,0.0,0.8650646950092422,0.1012365830798519,0.401978142274347,0.177898560716024,0.2547243591661146,,0.0211213014008115,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2022-05-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,LRCX,,,,0.0,0.9944852941176472,0.1145395151446029,0.4298387999328268,0.1443999363006787,0.3452809681054916,,0.0125815902362142,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-01-31;drop_counterfactual_high_signal:2022-12-30;drop_counterfactual_high_signal:2023-06-30;drop_counterfactual_high_signal:2023-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,LRCX,,,,0.0,0.9921752738654148,0.5225897092082172,0.9195828318657188,0.2960458493875502,0.7682732660899316,,0.6786306034992178,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2019-10-31;drop_counterfactual_high_signal:2023-04-28;drop_counterfactual_high_signal:2025-10-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MA,,,,0.0,0.9983739837398374,0.0496524395190109,0.1280849358493415,0.0523754720555325,0.1115409813056178,,0.0310501867149992,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2020-03-31;drop_counterfactual_high_signal:2022-03-31;drop_counterfactual_high_signal:2022-06-30;drop_counterfactual_high_signal:2023-04-28;drop_counterfactual_high_signal:2025-05-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
concentrated,MCO,,,,0.0,0.8819188191881919,0.0637636778785861,0.1905481901573995,-0.0035371550644516,-0.1173602373199103,,0.0003100884303566,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-08-31,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
main,MDB,,,,0.0,0.9594356261022928,0.26141511706225,0.6466365777877663,-0.2543561677412689,-0.3051442007763226,,0.0094272771998679,,False,False,False,False,drop_counterfactual_high_signal;positive_name_contribution,drop_counterfactual_high_signal,positive_name_contribution,drop_counterfactual_high_signal:2021-11-30,2,1,1,True,2.25,True,False,ready_for_manual_fusion_review
