as_of_date,recommendation_date,current_account_last_trade_date,current_account_stale_days,pending_order_count_to_recommendation,portfolio_kind,row_type,ticker,shares,current_price,market_value_usd,current_weight,recommended_target_weight,projected_weight_after_recommendation_orders,recommended_trade_action,recommended_trade_quantity,recommended_trade_value_delta_usd,cost_basis,avg_entry_price,entry_date,latest_entry_date,entry_signal_date,return_since_entry_pct,unrealized_pnl_usd,realized_pnl_usd,entry_reason,entry_sleeve,open_lot_count
2026-05-13,2026-05-13,2026-03-02,72,6,concentrated,equity,PR,13198.0,20.239999771118164,267127.5169792176,0.4355822204543855,0.0,,SELL,13198.0,-267127.5169792176,18.6336612701416,18.6336612701416,2026-03-02,2026-03-02,2026-02-27,0.08620627356527844,21200.455535888672,0.0,target_rebalance,early_scout,1
2026-05-13,2026-05-13,2026-03-02,72,6,concentrated,equity,ETR,2319.0,112.3499984741211,260539.6464614868,0.4248399378897541,0.0,,SELL,2319.0,-260539.6464614868,106.0512237548828,106.0512237548828,2026-03-02,2026-03-02,2026-02-27,0.059393701422971956,14606.858573913574,2153.8655697250365,target_rebalance,early_scout,1
2026-05-13,2026-05-13,2026-03-02,72,6,concentrated,cash,CASH,0.0,1.0,85598.26484183333,0.13957784165586018,0.0,0.0009310151298447,DEPLOY_CASH,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,uninvested_cash,cash,0
