as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-12,concentrated,equity,SNDK,0.3994797265337311,0.285,0.22129775679913297,-0.11447972653373112,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-76.0,-150487.59814453125,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,BE,0.2151069095014262,0.285,0.17496885265304785,0.06989309049857378,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,355.0,92378.1004333496,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,WDC,0.1820516089137576,0.1656491070600547,0.14422621033015373,-0.0164025018537029,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-21391.339721679688,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,CIEN,0.0849204523327283,0.1210060590124872,0.110033356860709,0.03608560667975891,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,107.0,47719.86117553711,1,ready,,0.03,none,0.0
2026-06-12,concentrated,equity,LITE,0.0529216737747836,0.064844833927458,0.06431187871923574,0.011923160152674403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,15666.519958496094,1,ready,,0.03,none,0.0
2026-06-12,concentrated,cash,CASH,0.0655196289435729,0.0,0.12235667691043123,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-12,main,equity,SNDK,0.1617847185179768,0.12,0.22129775679913297,-0.0417847185179768,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-17.0,-33661.69958496094,1,ready,,0.03,none,0.0
2026-06-12,main,equity,STM,0.1183287851033038,0.1052065143296479,0.040617520982683245,-0.013122270773655909,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-141.0,-10899.300430297852,1,ready,,0.03,none,0.0
2026-06-12,main,equity,MRVL,0.11695349261333,0.0851865221105933,0.03288831847833366,-0.031766970502736705,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-94.0,-26291.801147460938,1,ready,,0.03,none,0.0
2026-06-12,main,equity,WDC,0.1163387254931085,0.1101600413251522,0.14422621033015373,-0.006178684167956305,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-9.0,-5066.369934082031,1,ready,,0.03,none,0.0
2026-06-12,main,equity,CIEN,0.0621605501658861,0.0925848329445995,0.110033356860709,0.030424282778713403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,56.0,24974.88061523437,1,ready,,0.03,none,0.0
2026-06-12,main,equity,ON,0.0517813649886924,0.0563920638682341,0.021771521012927737,0.0046106988795417,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,32.0,3737.280029296875,1,ready,,0.03,none,0.0
2026-06-12,main,equity,LITE,0.0498284749346665,0.0634643863177971,0.06431187871923574,0.013635911383130604,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,12.0,11058.719970703123,1,ready,,0.03,none,0.0
2026-06-12,main,equity,MU,0.0471780976993477,0.0321494434508255,0.01241207069986066,-0.015028654248522198,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-11779.31982421875,1,ready,,0.03,none,0.0
2026-06-12,main,equity,PWR,0.0399680592204231,0.0526987936464564,0.02034564466217499,0.012730734426033306,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,14.0,9908.35986328125,1,ready,,0.03,none,0.0
2026-06-12,main,equity,FIX,0.0315845641631909,0.0396994679928005,0.015326940394075242,0.008114903829609596,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,5632.829956054688,1,ready,,0.03,none,0.0
2026-06-12,main,equity,COHR,0.0235942518338193,0.0253635603169454,0.009792216289393434,0.0017693084831261023,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,1155.0899963378906,1,ready,,0.03,none,0.0
2026-06-12,main,equity,TER,0.0130805428328964,0.0137375527668182,0.005303714711130891,0.0006570099339217993,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,1.0,403.2000122070313,1,ready,,0.03,none,0.0
2026-06-12,main,equity,KEYS,0.0092696380643377,0.0112603237486509,0.004347320496709447,0.0019906856843132006,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,1402.6800537109375,1,ready,,0.03,none,0.0
2026-06-12,main,cash,CASH,0.1581487343690202,0.0,0.12235667691043123,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
