as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,267.0,1980.0999755859373,528686.6934814453,0.3994797265337311,1121.061724830656,229363.21295166016,7047.977565917969,2026-03-02,2026-05-01,102,2,267.0,1121.061724830656,target_rebalance,"future_winner,unassigned",0.285,0.22129775679913297,-0.11447972653373112,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-76.0,-150487.59814453125,1,ready,,,0.0,,0.6230515981190465,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BE,1094.0,260.2200012207031,284680.6813354492,0.2151069095014262,290.5199890136719,-33148.18664550781,0.0,2026-05-01,2026-05-01,42,1,1094.0,290.5199890136719,target_rebalance,future_winner,0.285,0.17496885265304785,0.06989309049857378,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,355.0,92378.1004333496,1,ready,,,0.0,,0.4972829296170709,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,WDC,428.0,562.9299926757812,240934.0368652344,0.1820516089137576,393.9416230706016,72327.02219101688,126439.21676383232,2026-02-02,2026-05-01,130,2,428.0,404.2599404593494,target_rebalance,future_winner,0.1656491070600547,0.14422621033015373,-0.0164025018537029,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-21391.339721679688,1,ready,,,0.0,,0.5694283316255428,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,252.0,445.9800109863281,112386.96276855467,0.0849204523327283,440.8863088015275,1283.6129505697609,92672.17283514344,2026-03-02,2026-05-01,102,2,252.0,471.8880847749256,target_rebalance,future_winner,0.1210060590124872,0.110033356860709,0.03608560667975891,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,107.0,47719.86117553711,1,ready,,,0.0,,0.6170786834769453,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,LITE,76.0,921.5599975585938,70038.55981445312,0.0529216737747836,548.8713460475947,28324.337514835934,303182.1730926928,2026-02-02,2026-05-01,130,2,76.0,645.1084257427015,target_rebalance,"future_winner,unassigned",0.064844833927458,0.06431187871923574,0.011923160152674403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,15666.519958496094,1,ready,,,0.0,,0.590602773020493,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,86711.17376812338,0.0655196289435729,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12235667691043123,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,below_combined_cash_target
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SNDK,68.0,1980.0999755859373,134646.79833984375,0.1617847185179768,769.411777271944,82326.79748535156,1797.9534606933594,2026-03-02,2026-05-01,102,2,68.0,769.411777271944,target_rebalance,"future_winner,unassigned",0.12,0.22129775679913297,-0.0417847185179768,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-17.0,-33661.69958496094,1,ready,,,0.0,,0.6230515981190465,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,STM,1274.0,77.30000305175781,98480.20388793944,0.1183287851033038,55.75,27454.703887939453,123.30525745391849,2026-05-01,2026-05-01,42,1,1274.0,55.75,target_rebalance,early_scout,0.1052065143296479,0.040617520982683245,-0.013122270773655909,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-141.0,-10899.300430297852,1,ready,,,0.0,,0.5520530892265306,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MRVL,348.0,279.70001220703125,97335.60424804688,0.11695349261333,164.9499969482422,39933.005310058594,-1757.7498550128937,2026-05-01,2026-05-01,42,1,348.0,164.9499969482422,target_rebalance,future_winner,0.0851865221105933,0.03288831847833366,-0.031766970502736705,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-94.0,-26291.801147460938,1,ready,,,0.0,,0.6263646158571842,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,172.0,562.9299926757812,96823.95874023438,0.1163387254931085,337.8630190361833,38711.51946601085,34663.8768615801,2026-02-02,2026-05-01,130,2,172.0,369.4837046778479,target_rebalance,future_winner,0.1101600413251522,0.14422621033015373,-0.006178684167956305,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-9.0,-5066.369934082031,1,ready,,,0.0,,0.5694283316255428,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,CIEN,116.0,445.9800109863281,51733.68127441406,0.0621605501658861,385.2558077564177,7044.007574669609,25711.111769545787,2026-03-02,2026-05-01,102,2,116.0,410.0762076542295,target_rebalance,future_winner,0.0925848329445995,0.110033356860709,0.030424282778713403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,56.0,24974.88061523437,1,ready,,,0.0,,0.6170786834769453,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.10128133683018263,0.12235667691043123,0.021075340080248597,0.03,none,0.0,
