comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,4.440892098500626e-16,0.9999999999999996,2019-08-01,0.001558849572283,0.001558849572282556
rebalance_day_next_close,2019-09-30,2.220446049250313e-16,0.9999999999999998,2019-10-01,0.0014111351642576,0.0014111351642573779
rebalance_day_next_close,2019-10-31,7.771561172376096e-16,0.9999999999999992,2019-11-01,0.000621930508866,0.0006219305088652229
rebalance_day_next_close,2019-12-31,6.661338147750939e-16,0.9999999999999993,2020-01-02,0.0044400896199053,0.004440089619904634
rebalance_day_next_close,2020-03-31,0.4,0.5999999999999994,2020-04-01,0.4011920749693295,0.001192074969329493
rebalance_day_next_close,2020-04-30,4.440892098500626e-16,0.9999999999999996,2020-05-01,0.0079466669518439,0.007946666951843456
rebalance_day_next_close,2020-06-30,0.0150353469873926,0.9849646530126072,2020-07-01,0.0160541655413393,0.0010188185539466987
rebalance_day_next_close,2020-08-31,4.440892098500626e-16,0.9999999999999996,2020-09-01,0.00319969410949,0.0031996941094895558
rebalance_day_next_close,2020-09-30,6.661338147750939e-16,0.9999999999999993,2020-10-01,0.0010103700884809,0.0010103700884802338
rebalance_day_next_close,2020-11-30,1.5543122344752192e-15,0.9999999999999984,2020-12-01,0.0010975391572932,0.0010975391572916457
rebalance_day_next_close,2021-03-31,6.661338147750939e-16,0.9999999999999993,2021-04-01,0.0004655379044441,0.00046553790444343385
rebalance_day_next_close,2021-06-30,3.3306690738754696e-16,0.9999999999999997,2021-07-01,0.0018710996150358,0.001871099615035467
rebalance_day_next_close,2021-08-31,5.551115123125783e-16,0.9999999999999994,2021-09-01,0.0029636517215229,0.0029636517215223448
rebalance_day_next_close,2021-09-30,0.28,0.7199999999999994,2021-10-01,0.2816613115027598,0.001661311502759777
rebalance_day_next_close,2021-11-30,0.07,0.929999999999999,2021-12-01,0.0699012412500331,-9.875874996691236e-05
rebalance_day_next_close,2022-01-31,5.551115123125783e-16,0.9999999999999994,2022-02-01,0.0077433040969819,0.007743304096981345
rebalance_day_next_close,2022-02-28,5.551115123125783e-16,0.9999999999999994,2022-03-01,0.0005463487977523,0.0005463487977517449
rebalance_day_next_close,2022-03-31,4.440892098500626e-16,0.9999999999999996,2022-04-01,0.0023181752742143,0.002318175274213856
rebalance_day_next_close,2022-05-31,7.771561172376096e-16,0.9999999999999992,2022-06-01,0.0002620618923893,0.00026206189238852284
rebalance_day_next_close,2022-06-30,9.992007221626409e-16,0.999999999999999,2022-07-01,0.0053114830205443,0.005311483020543301
rebalance_day_next_close,2022-08-31,8.881784197001252e-16,0.9999999999999991,2022-09-01,0.0011121682362851,0.0011121682362842118
rebalance_day_next_close,2022-10-31,1.2212453270876722e-15,0.9999999999999988,2022-11-01,0.0004036876695069,0.0004036876695056788
rebalance_day_next_close,2022-11-30,1.3322676295501878e-15,0.9999999999999987,2022-12-01,0.0018736617150185,0.0018736617150171676
rebalance_day_next_close,2023-01-31,3.3306690738754696e-16,0.9999999999999997,2023-02-01,0.0038212821804731,0.003821282180472767
rebalance_day_next_close,2023-02-28,8.881784197001252e-16,0.9999999999999991,2023-03-01,0.0005942716948303,0.0005942716948294118
rebalance_day_next_close,2023-05-31,3.3306690738754696e-16,0.9999999999999997,2023-06-01,0.0091321250920416,0.009132125092041267
