policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return,equity,drawdown
bargain_reentry,2019-05-31,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.036051827360569715,1.0360518273605697,0.0
bargain_reentry,2019-06-28,green,quality_compounder,0.07,0.07,green_redeploy_step,0.01621204628866421,1.0528483475431942,0.0
bargain_reentry,2019-07-31,green,quality_compounder,0.02,0.02,green_redeploy_step,0.016089180482757745,1.06978781462779,0.0
bargain_reentry,2019-08-30,green,quality_compounder,0.02,0.02000000000000013,normal_low_cash,0.011103786002024482,1.0816665095889904,0.0
bargain_reentry,2019-09-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.01741168616193384,1.1005001473858282,0.0
bargain_reentry,2019-10-31,recovery,breakout_growth,0.05,0.05,bargain_reentry_step,0.0015708214869518135,1.1022288366637356,0.0
bargain_reentry,2019-11-29,green,breakout_growth,0.02,0.019999999999999907,green_redeploy_step,0.03177835637928943,1.1372558574467655,0.0
bargain_reentry,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.052971936688605836,1.1974985027261817,0.0
bargain_reentry,2020-01-31,green,quality_compounder,0.02,0.02000000000000024,green_redeploy_step,-0.03784851453575917,1.1521749632392,-0.037848514535759215
bargain_reentry,2020-02-28,red,cash_defense,0.32,0.31999999999999984,raise_or_hold_red_floor,-0.050377504492243506,1.0941312638527667,-0.08631930531695275
bargain_reentry,2020-03-31,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.07916163623385333,1.1807444849539657,-0.013990846530558931
bargain_reentry,2020-04-30,yellow,turnaround_accumulation,0.27,0.27,yellow_partial_redeploy,0.0842564218839967,1.2802297904154494,0.0
bargain_reentry,2020-05-29,green,quality_compounder,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.03133693249588962,1.3203482649369254,0.0
bargain_reentry,2020-06-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,0.0872181549704066,1.4355066045231015,0.0
bargain_reentry,2020-07-31,green,turnaround_accumulation,0.02,0.019999999999999907,green_redeploy_step,0.08162132036231314,1.5526745489730978,0.0
bargain_reentry,2020-08-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.009296730339451248,1.5382397523863658,-0.00929673033945122
bargain_reentry,2020-09-30,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.013235810929687578,1.5178799018592504,-0.022409491504101542
bargain_reentry,2020-10-30,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.057390905148735794,1.604992403334027,0.0
bargain_reentry,2020-11-30,recovery,breakout_growth,0.07,0.07,bargain_reentry_step,0.04800373705231381,1.682038036634635,0.0
bargain_reentry,2020-12-31,green,quality_compounder,0.02,0.02000000000000024,green_redeploy_step,0.009018454779596816,1.6972074206055863,0.0
bargain_reentry,2021-01-29,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.03996271262832877,1.7650324330259146,0.0
bargain_reentry,2021-02-26,red,cash_defense,0.32,0.32000000000000006,raise_or_hold_red_floor,0.00707502676127238,1.7775200847240868,0.0
bargain_reentry,2021-03-31,recovery,quality_compounder,0.07000000000000006,0.07000000000000006,bargain_reentry_step,0.05097203824865744,1.8681239064703996,0.0
bargain_reentry,2021-04-30,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.011470270896492003,1.889551793745828,0.0
bargain_reentry,2021-05-28,green,quality_compounder,0.02,0.02,normal_low_cash,0.050889025622096885,1.9857092433920385,0.0
bargain_reentry,2021-06-30,green,breakout_growth,0.02,0.020000000000000018,normal_low_cash,0.05151469243308653,2.088002444326916,0.0
bargain_reentry,2021-07-30,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.048293023065326415,2.188838394531254,0.0
bargain_reentry,2021-08-31,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,-0.054364878697305136,2.0698424607245585,-0.054364878697305
bargain_reentry,2021-09-30,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.07822664351376564,2.231759289029314,0.0
bargain_reentry,2021-10-29,recovery,breakout_growth,0.07,0.07,bargain_reentry_step,0.034540033221125185,2.3088443290139415,0.0
bargain_reentry,2021-11-30,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.02363526521200491,2.3634144770634196,0.0
bargain_reentry,2021-12-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.05900728286351937,2.2239558104916015,-0.05900728286351942
bargain_reentry,2022-01-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,-0.009363222200723446,2.2031324180733787,-0.06781800676333083
bargain_reentry,2022-02-28,yellow,cash_defense,0.1,0.1,yellow_partial_redeploy,0.03769475812964665,2.2861789617002386,-0.03267963199546253
bargain_reentry,2022-03-31,recovery,quality_compounder,0.05,0.050000000000000155,bargain_reentry_step,-0.06270520978415424,2.142823630302705,-0.0933356585996723
bargain_reentry,2022-04-29,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.0026729376142112325,2.1485512641847615,-0.09091220137807954
bargain_reentry,2022-05-31,yellow,turnaround_accumulation,0.27,0.27000000000000013,yellow_partial_redeploy,-0.03756459938532498,2.067841796686827,-0.125061720339399
bargain_reentry,2022-06-30,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.026262863810296154,2.1221492441744516,-0.10208333545825776
bargain_reentry,2022-07-29,yellow,turnaround_accumulation,0.1,0.09999999999999987,yellow_partial_redeploy,-0.023169419479403878,2.072980278138274,-0.12288754331657248
bargain_reentry,2022-08-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,-0.03385179127989074,2.0028061824354073,-0.15257937112921216
bargain_reentry,2022-09-30,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.04502925826437069,2.09299105927777,-0.11442064877323388
bargain_reentry,2022-10-31,yellow,turnaround_accumulation,0.27,0.27,yellow_partial_redeploy,0.006581411916788064,2.1067658955770314,-0.10859228627780859
bargain_reentry,2022-11-30,green,turnaround_accumulation,0.02,0.02000000000000024,normal_low_cash,-0.03754053062897319,2.0276767859460456,-0.14205620485769954
bargain_reentry,2022-12-30,yellow,quality_compounder,0.1,0.09999999999999998,yellow_partial_redeploy,0.017135925742635685,2.0624229047800835,-0.12735454369278587
bargain_reentry,2023-01-31,green,breakout_growth,0.02,0.02000000000000013,normal_low_cash,-0.020629165491542225,2.019876841363828,-0.14535649122638983
bargain_reentry,2023-02-28,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,0.03354325158731849,2.087630078429093,-0.11668896899412806
bargain_reentry,2023-03-31,green,breakout_growth,0.02,0.019999999999999907,normal_low_cash,-0.0015966430171514426,2.0842968784419735,-0.11809930138375646
bargain_reentry,2023-04-28,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,0.035874376636097924,2.159069729680644,-0.08646166356595952
bargain_reentry,2023-05-31,green,breakout_growth,0.02,0.02,normal_low_cash,0.06460163022332897,2.298549153983856,-0.027445597760812568
bargain_reentry,2023-06-30,recovery,quality_compounder,0.05,0.04999999999999982,bargain_reentry_step,0.022432514823900643,2.350111391954063,-0.0056287567155320906
bargain_reentry,2023-07-31,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,0.023698774276685465,2.4058061513570492,0.0
bargain_reentry,2023-08-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.060139844333822676,2.2611213439170834,-0.06013984433382258
