rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score,policy_id
2019-05-31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.09079487139982788,4.764814224856336,core_compounder,core_compounder,,0.0229789563184299,0.0021459819948007,14,0.28,bear,-1,crisis_ladder
2019-05-31,KO,COCA-COLA,Consumer Staples,0.045789751547393245,3.968376103812714,core_compounder,core_compounder,,0.046962318766724,0.0022118327058011,14,0.28,bear,-1,crisis_ladder
2019-05-31,AZO,AUTOZONE INC,Consumer Discretionary,0.03006988134232253,3.1028241636876457,core_compounder,core_compounder,,0.0797180517096938,0.0024656012802016,14,0.28,bear,-1,crisis_ladder
2019-05-31,NOW,SERVICENOW INC,Information Technology,0.06299999999999997,4.638285671840882,core_compounder,core_compounder,,0.0762976558685986,0.0049440881002851,14,0.28,bear,-1,crisis_ladder
2019-05-31,CMS,CMS ENERGY CORP,Utilities,0.027999999999999935,2.2724582946158742,core_compounder,core_compounder,,0.0284800841399519,0.0008202264232306,14,0.28,bear,-1,crisis_ladder
2019-05-31,CBOE,CBOE GLOBAL MARKETS INC,Financials,0.027999999999999935,2.090971369553579,core_compounder,core_compounder,,-0.0329792925961417,-0.0009498036267688,14,0.28,bear,-1,crisis_ladder
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.0881376467989849,5.4437805700230015,core_compounder,core_compounder,,0.1142408876721357,0.0103566065221534,14,0.28,bear,-1,crisis_ladder
2019-05-31,DHR,DANAHER CORP,Health Care,0.05873325928611747,4.245564151941998,core_compounder,core_compounder,,0.090877320240257,0.0054900218189813,14,0.28,bear,-1,crisis_ladder
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.051953730296726376,3.346141965638599,core_compounder,core_compounder,,-0.0142453372915616,-0.0007612440805354,14,0.28,bear,-1,crisis_ladder
2019-05-31,SHOP,Shopify,Software,0.050408611504877854,2.832494020483177,core_compounder,core_compounder,,0.1251276497337896,0.0064877256863475,14,0.28,bear,-1,crisis_ladder
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.049461701360384504,2.2351079903966298,core_compounder,core_compounder,,0.0423838003213956,0.0021562712989868,14,0.28,bear,-1,crisis_ladder
2019-05-31,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.03748186197601518,2.93590091458278,core_compounder,core_compounder,,0.0087206401507573,0.0003362048542009,14,0.28,bear,-1,crisis_ladder
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.05016868448735019,2.901129535271082,core_compounder,core_compounder,,0.0056198722432574,0.0002899970716435,14,0.28,bear,-1,crisis_ladder
2019-05-31,WRB,WR BERKLEY CORP,Financials,0.027999999999999935,2.0629657441408527,core_compounder,core_compounder,,0.0756601749421239,0.0021790130383331,14,0.28,bear,-1,crisis_ladder
2019-05-31,CASH,Cash,Cash,0.3,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.14455768820458192,5.659863570554859,core_compounder,core_compounder,,0.0211727466800675,0.0034007592366797,14,0.0,neutral,0,crisis_ladder
2019-06-28,SBUX,STARBUCKS CORP,Consumer Discretionary,0.0754989943650266,4.687362171825185,core_compounder,core_compounder,,0.1226660139558473,0.0102901785515919,14,0.0,neutral,0,crisis_ladder
2019-06-28,KO,COCA-COLA,Consumer Staples,0.03714587783743187,4.251412313340143,core_compounder,core_compounder,,0.0334835851620016,0.0013819746266521,14,0.0,neutral,0,crisis_ladder
2019-06-28,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.07662993884963355,2.152137432449282,core_compounder,core_compounder,,-0.0446920768460971,-0.0038052790175328,14,0.0,neutral,0,crisis_ladder
2019-06-28,SNPS,SYNOPSYS INC,Information Technology,0.04094698507250825,2.272883213633869,core_compounder,core_compounder,,0.0148402762375121,0.000675182855077,14,0.0,neutral,0,crisis_ladder
2019-06-28,ORCL,ORACLE CORP,Information Technology,0.07506714304353099,6.242605090011991,core_compounder,core_compounder,,-0.0108854556019836,-0.0009079333919645,14,0.0,neutral,0,crisis_ladder
2019-06-28,NOW,SERVICENOW INC,Information Technology,0.09813141430339216,4.591128969478309,core_compounder,core_compounder,,-0.0163480458486064,-0.0017825076224671,14,0.0,neutral,0,crisis_ladder
2019-06-28,DHR,DANAHER CORP,Health Care,0.061260725429128554,4.218769042957471,core_compounder,core_compounder,,-0.0222161711710972,-0.0015121986246656,14,0.0,neutral,0,crisis_ladder
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.04642189760364869,2.747765454112423,core_compounder,core_compounder,,-0.0006037365515909,-3.1140662641706165e-05,14,0.0,neutral,0,crisis_ladder
2019-06-28,SHOP,Shopify,Software,0.047290999703235415,3.099429656671128,core_compounder,core_compounder,,0.082339608423682,0.0043265804416987,14,0.0,neutral,0,crisis_ladder
2019-06-28,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.03698069591416402,3.3480268474500816,core_compounder,core_compounder,,0.0249269514489007,0.0010242400128877,14,0.0,neutral,0,crisis_ladder
2019-06-28,WRB,WR BERKLEY CORP,Financials,0.06586303356994792,2.607424708974275,core_compounder,core_compounder,,0.0417295178292917,0.003053814037387,14,0.0,neutral,0,crisis_ladder
2019-06-28,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.058204606103769985,3.03665847647682,core_compounder,core_compounder,,0.0178411353433789,0.0011538180612282,14,0.0,neutral,0,crisis_ladder
