months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,policy_id,avg_cash_weight,avg_turnover_monthly,research_only,production_activation_allowed
82,0.30316002028480193,1.92632493316504,-0.16084200054454145,6.106859706735182,0.02316445594477268,0.14430248321634348,fast_reentry,0.08743902439024392,0.5278954919706829,True,False
82,0.2925487785532592,1.9301108627933892,-0.15257937112921216,5.775028088887617,0.022410898978664228,0.13933437344358324,bargain_reentry,0.11731707317073171,0.514994034432682,True,False
82,0.28970102936925834,1.9295878665927428,-0.14668613802577601,5.688640438203443,0.0222090804914401,0.1381170406963024,crisis_ladder,0.12768292682926832,0.5040147327920853,True,False
