rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score
2019-05-31,V,VISA INC CLASS A,Financials,0.05592428303863184,4.849849801085305,core_compounder,core_compounder,,0.0853657271696715,0.004774017088035333,18,0.28,bear,-1
2019-05-31,PYPL,PAYPAL HOLDINGS INC,Financials,0.04237602457745926,4.612806346632615,core_compounder,core_compounder,,0.05067971256985082,0.0021476047454385694,18,0.28,bear,-1
2019-05-31,TWLO,TWILIO INC CLASS A,Information Technology,0.03726389360136667,3.434890510112848,core_compounder,core_compounder,,0.041801633450041065,0.0015576916212456603,18,0.28,bear,-1
2019-05-31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.047476283283238455,4.190032991889358,core_compounder,core_compounder,,0.022978973616020415,0.0010909562609522476,18,0.28,bear,-1
2019-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.028800000000000003,3.4125475738273843,core_compounder,core_compounder,,0.0040646871962970454,0.00011706299125335492,18,0.28,bear,-1
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.05040000000000001,5.555295149127882,core_compounder,core_compounder,,0.07223968150175697,0.003640879947688552,18,0.28,bear,-1
2019-05-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.045801951599314196,3.7159796065392445,core_compounder,core_compounder,,0.0914339987822883,0.004187855586758122,18,0.28,bear,-1
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.05592428303863184,5.592559252752495,core_compounder,core_compounder,,0.11424085839106568,0.006388838099238217,18,0.28,bear,-1
2019-05-31,NOW,SERVICENOW INC,Information Technology,0.04558536049219687,4.279265311037438,core_compounder,core_compounder,,0.0762976558685986,0.0034780561474796476,18,0.28,bear,-1
2019-05-31,SHOP,Shopify,Software,0.041977868163268435,4.124634281703035,core_compounder,core_compounder,,0.12512764973378965,0.005252591984104653,18,0.28,bear,-1
2019-05-31,MELI,MercadoLibre,Internet,0.03993914939496528,3.7605736055593684,core_compounder,core_compounder,,0.10500532561526854,0.004193823387015185,18,0.28,bear,-1
2019-05-31,DHR,DANAHER CORP,Health Care,0.03547189978102444,3.660057145474168,core_compounder,core_compounder,,0.09087746091335802,0.0032235961858726016,18,0.28,bear,-1
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.0352316924668146,3.0197242444856727,core_compounder,core_compounder,,-0.014245083402660508,-0.0005018783976066599,18,0.28,bear,-1
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.028800000000000003,2.563684961094747,core_compounder,core_compounder,,0.04238342612316304,0.0012206426723470956,18,0.28,bear,-1
2019-05-31,HEI,HEICO CORP,Industrials,0.03646559387083425,2.299475281141371,core_compounder,core_compounder,,0.10429673824271801,0.003803242498811662,18,0.28,bear,-1
2019-05-31,AZO,AUTOZONE INC,Consumer Discretionary,0.034961716692253834,3.4727411232369456,core_compounder,core_compounder,,0.07971805170969382,0.0027870799391327564,18,0.28,bear,-1
2019-05-31,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.028800000000000003,2.4318251695617414,core_compounder,core_compounder,,0.06948207713048848,0.0020010838213580687,18,0.28,bear,-1
2019-05-31,ROKU,ROKU INC CLASS A,Communication,0.028800000000000003,3.2039639350135367,core_compounder,core_compounder,,0.017406652963398273,0.0005013116053458703,18,0.28,bear,-1
2019-05-31,CASH,Cash,Cash,0.28,,cash,cash,,0.0,0.0,18,0.28,nan,0
2019-06-28,ADBE,ADOBE INC,Information Technology,0.07081909552373325,4.86281166876255,core_compounder,core_compounder,,-0.0013353160166403866,-9.456587253682651e-05,18,0.0,neutral,0
2019-06-28,PYPL,PAYPAL HOLDINGS INC,Financials,0.06715004603485769,4.452379144106831,core_compounder,core_compounder,,-0.053718363143320236,-0.0036071905579911565,18,0.0,neutral,0
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.10996626438837291,5.410289336409844,core_compounder,core_compounder,,0.015825227504955297,0.0017402411518160652,18,0.0,neutral,0
