ticker,onset_date,peak_date,onset_price,peak_price,peak_return_12m,peak_multiple_12m,winner_tier,forward_3m_return,forward_6m_return,forward_12m_return,max_drawdown_first_3m,days_to_peak,entry_readiness_score,onset_mom_1m,onset_mom_3m,onset_mom_6m,onset_rs_vs_spy_3m,onset_rs_vs_spy_6m,onset_volume_surge,onset_price_vs_sma50,onset_price_vs_sma200,onset_dist_52w_high,onset_breakout_63d
PLTR,2023-02-08,2024-02-08,8.220000267028809,24.510000228881836,1.9817517557990532,2.981751755799053,major_2_5x,0.20924565176154197,0.8746957842839815,1.9659365412136376,-0.2729970173858324,365,0.7090909090909091,0.2646154256967397,0.17094021215993171,-0.1113513224833721,0.08517701918868625,-0.11835356884778403,1.066072178939585,0.15764868477747274,-0.007036479998417722,-0.4381407927047761,0
NVDA,2022-11-30,2023-11-20,16.90516471862793,50.37377166748047,1.979785911933365,2.979785911933365,major_2_5x,0.4116877981084657,1.3242729608746302,1.7643813870311713,-0.22332870889977885,355,0.7090909090909091,0.2541551115716838,0.12179443570316528,-0.07554898820871048,0.08592567847323207,-0.07929163772867287,0.9228441685346657,0.2382301963547877,-0.047690069218445985,-0.47763191287145423,1
NEM,2025-03-13,2026-01-28,45.06422805786133,131.68350219726562,1.922129322357133,2.922129322357133,major_2_5x,0.23070742958984347,0.7499631983125485,1.4451767441777785,-0.13029498256548877,321,0.6636363636363637,0.00947503579596587,0.10043170268629287,-0.0995252835050996,0.18544216385410706,-0.11079171677215294,1.1019348052464448,0.0734510268362607,0.008591024306513484,-0.2127752230699117,0
NVDA,2019-08-19,2020-08-17,4.24294900894165,12.294426918029785,1.897613639032743,2.897613639032743,major_2_5x,0.19681563801926893,0.8459070348542594,1.8797042158058526,-0.06819280875683631,364,0.5909090909090909,0.013892250257173222,0.1266879774128291,0.09263994811190379,0.09216876046705558,0.03075199651691851,0.9071077617017399,0.06552355009072386,0.0560949864170186,-0.40792663277468544,0
COHR,2023-12-04,2024-12-04,39.20000076293945,112.0199966430664,1.8576529199706697,2.8576529199706697,major_2_5x,0.6510204071702683,0.7028060893077055,1.8576529199706697,-0.1063174509929381,366,0.5727272727272728,0.26370084411550976,0.09927091785403497,0.03621461447459229,0.079101395657039,-0.04082428391894655,0.5356335678858242,0.1798984019149874,0.036962988571765054,-0.2912674057197008,1
TPR,2020-09-14,2021-05-07,15.43385124206543,43.271156311035156,1.8036525448099634,2.8036525448099634,major_2_5x,0.6740866629765034,1.557648172226072,1.3001143258537704,-0.1436465459755757,235,0.8,0.13545059668181914,0.23467239831245723,0.5261329936471031,0.1275255561259323,0.10045691392756995,1.0100782629593639,0.22301980087243645,-0.0438188919020821,-0.3971216630232477,1
MTZ,2020-08-05,2021-06-08,44.4900016784668,121.26000213623047,1.7255562499769566,2.7255562499769566,major_2_5x,0.1285681544214088,0.8640143217911809,1.2569116627097796,-0.1675553414721368,307,0.590909090909091,0.1061660946834011,0.30278183574171225,-0.24194917840362618,0.1292672523331928,-0.2499797210717155,0.7600915537878503,0.06496556906995532,-0.09743773308435533,-0.38904144651309325,0
AMD,2018-03-07,2018-09-14,12.239999771118164,32.720001220703125,1.6732027640972778,2.6732027640972778,major_2_5x,0.2802287883427337,1.329248428268341,0.7982026667040656,-0.22140523601491913,191,0.7272727272727274,0.05790839187261754,0.2203389927202224,-0.05263160225698982,0.1823501226381803,-0.17241965830899464,0.9626996697051204,0.021873419426934104,-0.003322275002746067,-0.1707317356833522,0
TSM,2020-02-28,2021-02-16,48.09064865112305,128.42202758789062,1.670415791634194,2.670415791634194,major_2_5x,-0.056324288521755306,0.5225285017659296,1.462196733079896,-0.2237840752197422,354,0.590909090909091,-0.05857653879695124,0.010929012141243977,0.31108133042566055,0.06302829217317796,0.2757687291168174,1.190253109462012,-0.06305209686825164,0.12624973240326276,-0.10742694865537095,0
MPWR,2020-03-11,2021-01-21,148.6800079345703,388.0589599609375,1.6100278400019374,2.6100278400019374,major_2_5x,0.4798650806202407,0.5909664648411062,1.1854886953294748,-0.20719996250117179,316,0.590909090909091,-0.1541343224097922,-0.04966157964092144,0.02374528887080829,0.07194886950233126,0.09468080838801318,1.0589359800123777,-0.11584986388003482,-0.0007214977183087612,-0.1861254073907206,0
PWR,2020-06-17,2021-05-10,38.449520111083984,99.7566909790039,1.5944846825343517,2.5944846825343517,major_2_5x,0.35141846501214213,0.7830000483167947,1.2476077977949087,-0.08361740654707961,327,0.6181818181818182,0.16561867532028085,0.4353187013379638,-0.04029996865527308,0.1290993789092585,-0.026321753554990224,0.9649420973954683,0.0983741826273381,0.03249819610401383,-0.10786309577443398,0
TPR,2024-09-25,2025-09-23,44.636112213134766,115.42678833007812,1.5859507606514232,2.585950760651423,major_2_5x,0.43541237913838615,0.5513759445808848,1.4817467844232275,-0.09178124706264645,363,0.6818181818181818,0.13401226887080053,0.10600193125883073,0.023870052356891325,0.057829773073669655,-0.08180074163597184,0.9243421334368477,0.129337263452453,0.12003862150189781,-0.03516289552165952,1
AMD,2019-07-31,2020-07-30,30.450000762939453,78.19999694824219,1.5681443346109543,2.5681443346109543,major_2_5x,0.08472899677222756,0.6019703631228401,1.5681443346109543,-0.1743199568255246,365,0.7272727272727274,-0.024038460950644547,0.13577028606886343,0.3187527311266243,0.11155370545975085,0.19687123092395864,0.7909776723550469,-0.01943102127182572,0.21312810989782593,-0.1145681505273578,0
KLAC,2025-04-09,2026-04-13,698.0177001953125,1768.780029296875,1.5340045514633114,2.5340045514633114,major_2_5x,0.3177769915887294,0.5047477676826517,1.5340045514633114,-0.11731665128001822,369,0.6818181818181818,0.058851152921818306,0.022629831926273214,-0.09571259968349255,0.08779741599286373,-0.06810154226136933,1.1265070873128762,-0.01087995704426914,-0.027764263253606147,-0.20642378940706896,0
AMAT,2020-06-15,2021-04-05,54.22401809692383,137.08018493652344,1.528034434694542,2.528034434694542,major_2_5x,-0.007053571560479033,0.5575153851689905,1.4543831682870896,-0.1839284268595619,294,0.6818181818181819,0.05230872349767579,0.4132039138423387,-0.04808373835560953,0.12550112194895346,-0.026780147772096474,0.8679228274591174,0.07813376898535629,0.0432311160727632,-0.1503165757207484,0
APH,2025-04-09,2026-01-27,65.71479797363281,165.92205810546875,1.5248812021311053,2.5248812021311053,major_2_5x,0.4949350834806818,0.9137007930693795,1.21061326751318,-0.03913572736338966,293,0.6363636363636365,0.07643483799870454,-0.07148843830158569,0.05802793808327311,-0.006320854234995177,0.08563899550539633,1.2626971526275386,-0.002016458872238225,-0.015372827344156903,-0.15529681073273216,0
AAPL,2020-03-20,2021-01-26,55.39031982421875,139.2291717529297,1.5136011525980289,2.513601152598029,major_2_5x,0.5296927598992853,0.8726638127193489,1.169716891731817,-0.0678302283058384,312,0.590909090909091,-0.2842959984526854,-0.17857988993152452,0.043057296948763035,0.09775222343651946,0.27135184502919285,2.0677797900728274,-0.23545716984755594,-0.07345073012230063,-0.29938900203665986,0
FIX,2023-11-08,2024-11-08,183.47694396972656,459.8294372558594,1.5061973853877282,2.506197385387728,major_2_5x,0.3010512422921996,0.8683939956812616,1.5061973853877282,-0.07359948500073021,366,0.7727272727272728,0.09540729233909206,0.04815069994130039,0.2345933099981632,0.0641127486511529,0.16780818987449764,1.3821996559640362,0.061905961842910084,0.18496236705713653,-0.01892384810694203,0
