portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-GTLS-3afa752392ad,GTLS,SELL,43.0,207.42999267578125,206.9114176940918,8919.489685058594,22.298724212646484,8897.190960845946,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-RGLD-a764bcda1b12,RGLD,SELL,36.0,238.91000366210935,238.3127286529541,8600.760131835938,21.501900329589844,8579.258231506348,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-ATI-308e354c62a4,ATI,SELL,38.0,158.38999938964844,157.99402439117432,6018.819976806641,15.0470499420166,6003.772926864624,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-LRCX-05beae62d5b7,LRCX,SELL,9.0,294.04998779296875,293.31486282348635,2646.4498901367188,6.616124725341797,2639.833765411377,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-MSGS-c1833909ce8c,MSGS,SELL,3.0,330.1300048828125,329.30467987060547,990.3900146484376,2.4759750366210938,987.9140396118164,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-TPR-ebabaeb2e7f1,TPR,SELL,7.0,133.47999572753906,133.14629573822023,934.3599700927734,2.3358999252319337,932.0240701675416,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-PH-44e2f75be5e9,PH,SELL,1.0,878.8300170898438,876.6329420471192,878.8300170898438,2.197075042724609,876.6329420471192,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-AEM-b18ff7affcc5,AEM,SELL,3.0,193.2100067138672,192.7269816970825,579.6300201416016,1.449075050354004,578.1809450912475,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-NOC-6b46a2e1c9d3,NOC,SELL,1.0,549.52001953125,548.1462194824219,549.52001953125,1.373800048828125,548.1462194824219,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-PBA-fc55fc17ee70,PBA,SELL,10.0,45.720001220703125,45.60570121765137,457.2000122070313,1.1430000305175785,456.0570121765137,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-CNQ-ec6030c58a08,CNQ,SELL,10.0,44.52999877929688,44.41867378234864,445.2999877929688,1.1132499694824218,444.1867378234864,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-SYY-7c1cea3fa47a,SYY,SELL,6.0,72.44000244140625,72.25890243530274,434.6400146484375,1.0866000366210935,433.5534146118164,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-STE-3ca57d143b6e,STE,SELL,2.0,207.4499969482422,206.9313719558716,414.8999938964844,1.0372499847412109,413.8627439117432,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-S-CCJ-381f364cc569,CCJ,SELL,3.0,116.75,116.458125,350.25,0.875625,349.374375,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-GEV-dbb6eda9ee7a,GEV,BUY,51.0,1040.1500244140625,1042.7503994750975,53047.65124511719,132.61912811279296,-53180.27037322998,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-GOOG-7aa07694a5f8,GOOG,BUY,100.0,397.0499877929688,398.0426127624512,39704.99877929688,99.2624969482422,-39804.26127624512,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-MRVL-1996b3d956a0,MRVL,BUY,133.0,170.1300048828125,170.55532989501953,22627.290649414062,56.56822662353516,-22683.8588760376,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-GLW-4e5510adb6b6,GLW,BUY,121.0,186.94000244140625,187.40735244750977,22619.74029541016,56.54935073852539,-22676.28964614868,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-STM-638930aa6cbd,STM,BUY,242.0,59.16999816894531,59.31792316436767,14319.139556884766,35.79784889221192,-14354.937405776978,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-PWR-2edc22c03cfc,PWR,BUY,19.0,745.0,746.8625,14155.0,35.3875,-14190.3875,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-MLI-29b9fc73d18b,MLI,BUY,100.0,140.8300018310547,141.18207683563233,14083.000183105469,35.20750045776367,-14118.207683563232,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-TKR-841f24e9d564,TKR,BUY,119.0,117.97000122070312,118.26492622375488,14038.430145263672,35.09607536315918,-14073.52622062683,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-AKAM-9ee92d3167b8,AKAM,BUY,95.0,147.7100067138672,148.07928173065184,14032.450637817385,35.081126594543456,-14067.531764411926,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-SU-d4888c763f3d,SU,BUY,218.0,64.01000213623047,64.17002714157104,13954.180465698242,34.88545116424561,-13989.065916862488,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-CBOE-9e09b0498331,CBOE,BUY,40.0,348.5599975585937,349.43139755249024,13942.39990234375,34.85599975585938,-13977.255902099609,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-NXPI-5433b17cd13e,NXPI,BUY,47.0,294.75,295.486875,13853.25,34.633125,-13887.883125,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-FIX-a943788a6be2,FIX,BUY,7.0,1952.3699951171875,1957.2509201049804,13666.589965820312,34.16647491455078,-13700.756440734864,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-ON-6a24641e652e,ON,BUY,130.0,103.1999969482422,103.4579969406128,13415.999603271484,33.53999900817871,-13449.539602279665,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-VRT-696ad3c6dbd5,VRT,BUY,23.0,339.9700012207031,340.81992622375486,7819.310028076172,19.54827507019043,-7838.858303146362,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-PR-acfdf4568ad9,PR,BUY,229.0,19.71999931335449,19.76929931163788,4515.879842758179,11.289699606895446,-4527.169542365074,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-08,931d326991a97b6af1712c2f0fd677cc210d90f4855298cdaa7c2dd1793924e2,r1k-M-20260508-B-FTI-89a962a39c3b,FTI,BUY,47.0,70.1500015258789,70.3253765296936,3297.0500717163086,8.242625179290771,-3305.2926968955994,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-S-ETR-49be76842c15,ETR,SELL,3125.0,111.58999633789062,111.31102134704592,348718.7385559082,871.7968463897705,347846.94170951843,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-S-PR-e923fedf1adc,PR,SELL,17187.0,19.71999931335449,19.670699315071108,338927.62819862366,847.3190704965591,338080.3091281271,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-S-BKNG-67f963fe56d4,BKNG,SELL,1188.0,165.92999267578125,165.51516769409182,197124.83129882807,492.8120782470703,196632.01922058105,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-B-ON-7a87437b84f4,ON,BUY,2154.0,103.1999969482422,103.4579969406128,222292.79342651367,555.7319835662842,-222848.52541007995,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-B-AKAM-4ae625ee539f,AKAM,BUY,1449.0,147.7100067138672,148.07928173065184,214031.79972839355,535.0794993209839,-214566.87922771453,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-B-GLW-546613fdee56,GLW,BUY,968.0,186.94000244140625,187.40735244750977,180957.92236328125,452.3948059082031,-181410.31716918945,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-B-WDC-d1249598049c,WDC,BUY,357.0,480.0,481.2,171360.0,428.4,-171788.4,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-08,635772c69c0aa7c7ad3d62c216fc31f7a71ae82ca12298462e8eba431e20825c,r1k-C-20260508-B-SNDK-8f6ef0f7ce61,SNDK,BUY,58.0,1562.3399658203125,1566.2458157348633,90615.71801757812,226.5392950439453,-90842.25731262208,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
