rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,position_risk_trailing_stop,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end
2019-04-30,0.9888266242452531,98882.66242452532,0.9386810683613055,93868.10683613055,-0.01117337575474687,-0.06131893163869451,0.0,-0.011173375754746862,1.0,False,,0.0,0,1.0,1,0,0.0,1,-0.022728214174179407,0.014054838419432537,6,True,-0.08,-0.15,0.2593987057760962,0.0,0.2593987057760962,1.0,0.7406012942239039
2019-05-31,1.0278365401628875,102783.65401628875,1.0138863711765451,101388.6371176545,0.039450713564078754,0.08011805644118142,-0.011173375754746862,0.0,1.0278365401628875,False,,0.0,0,1.0,1,0,0.0,2,0.041654824575692265,0.0,1,True,-0.08,-0.15,0.3002526657223651,0.2799999999999999,0.3002526657223651,0.7200000000000001,0.6997473342776349
2019-06-28,1.0317570373393377,103175.70373393377,1.0102027204974469,101020.27204974469,0.0038143197125769354,-0.0036331987329345505,0.0,0.0,1.0317570373393377,False,,0.0,0,1.0,1,0,0.0,3,0.006650382523084548,0.0,1,True,-0.08,-0.15,0.032000399263948945,0.0,0.032000399263948945,1.0,0.967999600736051
2019-07-31,1.0441840172530155,104418.40172530155,0.9940281763363923,99402.81763363924,0.012044482822936636,-0.01601118650035893,0.0,0.0,1.0441840172530155,False,,0.0,0,1.0,1,0,0.0,4,0.00990866572008901,0.004263927372147237,1,True,-0.08,-0.15,0.025750642398828717,0.0,0.025750642398828717,1.0,0.9742493576011712
2019-08-30,1.0414305218588706,104143.05218588706,1.0056503165476978,100565.03165476977,-0.002636982896356315,0.011691962549935209,0.0,-0.0026369828963563086,1.0441840172530155,False,,0.0,0,1.0,1,0,0.0,5,-0.006244873841878019,0.005559999105340108,1,True,-0.08,-0.15,0.04722686809040332,0.0,0.04722686809040332,1.0000000000000002,0.9527731319095967
2019-09-30,1.0510034039926868,105100.34039926868,1.0489716902723578,104897.16902723578,0.009192050677302298,0.043077969560411544,-0.0026369828963563086,0.0,1.0510034039926868,False,,0.0,0,1.0,1,0,0.0,6,0.010959992945107919,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,1.0
2019-10-31,1.0553445016984475,105534.45016984476,1.0650333649139971,106503.3364913997,0.004130431632542184,0.01531182851795454,0.0,0.0,1.0553445016984475,False,,0.0,0,1.0,1,0,0.0,7,0.006880431632542185,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,1.0
2019-11-29,1.083648718284491,108364.87182844909,1.114278678263725,111427.8678263725,0.026819883498223767,0.046238282266118924,0.0,0.0,1.083648718284491,False,,0.0,0,1.0,1,0,0.0,8,0.029569883498223766,0.0,2,True,-0.08,-0.15,0.04227710424826225,0.0,0.04227710424826225,1.0,0.9577228957517377
2019-12-31,1.1384774513741822,113847.74513741823,1.1112243606625787,111122.43606625787,0.05059640837898999,-0.0027410715656029927,0.0,0.0,1.1384774513741822,False,,0.0,0,1.0,1,0,0.0,9,0.05253086130315316,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,1.0
2020-01-31,1.1137391224174484,111373.91224174484,1.0569478029777035,105694.78029777035,-0.021729309550113415,-0.048843923519200194,0.0,-0.021729309550113398,1.1384774513741822,False,,0.0,0,1.0,1,0,0.0,10,-0.029525841840515113,0.009718220491628696,5,True,-0.08,-0.15,0.21517566415455563,0.0,0.21517566415455563,1.0,0.7848243358454444
2020-02-28,1.0521763262277373,105217.63262277373,0.8449822658042982,84498.22658042982,-0.05527577773876246,-0.20054494325665084,-0.021729309550113398,-0.07580398280376696,1.1384774513741822,False,,0.0,0,1.0,1,0,0.0,11,-0.11220604370503287,0.058724874285479525,12,True,-0.08,-0.15,0.7875359467741485,0.28,0.7875359467741485,0.72,0.21246405322585138
2020-03-31,1.1702051914769587,117020.51914769587,0.9681844766787635,96818.44766787635,0.11217593696712265,0.1458044930176079,-0.07580398280376696,0.0,1.1702051914769587,False,,0.0,0,1.0,1,0,0.0,12,0.1146203799923003,0.0,0,True,-0.08,-0.15,0.3588665766211481,0.4,0.3588665766211481,0.6,0.6411334233788519
2020-04-30,1.312588037880227,131258.8037880227,1.0451478077661074,104514.78077661074,0.12167340175919202,0.07949242416213598,0.0,0.0,1.312588037880227,False,,0.0,0,1.0,1,0,0.0,12,0.12462784755360051,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,0.9999999999999999
2020-05-29,1.381990061704488,138199.0061704488,1.065714002318956,106571.40023189559,0.05287418582325516,0.019677785668236414,0.0,0.0,1.381990061704488,False,,0.0,0,1.0,1,0,0.0,12,0.05417987320845446,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0,0.9999999999999999
2020-06-30,1.5020983755800819,150209.83755800818,1.1268516586688926,112685.16586688926,0.08690967989122687,0.0573677893101745,0.0,0.0,1.5020983755800819,False,,0.0,0,1.0,1,0,0.0,12,0.08880264930886198,0.0,0,True,-0.08,-0.15,0.012956413737748246,0.014106977603202023,0.012956413737748246,0.9858930223967979,0.9870435862622519
2020-07-31,1.6674320265053841,166743.2026505384,1.2062160322601614,120621.60322601614,0.11006845730823292,0.07043018748804863,0.0,0.0,1.6674320265053841,False,,0.0,0,1.0,1,0,0.0,12,0.11194094411570667,0.0,0,True,-0.08,-0.15,0.0,0.0,0.0,1.0000000000000002,0.9999999999999999
2020-08-31,1.6285642780309584,162856.42780309584,1.1563311249670802,115633.11249670802,-0.023309944787305664,-0.04135652814994395,0.0,-0.0233099447873057,1.6674320265053841,False,,0.0,0,1.0,1,0,0.0,12,-0.022935045434905335,0.0020167023658572425,4,True,-0.08,-0.15,0.1689743018809335,0.0,0.1689743018809335,1.0,0.8310256981190666
2020-09-30,1.6279065858933601,162790.658589336,1.1321975695430155,113219.75695430156,-0.0004038478225700886,-0.02087079981069584,-0.0233099447873057,-0.023704378939429217,1.6674320265053841,False,,0.0,0,1.0,1,0,0.0,12,-0.0007833308190615128,0.002594295792064927,3,True,-0.08,-0.15,0.1891221232037555,0.0,0.1891221232037555,1.0,0.8108778767962445
2020-10-30,1.7586564104886209,175865.64104886207,1.2526635496437772,125266.35496437772,0.08031776867805225,0.10640014017110544,-0.023704378939429217,0.0,1.7586564104886209,False,,0.0,0,1.0,1,0,0.0,12,0.07875118580765889,0.0040418151525879464,2,True,-0.08,-0.15,0.32901103743172705,0.28,0.32901103743172705,0.72,0.6709889625682729
2020-11-30,1.8300142139315108,183001.42139315107,1.2657290515882111,126572.90515882112,0.04057518172242866,0.010430176521181167,0.0,0.0,1.8300142139315108,False,,0.0,0,1.0,1,0,0.0,12,0.043751342626305215,0.0,0,True,-0.08,-0.15,0.0237171463209185,0.0,0.0237171463209185,1.0,0.9762828536790815
2020-12-31,1.8043281049421738,180432.81049421738,1.2907689834560647,129076.89834560647,-0.014036016110582087,0.019783011092645797,0.0,-0.014036016110582136,1.8300142139315108,False,,0.0,0,1.0,1,0,0.0,12,-0.02061332334183004,0.009336048490880142,5,True,-0.08,-0.15,0.21606929604149358,0.0,0.21606929604149358,1.0,0.7839307039585064
