signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-06-19,2019-06-20,concentrated,GREEN,0.5194813565110961,0.486581159057514,0.03,0.0,0.0,0.486581159057514,0.03290019745358208,8.756148149407116,RELEASE_CASH
2019-07-01,2019-07-02,concentrated,GREEN,0.486581159057514,0.386581159057514,0.03,-0.013668837255491395,0.0,0.0882392127533335,0.09999999999999998,26.25926779017852,RELEASE_CASH
2019-07-02,2019-07-03,concentrated,GREEN,0.386581159057514,0.286581159057514,0.03,-0.0040490098938186225,0.0,0.0869461513169393,0.09999999999999998,26.51537814370578,RELEASE_CASH
2019-07-03,2019-07-05,concentrated,GREEN,0.286581159057514,0.18658115905751402,0.03,0.0,0.0,0.0863945456867927,0.1,26.640994459101197,RELEASE_CASH
2019-07-05,2019-07-08,concentrated,GREEN,0.18658115905751402,0.0869227780334084,0.03,-0.005659266155711773,0.0,0.0869227780334084,0.09965838102410562,26.399730342096568,RELEASE_CASH
2019-08-01,2019-08-02,concentrated,WATCH,0.0869227780334084,0.1808677636374719,0.03,0.0,0.0,0.1808677636374719,0.0939449856040635,26.070134461838336,RAISE_CASH
2019-08-02,2019-08-05,concentrated,WATCH,0.1808677636374719,0.25,0.25,-0.007831796173117689,0.0,0.182252650197199,0.0691322363625281,19.034241626197883,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.25,0.5228164969199218,0.03,-0.023018933176565892,0.0,0.5228164969199218,0.2728164969199218,75.57220122406794,RAISE_CASH
2019-10-11,2019-10-14,concentrated,WATCH,0.5228164969199218,0.4916641526620876,0.25,-0.06288868248666435,0.0,0.4916641526620876,0.031152344257834252,8.277271738357019,RELEASE_CASH
2019-11-01,2019-11-04,concentrated,GREEN,0.4916641526620876,0.39166415266208754,0.03,-0.06485396989371417,0.0,0.1876290367512554,0.10000000000000003,26.514578723134395,RELEASE_CASH
2019-11-04,2019-11-05,concentrated,GREEN,0.39166415266208754,0.45,0.03,-0.08315054595765647,0.45,0.1925981285590001,0.05833584733791247,15.164875103606128,RAISE_CASH
