as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-17,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,234.0,1958.800048828125,458359.2114257813,0.372631194803808,1119.0437627286992,196502.9709472656,6113.041766357422,2026-03-02,2026-05-01,107,2,234.0,1119.0437627286992,target_rebalance,"future_winner,unassigned",0.285,0.22143331338041208,-0.08763119480380804,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-55.0,-107734.00268554688,1,ready,,,0.0,,0.6244296726123109,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,concentrated,equity,BE,959.0,284.989990234375,273305.4006347656,0.2221884396477471,290.5199890136719,-5303.268829345703,0.0,2026-05-01,2026-05-01,47,1,959.0,290.5199890136719,target_rebalance,future_winner,0.285,0.17520299583889362,0.06281156035225288,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,271.0,77232.28735351562,1,ready,,,0.0,,0.4975106469067053,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,concentrated,equity,WDC,375.0,712.1300048828125,267048.7518310547,0.2171019867935709,393.2225926078456,119590.27960311258,111667.94839108145,2026-02-02,2026-05-01,135,2,375.0,403.8657980957031,target_rebalance,future_winner,0.1657293296031289,0.1442995411719276,-0.05137265719044201,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-88.0,-62667.4404296875,1,ready,,,0.0,,0.5707020773267151,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,222.0,436.7200012207031,96951.8402709961,0.0788187063291059,438.8716954408288,-477.67611686789314,81218.23248449407,2026-03-02,2026-05-01,107,2,222.0,471.4986382561761,target_rebalance,future_winner,0.1219596413582428,0.11073054864341095,0.043140935029136906,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,121.0,52843.12014770508,1,ready,,,0.0,,0.6168673087642169,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,concentrated,equity,LITE,65.0,869.97998046875,56548.69873046875,0.0459722607231755,536.9706999558874,21645.60323333607,267082.5209926619,2026-02-02,2026-05-01,135,2,65.0,634.0240051269532,target_rebalance,"future_winner,unassigned",0.0638110290386281,0.0633414516021788,0.017838768315452606,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,25.0,21749.49951171875,1,ready,,,0.0,,0.5854922425872298,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,77847.39583182795,0.0632874117025924,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.1223515190333061,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `reentry_holdback_only`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,below_combined_cash_target
2026-06-17,current_broker_ledger_mark_to_market,main,equity,SNDK,61.0,1958.800048828125,119486.80297851562,0.155004470608665,768.0426355580814,72636.20220947266,1582.1990454101565,2026-03-02,2026-05-01,107,2,61.0,768.0426355580814,target_rebalance,"future_winner,unassigned",0.12,0.22143331338041208,-0.03500447060866502,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-13.0,-25464.400634765625,1,ready,,,0.0,,0.6244296726123109,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,main,equity,WDC,155.0,712.1300048828125,110380.15075683594,0.1431908495940288,337.1980602539812,58114.451417468845,31445.09167121524,2026-02-02,2026-05-01,135,2,155.0,368.93892054403983,target_rebalance,future_winner,0.1101040441087198,0.1442995411719276,-0.03308680548530901,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-35.0,-24924.55017089844,1,ready,,,0.0,,0.5707020773267151,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,main,equity,MRVL,314.0,289.5400085449219,90915.56268310548,0.1179403776190876,164.9499969482422,39121.26364135742,-1578.127056159973,2026-05-01,2026-05-01,47,1,314.0,164.9499969482422,target_rebalance,future_winner,0.0850553340548542,0.03276779251629866,-0.0328850435642334,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-87.0,-25189.980743408203,1,ready,,,0.0,,0.627603174415308,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
2026-06-17,current_broker_ledger_mark_to_market,main,equity,STM,1157.0,73.36000061035156,84877.52070617676,0.1101075167774178,55.75,20374.77070617676,0.0,2026-05-01,2026-05-01,47,1,1157.0,55.75,target_rebalance,future_winner,0.1056930257439846,0.040718517850569125,-0.004414491033433193,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-46.0,-3374.560028076172,1,ready,,,0.0,,0.5534515847369916,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,recovery,0.09878414634313562,0.1223515190333061,0.02356737269017048,0.05,reentry_holdback_only,0.0,
