label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
SHAKEOUT,3m,label_oracle,425,0.27308512528558343,0.23730641490046916,0.9152941176470588,-0.280208322736952,2.0546877569967457
SHAKEOUT,3m,trim50,425,0.1092340501142334,0.09492256596018767,0.9152941176470588,-0.1120833290947808,0.8218751027986984
SHAKEOUT,6m,add25,425,0.5918417845306847,0.4484583140623641,1.0,0.25113259481739647,5.8751084030837415
SHAKEOUT,6m,exit_to_cash,425,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,6m,hold,425,0.4734734276245477,0.35876665124989127,1.0,0.20090607585391718,4.7000867224669935
SHAKEOUT,6m,label_oracle,425,0.5918417845306847,0.4484583140623641,1.0,0.25113259481739647,5.8751084030837415
SHAKEOUT,6m,trim50,425,0.23673671381227385,0.17938332562494563,1.0,0.10045303792695859,2.3500433612334968
TRUE_BREAKDOWN,1m,add25,130,-0.13722911677213578,-0.10729444469656083,0.11538461538461539,-0.49636330770457493,0.08366686819754138
TRUE_BREAKDOWN,1m,exit_to_cash,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,hold,130,-0.10978329341770864,-0.08583555575724866,0.11538461538461539,-0.39709064616365997,0.0669334945580331
TRUE_BREAKDOWN,1m,label_oracle,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,trim50,130,-0.05489164670885432,-0.04291777787862433,0.11538461538461539,-0.19854532308182998,0.03346674727901655
TRUE_BREAKDOWN,3m,add25,130,-0.21688487010918805,-0.19516934075955084,0.03076923076923077,-0.6374700720933655,0.032898643539654715
TRUE_BREAKDOWN,3m,exit_to_cash,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,hold,130,-0.17350789608735045,-0.15613547260764066,0.03076923076923077,-0.5099760576746923,0.026318914831723772
TRUE_BREAKDOWN,3m,label_oracle,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,trim50,130,-0.08675394804367523,-0.07806773630382033,0.03076923076923077,-0.25498802883734617,0.013159457415861886
TRUE_BREAKDOWN,6m,add25,130,-0.2336508019899977,-0.2237304669765347,0.12307692307692308,-0.7038108518245054,0.23509973741139195
TRUE_BREAKDOWN,6m,exit_to_cash,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,hold,130,-0.18692064159199817,-0.17898437358122776,0.12307692307692308,-0.5630486814596043,0.18807978992911356
TRUE_BREAKDOWN,6m,label_oracle,130,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,trim50,130,-0.09346032079599909,-0.08949218679061388,0.12307692307692308,-0.28152434072980215,0.09403989496455678
