ticker,event_date,prior_peak_date,event_price,prior_peak_price,drawdown_from_peak,days_since_peak,label,label_reason,recovery_3m,recovery_6m,half_recovery_3m,half_recovery_6m,lower_low_after_half_recovery_6m,fast_drop_flag,high_volume_panic_flag,v_recovery_days,forward_1m_return,forward_3m_return,forward_6m_return,max_forward_3m_return,max_forward_6m_return,max_dd_next_3m,max_dd_next_6m,mom_1m,mom_3m,mom_6m,rs_vs_spy_3m,rs_vs_spy_6m,price_vs_sma50,price_vs_sma200,volume_surge,distribution_risk_score,breakdown_risk_score,shakeout_quality_score
CIEN,2017-05-17,2017-03-01,23.030000686645508,26.40999984741211,-0.12798179402859045,77,DISTRIBUTION,half_recovery_failed_then_lower_low,1,1,1,1,1,0,0,15,0.1042118778538279,0.04732957534039306,-0.1467651310177862,0.19409462353800655,0.19409462353800655,-0.12763637195933952,-0.28836364746093746,0.03879118662120118,-0.0922349261009563,0.023555586073133572,-0.1004333172975862,-0.07641185322150656,0.0008344198515342072,0.01293774791438329,0.7791284978065752,0.6545454545454544,0.35,0.5090909090909091
GE,2017-05-17,2016-12-20,120.48684692382812,139.58990478515625,-0.13685128513218614,148,TRUE_BREAKDOWN,continued_lower_or_forward_loss_after_drawdown,0,0,0,0,0,0,0,-1,0.0669334945580331,-0.07655087379717851,-0.3348644023106735,0.0669334945580331,0.0669334945580331,-0.1344829542675935,-0.37659132356243774,-0.08143482381467948,-0.08966675678277425,-0.08762564142264395,-0.09786514797940415,-0.1875930807172841,-0.06945347224464915,-0.0826951068211591,1.1576604253006113,0.6090909090909091,0.49,0.2545454545454546
GS,2017-05-17,2017-03-03,176.41522216796875,208.74807739257812,-0.15488935576543394,75,AMBIGUOUS,mixed_forward_evidence,0,1,1,1,0,0,0,169,0.04134688538247655,0.05918740293254854,0.11759151975150739,0.09350599072027377,0.16300369120121294,-0.05303841620887395,-0.07016519199893823,-0.00867380028720599,-0.14473268781626225,0.027549846603615924,-0.15293107901289216,-0.07241759269102421,-0.06870861383917759,0.019645786759092454,0.8294840546619873,0.3818181818181818,0.15,0.6
MS,2017-05-17,2017-03-03,31.564624786376953,35.91672897338867,-0.12117206414415604,75,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,33,0.08567224248734995,0.12899510144266513,0.19297968922990538,0.18543286784167745,0.25536598869028215,-0.055061165763076736,-0.0890089212411217,-0.0013222604854966624,-0.11474468532399984,0.0506573276901956,-0.12294307652062975,-0.04931011160444454,-0.04884327669572919,0.055815081257393206,0.8857375652189772,0.3818181818181818,0.15,0.6
MTZ,2017-05-17,2017-05-05,41.099998474121094,47.150001525878906,-0.12831395240649546,12,DISTRIBUTION,half_recovery_failed_then_lower_low,1,1,1,1,1,1,0,68,0.08637477332251242,-0.05717758056854394,0.0012166193093485766,0.13990268159305486,0.14111930090240343,-0.17289218223977865,-0.17289218223977865,-0.029515939670312852,0.04846932842353269,0.11989094331640637,0.04027093722690278,0.019923504021766236,-0.009519254134503496,0.15291232223471996,1.0758633506488056,0.4363636363636363,0.0,0.7272727272727273
SCHW,2017-05-17,2017-03-16,33.84219741821289,38.568756103515625,-0.12254890130801754,62,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,41,0.0996850711979862,0.07073549553859326,0.17404271574832242,0.14585512824226798,0.19347273733761106,-0.0685396577655355,-0.12588162278895243,0.007529845624649978,-0.09403593392115872,0.041148192053218846,-0.10223432511778863,-0.05881924724142129,-0.05003134206361759,0.03660597000125998,0.9411997083729446,0.3818181818181818,0.15,0.6
NEM,2017-05-18,2017-02-06,26.22437286376953,29.824241638183594,-0.12070277655627615,101,AMBIGUOUS,mixed_forward_evidence,1,1,1,1,0,0,0,74,-0.01144858392432857,0.08385894257699622,0.08688677184088234,0.11753177875186815,0.19059112420544033,-0.10194321953701257,-0.10194321953701257,-0.006264905169226176,-0.11204325600061271,-0.014732161699991253,-0.12516564010180586,-0.1105801752130865,-0.0063537816046767,-0.06883093180484656,0.951640989841606,0.45454545454545453,0.15,0.5272727272727273
XOM,2017-06-02,2016-12-13,53.74737548828125,61.44298553466797,-0.12524798362938638,171,AMBIGUOUS,mixed_forward_evidence,0,0,0,0,0,0,0,-1,0.03270480140177634,-0.030567472975719934,0.06761811873081558,0.050188820765912245,0.06761811873081558,-0.07967876599428658,-0.07967876599428658,-0.029616508642025252,-0.02679217877974782,-0.0723417978087213,-0.0553648611525428,-0.19167085184593335,-0.02333348380991862,-0.04712797330755436,0.8865923153250501,0.40909090909090906,0.29000000000000004,0.36363636363636365
BAC,2017-06-06,2017-03-01,18.146896362304688,20.74812889099121,-0.12537190906964013,97,SHAKEOUT,reclaimed_prior_high_with_positive_6m_return,1,1,1,1,0,0,0,29,0.11156061466019218,0.053946627146791215,0.31952817893254304,0.12325660591536858,0.31952817893254304,-0.06367653520837868,-0.07861091086572625,-0.06052996489947515,-0.11531069850861297,0.0537448411724033,-0.14597776139537966,-0.0647359485851553,-0.04209697555213654,0.06524996162230501,0.8281848610517399,0.3818181818181818,0.15,0.6909090909090908
MKSI,2017-06-12,2017-06-08,71.54582214355469,81.67991638183594,-0.12407082043162909,4,SHAKEOUT,reclaimed_prior_high_with_positive_6m_return,0,1,1,1,0,1,0,92,0.022845585900268972,0.11407085396838057,0.23460142590033706,0.11407085396838057,0.4215363458707262,-0.13607196248050846,-0.17483471955960828,-0.04636399894321275,0.1415279717234379,0.289187547484524,0.11373805345197807,0.1972072141175807,0.0022832808525654613,0.23070632810333436,1.3253856231247094,0.1636363636363636,0.0,0.9090909090909091
