date,cash_usd,equity_usd,cash_weight
2019-05-01,177.64093824626252,99751.06643625499,0.0017808424971554801
2019-05-06,90806.49826892615,101247.55951770545,0.8968759217652704
2019-05-13,90806.49826892615,100933.59117969275,0.8996657822990042
2019-05-20,90806.49826892615,101112.07389148475,0.8980776951166216
2019-05-28,90806.49826892615,101047.76371082068,0.898649261836184
2019-06-03,68.97724891424878,100666.42987037421,0.0006852060712103246
2019-06-10,26597.283041179187,106875.70058268309,0.24886183572291554
2019-06-17,26590.495295369634,105934.11778911353,0.2510097393580432
2019-06-24,26627.159063565738,107380.412046659,0.2479703565674128
2019-07-01,47.82111998320397,106889.17922850371,0.00044738972016029573
2019-07-08,53112.56749463797,106924.48697210074,0.496729692128393
2019-07-15,75731.93292250873,108587.99966254474,0.6974245142912504
2019-07-22,75772.71541813613,108477.43807438613,0.6985112919626344
2019-07-29,75740.33060316801,108281.82844214201,0.6994740640497974
2019-08-01,126.72612746956293,107374.59327110054,0.0011802245168892366
2019-08-05,51153.58754014733,102530.10952806237,0.49891283424550187
2019-08-12,72772.51753971817,104156.39550755265,0.6986850609134343
2019-08-19,73136.59493070366,104739.40050321343,0.6982720406964695
2019-08-26,73047.11350520374,104278.1080444646,0.7005028656068075
2019-09-03,55.902829105874844,104252.63280194523,0.0005362246266919387
2019-09-09,74131.11188214543,106353.04256146672,0.6970285954847165
2019-09-16,74467.75926452877,106457.57748275997,0.6995064233599367
2019-10-01,69.6825533128067,105733.65031530621,0.0006590385662937745
2019-10-07,52670.46250532391,105641.9563636613,0.49857522823613176
2019-10-14,52907.590275728726,105687.75586029293,0.5006028356365754
2019-10-21,53215.010017912406,106475.60749487163,0.4997859253395243
2019-10-28,75761.45514556648,108356.74566528083,0.6991854053978073
2019-11-01,134.943443233984,107932.26028626683,0.0012502605141046419
2019-11-04,53224.25756283046,106949.50256557704,0.4976578318369974
2019-11-11,73887.75450048209,105790.30653867483,0.6984359618380555
2019-11-18,74025.48224081755,105836.84387221099,0.6994301750928726
2019-11-25,74053.83471872091,105848.7157306838,0.699619586383455
2019-12-02,312.93498172998807,105480.18054523706,0.002966765700555284
2019-12-09,94463.24407315016,105359.92484211683,0.8965766083708252
2019-12-16,94895.34267025233,105698.58597927332,0.8977919788715109
2019-12-23,94949.99703558207,105769.01065595866,0.8977109310819947
2019-12-30,94949.99703558207,105792.76671941996,0.897509347566316
2020-01-02,134.4200411438942,105760.21099382639,0.0012709887762207734
2020-01-06,71545.21219576121,104187.6944211793,0.6866954163179705
2020-01-13,73614.69590135338,105528.38249345543,0.6975819600562791
2020-01-21,74325.8986620641,106261.02651545765,0.699465279974987
2020-01-27,74100.50028626683,105608.10026185277,0.7016554611108088
2020-02-03,72.87398228886013,106147.48129735234,0.0006865351998764557
2020-02-10,75475.72536230805,108530.40403128388,0.6954339296530415
2020-02-18,76302.89416275742,109190.33124314072,0.6988063255605402
2020-02-24,75278.01074136498,106983.07590211632,0.703644105449354
2020-03-02,144.59247132540622,105591.60470124484,0.0013693557526141243
2020-03-09,23197.638050386915,94531.03408081294,0.24539706220240495
2020-03-16,20114.673180291662,80965.9025408721,0.24843387832473857
2020-03-23,20245.274565179356,80882.24926610709,0.2503055336477016
2020-03-30,23645.81053527594,95385.59668334723,0.24789707626166282
2020-04-01,55.46371840239226,88735.15480803252,0.0006250478575529746
2020-05-01,0.4740944266268343,101811.13998416661,4.656606602190724e-06
2020-05-04,25695.7423681426,103555.22419111013,0.24813564519662829
2020-05-11,29142.52862278699,116667.21059529066,0.24979193788973084
2020-05-18,30371.38940617799,121455.84542271851,0.2500611584438156
2020-05-26,30672.98085182428,122708.17081993341,0.2499668982665789
2020-06-01,71.98446862458513,124400.34831254242,0.0005786516645735745
2020-06-08,87195.12475688933,125035.03203399657,0.6973655569839122
2020-06-15,87609.1519552183,125539.47584971903,0.6978613807508133
2020-06-22,88825.77027079104,127077.01232286928,0.6989916480339348
2020-06-29,88494.88805642603,125972.42954316614,0.7024940963459156
2020-07-01,342.69466721294884,127114.64708363294,0.002695949483992027
2020-07-06,115531.10709831951,129210.53834793804,0.8941306845051402
2020-07-13,115680.99482562779,129069.25604846714,0.8962707182738243
