portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
main,2019-05-31,2019-06-28,2019-06-21,CBOE,weekly_relative_trim,relative_underperformance_trim50,0.0287999999999999,0.01439999999999995,0.2944000000000009,-0.016720638582737535,0.07308148024140415,-0.08368620694482543,97.43728637695312
main,2019-05-31,2019-06-28,2019-06-21,ELS,weekly_relative_trim,relative_underperformance_trim50,0.038552772318187,0.0192763861590935,0.3136763861590943,0.0027923767463797766,0.07308148024140415,-0.06550211217810964,51.06056594848633
main,2019-07-31,2019-08-30,2019-08-05,TER,daily_hard_stop_exit,daily_close_breached_hard_stop,0.04,0.0,0.04616809800552257,-0.08280138360690725,-0.04630382943322908,-0.03826958238910416,50.23733139038086
main,2019-07-31,2019-08-30,2019-08-14,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1302261915043131,0.0,0.1763942895098357,-0.0903814222681193,-0.04603500890276335,-0.0464864159368672,50.46200180053711
main,2019-07-31,2019-08-30,2019-08-23,ORCL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.1155336429796358,0.0,0.29192793248947146,-0.08383644963686376,-0.04284303415057944,-0.04282831024471001,46.78181457519531
main,2019-08-30,2019-09-30,2019-09-10,SHOP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0796462291013243,0.0,0.07964622910132468,-0.12177089366233773,0.026017752374291936,-0.14404102238449012,33.7239990234375
main,2019-08-30,2019-09-30,2019-09-13,AMGN,weekly_relative_trim,relative_underperformance_trim50,0.0942342834057843,0.04711714170289215,0.12676337080421685,-0.05706710645847479,0.03620452167090282,-0.09001275923692653,159.1190948486328
main,2019-08-30,2019-09-30,2019-09-13,AMT,weekly_relative_trim,relative_underperformance_trim50,0.0651838040763038,0.0325919020381519,0.15935527284236872,-0.06604506901808949,0.03620452167090282,-0.09867703580767295,179.13238525390625
main,2019-08-30,2019-09-30,2019-09-13,ELS,weekly_relative_trim,relative_underperformance_trim50,0.0318387430372126,0.0159193715186063,0.17527464436097506,-0.033553800151126856,0.03620452167090282,-0.06732099731580288,54.7252197265625
main,2019-08-30,2019-09-30,2019-09-13,NOW,weekly_relative_trim,relative_underperformance_trim50,0.1000655478300508,0.0500327739150254,0.22530741827600043,-0.04593135798396086,0.03620452167090282,-0.07926608882425812,50.391998291015625
main,2019-09-30,2019-10-31,2019-10-22,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0517724093391636,0.0,0.05177240933916416,-0.10567131434117472,0.0042657111488959565,-0.10947005784385588,45.667999267578125
main,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.16,0.0,0.16000000000000048,-0.08583110968337271,0.010691202769000041,-0.09550128880901476,72.64020538330078
main,2019-10-31,2019-11-29,2019-11-15,DUK,weekly_relative_trim,relative_underperformance_trim50,0.0750033587034349,0.03750167935171745,0.19750167935171792,-0.05052255924015936,0.022530728035596193,-0.07144361071290217,68.58444213867188
main,2019-10-31,2019-11-29,2019-11-22,HD,weekly_relative_trim,relative_underperformance_trim50,0.0729667966158014,0.0364833983079007,0.23398507765961862,-0.07641824255067498,0.01980851106308079,-0.09435766868963069,186.13665771484375
main,2019-10-31,2019-11-29,2019-11-22,LRCX,weekly_relative_trim,relative_underperformance_trim50,0.0853450011667839,0.04267250058339195,0.2766575782430106,-0.04323999133275591,0.01980851106308079,-0.06182386370762183,24.270071029663086
main,2019-11-29,2019-12-31,2019-12-20,ORCL,weekly_relative_trim,relative_underperformance_trim50,0.0827720354918836,0.0413860177459418,0.04138601774594297,-0.04677237601446593,0.024529531473149957,-0.06959478013785736,48.83072280883789
main,2019-11-29,2019-12-31,2019-12-27,DIS,weekly_relative_trim,relative_underperformance_trim50,0.0617663633268008,0.0308831816634004,0.0722691994093434,-0.04130234169855407,0.03133383897670727,-0.07042935849688714,142.39663696289062
