portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
concentrated,2019-05-31,2019-06-28,2019-06-21,ELS,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,0.0027923767463797766,0.07308148024140415,-0.06550211217810964,51.06056594848633
concentrated,2019-07-31,2019-08-30,2019-08-05,TER,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08280138360690725,-0.04630382943322908,-0.03826958238910416,50.23733139038086
concentrated,2019-10-31,2019-11-29,2019-11-07,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08583110968337271,0.010691202769000041,-0.09550128880901476,72.64020538330078
concentrated,2019-10-31,2019-11-29,2019-11-22,LRCX,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.75,-0.04323999133275591,0.01980851106308079,-0.06182386370762183,24.270071029663086
concentrated,2020-01-31,2020-02-28,2020-02-21,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,-0.06800388606432073,0.03132888233007569,-0.09631531715661301,23.8125
concentrated,2020-01-31,2020-02-28,2020-02-24,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09227006444972286,-0.002875810110182009,-0.08965207668807929,23.1924991607666
concentrated,2020-02-28,2020-03-31,2020-03-09,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09789635061001067,-0.08041293447793618,-0.01901224667851209,24.897541046142578
concentrated,2020-02-28,2020-03-31,2020-03-12,TT,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.5,0.0,1.0,-0.0376783863230552,-0.16800233603311154,0.1566398024348814,88.96549987792969
concentrated,2020-03-31,2020-04-30,2020-04-03,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.0904551375099768,0.0008468642591266118,-0.09122474679149783,49.91400146484375
concentrated,2020-08-31,2020-09-30,2020-09-04,SE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08008936372795883,-0.02181561149070388,-0.059573381994023844,144.14999389648438
concentrated,2020-08-31,2020-09-30,2020-09-24,JD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,1.0,-0.08516804632925012,-0.07257074097440708,-0.013583036368809864,63.71499252319336
concentrated,2020-10-30,2020-11-30,2020-11-27,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,0.029579959905793762,0.1013628688891115,-0.06517643822123897,28.802499771118164
concentrated,2021-02-26,2021-03-31,2021-03-04,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08281837268870507,-0.023055398662683912,-0.06117334999775115,50.012474060058594
concentrated,2021-03-31,2021-04-30,2021-04-16,WSM,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,-0.03982570909628702,0.04733948145645872,-0.0832253458367973,78.99349212646484
concentrated,2021-04-30,2021-05-28,2021-05-12,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09034718705407263,-0.033426053455809956,-0.05888957984205334,13.723910331726074
concentrated,2021-05-28,2021-06-30,2021-06-04,CRWD,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,-0.0729740339466538,7.109221574830293e-05,-0.07303993359168492,206.94000244140625
concentrated,2021-06-30,2021-07-30,2021-07-16,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09759023050855753,0.005759053970516348,-0.1027574984993409,18.11949348449707
concentrated,2021-10-29,2021-11-30,2021-11-26,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.25,-0.0637711089548253,-0.002889412016106485,-0.061058119001442424,36.48249816894531
concentrated,2021-11-30,2021-12-31,2021-12-16,SAIA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08656190384502649,0.010419570031086511,-0.09598138907100673,310.9800109863281
concentrated,2021-12-31,2022-01-31,2022-01-19,EXP,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09515553987542724,-0.05154315887606409,-0.045982462362422094,147.52503967285156
concentrated,2021-12-31,2022-01-31,2022-01-20,COO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,1.0,-0.08078838971707958,-0.06204072168865893,-0.019987720641959084,98.35932922363281
concentrated,2022-01-31,2022-02-28,2022-02-23,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.08069503606064943,-0.06374803425131748,-0.01810089850735863,51.764198303222656
