rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock,portfolio_kind,snapshot_date,snapshot_source_path,archived_at_utc
1,GOOG,ALPHABET INC CLASS C,Communication,0.1600947876494211,7.560910517280424,5.237791273586971,7.514612652924136,0.8937502255554025,9.185763645828809,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.133796487402098,0.4416045152579003,emerging_growth,1.0059306196887263,core_compounder,0.0091010431329006,0.6399381409484813,0.6126350115497795,0.4793310518197187,,Software,-0.0051708748349227,0.3487462538783438,-1.4459465937348444,0.2536228583153739,1.1389924677501635,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.35999380039578,0.8531830190966357,0.1551209031813239,0.9905945281995066,0.2177183014415706,1.025830261833457,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm,1.0,5,0,1.0,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.334640916059873,0.2275943681020117,0.6002082625983955,0.0994701862647047,1.2234307613997495,1.0357528951912511,4812959721679.688,397.239990234375,0.334640916059873,0.1745419264802774,0.4433673285523802,29.0703,0.9748591549295774,0.1745419264802774,0.4433673285523802,0.1753258908818624,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.2555103323295595,0.2415626999405524,0.2269470549350005,0.2470137956517026,0.19035609074455,0.033286794252267,0.0877834065589377,0.0316497558277587,1.0,1.0,0.0,0.0,0.95,0.0,0.0457421993531624,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0275556666943233,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
2,MRVL,MARVELL TECHNOLOGY INC,Information Technology,0.0670388228693628,6.487140467771663,2.968851199847637,6.46624279147003,1.1120259691587604,8.846574277292921,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,2.0178131177066363,0.9098556962306475,emerging_growth,1.137579580191465,future_winner,0.0103178813571654,0.7059039002610913,0.911758041327424,0.9427116853989204,True,Semiconductor,0.5938110564935734,0.2424164130009457,0.0,0.019001320079034,3.3614332128232265,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,2.0197701000413466,0.3496704133625026,0.1008258271443883,0.2879357717058985,0.2541225605041267,1.1567636187149957,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,8194600000.0,4180700000.0,1322900000.0,2670100000.0,0.1614355795279818,0.5101774339198984,0.1614355795279818,0.1866106622683179,0.132153728129872,0.4055829146972209,0.0764822347802774,0.397083054588089,0.0811565412480745,159875035491.94336,184.6132049560547,0.1866106622683179,0.4208728521145077,0.7684075318831849,54.0212,0.5565753142386153,0.4208728521145077,,,,0.1141386590960531,,,,0.7684075318831849,,0.1071193676736204,,0.0167011690836156,0.0512562826008751,0.0099709125636462,1.0,1.0,0.0,0.0,1.0,-0.3991270176740705,-0.0974997440496248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0591623011550473,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
3,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.0670388228693628,6.557581473445141,2.671136755147875,6.52939384113508,1.1120259691587604,9.510251698125105,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,2.195725767853302,1.2498966470980293,emerging_growth,1.624036445171216,core_compounder,0.0298885698593851,0.8259062863334935,0.911758041327424,1.0014237509055792,True,Industrial,1.1071533998087872,3.008060795359293,-1.6834162470324143,-0.1763176293425051,3.461770603511764,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,2.61988197475903,1.7262602932181252,0.0409617404840943,-0.0153183674116396,0.1923053055155894,1.5179343695356102,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0295504976144219,0.7773689572788509,0.0682477685501973,143649019227.6255,373.9800109863281,0.3381625352041205,0.2768541401432887,1.0114235914207654,80.9207,0.5954429727740985,0.2768541401432887,,,,0.2158001362930794,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.0092781698557095,0.0712145481744623,0.0131835219633424,1.0,1.0,0.0,0.0,1.0,-2.37938386186899,0.2319201555846251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0470191259967602,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
4,LRCX,LAM RESEARCH CORP,Information Technology,0.0657536587365781,6.836432742864006,4.833503541765195,6.794870274052693,0.9175519732298204,8.897225887705801,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.0474360525366135,0.7379168334897882,emerging_growth,1.031102106759244,core_compounder,0.0230759059261953,0.7803449169668056,0.6936967381922053,0.7111171991882195,,Semiconductor,0.2329454100331136,-0.4124034981482544,0.0,0.137807491276014,2.285565077106661,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.574261508850343,1.3224471769776682,0.0630928329230171,0.2463084388751553,0.1858796574952206,0.9121906783877158,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.3200856430368844,0.4870502388559173,0.3200856430368844,0.5433405001754783,0.257706819623594,0.8866713543873554,0.0281671840646093,2.0667473764956856,1.270494451787794,375784067577.3926,300.489990234375,0.5433405001754783,0.0,0.0516141094549162,47.8588,2.134647636039251,0.0,,,,0.0227899435576897,0.1290730876240473,0.0516141094549162,0.189238603578461,0.0310788682017604,0.1714683970487525,0.2572973770596889,0.237467758501531,0.0142587657708411,0.0490590011408698,0.0162126751122711,1.0,1.0,0.0,0.0,1.0,-2.6036673873189966,0.055591616024593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0438513286985112,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
5,FIX,COMFORT SYSTEMS USA INC,Industrials,0.0644863349510747,3.746272452366008,0.3681076771802827,3.7076578715030792,1.1120259691587604,6.791993293263166,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,2.02857887307642,0.5231633323173066,emerging_growth,1.4299292562286876,core_compounder,0.0553116114431475,0.775488671506711,0.8354889165761364,1.0014237509055792,,Industrial,1.2619086870284444,3.479484497814397,-1.7255902281930355,-0.0517496991435674,3.256160630850373,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,2.364724428667625,1.60047953064549,-0.0828206234123668,-0.6367369060169775,0.0871940076277062,1.534267855452445,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,9101641000.0,2195899000.0,1314589000.0,1022558000.0,0.1444342838835326,0.2412640753464128,0.1444342838835326,0.4175795724717757,0.1473777756254876,1.3117882849889584,0.0391375697805535,1.5284303106810762,0.5314099908962276,71927000469.98633,2043.239990234375,0.4175795724717757,0.2951507767511407,0.6078113384044881,53.7113,1.1229625757892536,0.2951507767511407,,,,0.3001727196670096,0.2608575995095228,0.6078113384044881,0.4677824854780246,0.7298848997394711,0.4714081007313051,0.5785164894676165,0.3287153315351434,0.0142166084129518,0.1265399772064446,0.0143402754634597,1.0,1.0,0.0,0.0,1.0,-1.9520359417272688,0.0449226980379536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0433250403093675,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
6,FTI,TECHNIPFMC PLC,Energy,0.0641027558971163,2.6305101910652997,0.724817196001422,2.60716209226894,0.9131762389319412,5.312967120825132,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.1591186205328745,0.2463318899794208,emerging_growth,0.91988828683905,future_winner,0.0026695493110136,0.6450764726086791,0.8190201206611764,0.8270287685942173,True,Energy,1.1243378335001806,3.343970377320049,-1.0599393724771955,-0.0759596983597821,1.586153127649386,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.6007411477135225,0.7796626850805792,0.0318713374826741,0.026530982863797,0.1799048892241536,1.0082808452868717,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.925,5,7,1.0,full_ttm,False,9932600000.0,,1436100000.0,967100000.0,0.1445844995268107,,0.1445844995268107,0.2839984729686077,0.0958844350145249,0.984781035286186,0.1159094672543313,0.7876923976994532,0.3539164038352402,29081317340.573303,72.94000244140625,0.2839984729686077,0.0935012605550846,0.5631231381933035,28.0113,0.3012291644262824,0.0935012605550846,,,,0.1401825931107769,0.2372721575288066,,,0.5631231381933035,,0.7110926571390206,0.2185438260942596,0.0332550272284513,0.341545738237324,0.0497707852450217,0.0,1.0,0.0,0.0,0.4499999999999999,0.0,0.0614133153481059,0.49,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.02964960611896,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
7,PWR,QUANTA SERVICES INC,Industrials,0.0640038777021894,4.384704370277355,2.1064445422863702,4.390602775663915,0.6811592939572191,6.449493998179306,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.3382173292492443,0.7816763863114738,emerging_growth,0.6819321853212212,future_winner,0.0193608340095317,0.1427841390683007,0.588230194600898,0.6463126966294932,,Industrial,0.5687927339622959,1.804691883811256,-1.4475754510739494,-0.2084259492547073,2.341006164736804,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.4102928548011289,0.1264065796048375,0.0049733419753063,0.1864696497780065,0.0675477577369426,0.4731463055681492,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.922195,5,0,0.8571428571428571,full_ttm,False,28479697000.0,4275081000.0,1611509000.0,1028378000.0,0.0565844854318499,0.1501097782044521,0.0565844854318499,0.1139114258794484,0.0399422557168479,1.106152932396791,0.0785675494279057,0.2339019390027263,-0.3610623129144594,116370143482.57886,775.489990234375,0.1139114258794484,0.2030559551586537,0.2792153103531403,100.8139,5.844284057971015,0.2030559551586537,,,,0.18590697460932,0.2051853516974104,0.2792153103531403,0.1820946295673038,0.2270874402243512,0.2139396764237213,0.2541354856572857,0.1485158356770424,0.0088371292603411,0.2447337104492231,0.0189315741483966,1.0,1.0,0.0,0.0,0.7,0.0,-0.0469985481562538,0.94,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0403036861190287,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
8,UMC,United Microelectronics,Semiconductors,0.0637547476940472,3.1598981270920032,-0.0433781706047688,3.168014886450452,1.070795762834405,5.250427709599629,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.3113770189470042,0.8957987339210692,emerging_growth,0.91947251505138,future_winner,0.0071859173766882,0.6224243356462862,0.911758041327424,0.890200289197359,,Semiconductor,0.4018472530520554,-0.0033039309578092,0.0,-0.2107246864583357,3.037898670012484,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.7291109824010804,0.9096924335589922,0.0363245325578973,0.1583886187232856,0.1455166726824188,0.8909725852454727,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_no_ttm,0.37978,4,0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.0868927557712018,,0.2583217618596777,0.1504660971548012,0.2474064164804766,43174817792.0,17.299999237060547,0.1330974325730443,,0.9990209822228148,29.085017391802268,0.2911352004548324,,0.9990209822228148,1.015341358674359,,,,-0.0662263443977294,0.575042799816387,-0.0546615120187825,0.5730339193048812,,,0.0343819632812684,,,1.0,1.0,0.0,0.0,1.0,-0.8418864839743042,-0.49183180979089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0482245993362804,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
9,CBOE,CBOE GLOBAL MARKETS INC,Financials,0.0637261916308472,3.3636446272626843,0.7230818571907982,3.346531369192517,0.6896017751289151,5.2832253948978645,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,1.2538826407433044,0.7644794736078464,emerging_growth,0.9451804985259272,future_winner,0.016811922086183,0.5069692365439004,0.5556602048693872,0.6060959711279363,,Banking,0.9276330214447154,1.0701513820835982,-0.1378540003593892,1.4209638748897109,1.5486837938858375,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,1.5922025397268351,0.6013694966872011,-0.0136991949949359,0.0436898431612384,0.0638446882502895,0.7847727982866453,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.925,5,8,1.0,full_ttm,False,4714200000.0,2429100000.0,1467100000.0,1094800000.0,0.3112086886428238,0.5152730049637266,0.3112086886428238,0.2130665784403402,0.0988925622820804,0.4258305782884397,0.1407227023560834,0.3000284073237481,0.2134635705681481,38185025657.0752,364.8699951171875,0.2130665784403402,0.1513493711075832,0.6720920701698425,27.7277,1.417571574642127,0.1513493711075832,,,,0.0599531800445731,0.0658596885404334,0.6720920701698425,0.6591797115176028,0.4415726365883912,0.6120642764941713,0.3909526300658337,0.0373841126196923,0.0286709248235675,0.1234567718334508,0.0440382053190638,1.0,1.0,0.0,0.0,0.95,0.0,-0.0844651510918845,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0308475785501243,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
10,AMD,ADVANCED MICRO DEVICES INC,Information Technology,0.04,5.5985409436156575,2.267463144939528,5.598574928637833,0.9148576442569872,8.056306520504412,0.2492501427891023,0.4549201289036078,0.2958297283072899,True,12,-0.1940154856789624,-0.0967886274169977,-0.2467079040254167,2.067544602309866,0.7668624892089971,emerging_growth,1.0009488563043143,core_compounder,0.0298885698593851,0.6333690223743969,0.911758041327424,1.0014237509055792,,Semiconductor,0.703705429599311,0.8263855682796638,0.0,-0.0239669157979465,2.803081397672769,0.1,0.4,0.5,1.0,0.5775445340330572,0.4347242894664836,0.1428202445665735,0.1168699186991869,2.3583188239638764,0.995411405639555,0.169044396427998,0.68533658957651,0.2847506897370417,0.7246848447531837,0.1299512426224641,0.5775445340330572,0.0469058690170494,6.0,2.034,6.0,6.0,6.0,0.0287355715631506,0.1745790200046096,6.0,-0.3714285714286092,0.0525616672925463,0.2205714285714279,matched_with_ttm_fallback,0.8626666666666667,4,0,0.8571428571428571,full_ttm,False,34639000000.0,17152000000.0,3694000000.0,4335000000.0,0.106642801466555,0.4951644100580271,0.106642801466555,,0.0544310790788779,0.434933828884257,,-0.0815563507280732,-0.4367501801985463,733085413386.3478,449.5799865722656,,0.3433779329067288,0.4884338040270748,135.5945,26.431676413255364,0.3433779329067288,,,,0.1369352334881652,0.6055079470811326,0.4884338040270748,0.1946297297659256,0.4314727253455881,0.4529737607684794,0.2220623105992296,0.4337285350135753,0.0059133627826194,0.0472509742623192,0.0086811166663414,1.0,1.0,0.0,0.0,0.85,0.0,-0.2032983866728641,0.97,0.0,0.0,0.0,0.0,0.0,0.0,18,0.1975384644248183,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0608059654358496,balanced,balanced,aggr_10_40_50,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-14,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T20:51:08.337692+00:00
