rebalance_date,equity,equity_value_usd,benchmark_equity,benchmark_value_usd,net_return,bench_return,drawdown_before_month,drawdown_after_month,equity_peak,drawdown_circuit_breaker_active,drawdown_circuit_breaker_event,drawdown_circuit_breaker_cash_target,dd_breaker_level,dd_trigger_equity,dd_breaker_multilevel_active,vol_target_active,vol_cash_floor_p6c,recent_returns_len,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,position_risk_trailing_stop
2021-11-30,2.515267664997517,251526.7664997517,1.6405618849893806,164056.18849893805,0.023933553724867756,0.06282239909240794,0.0,0.0,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,0.014864804080620245,0.011885067737855047,5,True,-0.08,-0.15
2021-12-31,2.3480973120097812,234809.73120097813,1.5550478327342132,155504.78327342132,-0.06646225183668504,-0.05212485614690532,0.0,-0.06646225183668514,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,-0.09416086264741513,0.030059640325975176,9,True,-0.08,-0.15
2022-01-31,2.346909740210619,234690.9740210619,1.4728651414460299,147286.514144603,-0.0005057591919585876,-0.052848979663656315,-0.06646225183668514,-0.066934397133859,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,0.0015938225972173155,0.0011443460780064217,1,True,-0.08,-0.15
2022-02-28,2.42898752085032,242898.752085032,1.554815253118448,155481.5253118448,0.03497270441782517,0.05563992884777025,-0.066934397133859,-0.03430256960238161,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,0.03688988796675342,0.000933050332763162,6,True,-0.08,-0.15
2022-03-31,2.2657011936382254,226570.11936382254,1.4212598290539826,142125.98290539827,-0.06722402886406456,-0.08589793790393885,-0.03430256960238161,-0.09922064153738411,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,-0.10517349486481462,0.040766982158819215,20,True,-0.08,-0.15
2022-04-29,2.27707331668479,227707.33166847902,1.4027389670044772,140273.89670044772,0.0050192510285540495,-0.013031299183227651,-0.09922064153738411,-0.09469940381592042,2.515267664997517,True,triggered_level_1,0.5,1,2.2657011936382254,1,0,0.0,12,0.0032929385370692823,0.005476312491484768,6,True,-0.08,-0.15
2022-05-31,2.1421852624596203,214218.526245962,1.3083732081963795,130837.32081963794,-0.05923746646048027,-0.06727250117647621,-0.09469940381592042,-0.1483271175190276,2.515267664997517,True,,0.5,1,2.2657011936382254,1,0,0.0,12,-0.11429758171061491,0.05789218973795334,20,True,-0.08,-0.15
2022-06-30,2.2337957944628095,223379.57944628096,1.4086902689372822,140869.0268937282,0.04276499031554516,0.07667312362593548,-0.1483271175190276,-0.1119053349477164,2.515267664997517,True,,0.5,1,2.2657011936382254,1,0,0.0,12,0.0430359430746371,0.0034790472409080633,3,True,-0.08,-0.15
2022-07-29,2.1990538732125002,219905.38732125002,1.3567771305831933,135677.71305831932,-0.015552863577068558,-0.03685206002967012,-0.1119053349477164,-0.12571775011679684,2.515267664997517,True,,0.5,1,2.2657011936382254,1,0,0.0,12,-0.019577161032269554,0.006763629797804234,4,True,-0.08,-0.15
2022-08-31,2.1065102507516564,210651.02507516564,1.2581291706142494,125812.91706142495,-0.04208338121596404,-0.07270756393612066,-0.12571775011679684,-0.16251050332898237,2.515267664997517,True,,0.5,1,2.2657011936382254,1,0,0.0,12,-0.04283075025074857,0.0036997234582222677,6,True,-0.08,-0.15
2022-09-30,2.320321457543762,232032.1457543762,1.318897435809736,131889.74358097362,0.10150019764480711,0.048300497766710304,-0.16251050332898237,-0.07750515389142403,2.515267664997517,True,triggered_level_2,0.5,2,2.1065102507516564,1,0,0.0,12,0.10365023499834301,1.790531363726755e-05,2,True,-0.08,-0.15
2022-10-31,2.3386464152491846,233864.64152491846,1.3943045356445363,139430.45356445364,0.007897594381091038,0.057174347138300385,-0.07750515389142403,-0.07021966377821143,2.515267664997517,False,recovered,0.0,0,1.0,1,0,0.0,12,0.009678524672241525,0.000999932161837809,3,True,-0.08,-0.15
2022-11-30,2.246471161521948,224647.1161521948,1.3079661938687908,130796.61938687907,-0.039413933259088076,-0.06192215514513433,-0.07021966377821143,-0.10686596389566937,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,-0.040693743940851027,0.00413417158487224,14,True,-0.08,-0.15
2022-12-30,2.3461368769253834,234613.68769253834,1.4088886456683756,140888.86456683755,0.0443654550792957,0.07715983201451837,-0.10686596389566937,-0.0672416659370925,2.515267664997517,True,triggered_level_1,0.5,1,2.246471161521948,1,0,0.0,12,0.04712862474840703,4.926589160930694e-07,2,True,-0.08,-0.15
2023-01-31,2.317879697181434,231787.9697181434,1.3514893646130113,135148.93646130114,-0.012044130937910352,-0.040740821662406224,-0.0672416659370925,-0.07847592944597334,2.515267664997517,False,recovered,0.0,0,1.0,1,0,0.0,12,-0.015055595481288108,0.005766667935792879,2,True,-0.08,-0.15
2023-02-28,2.3846180359421036,238461.80359421036,1.410701398555954,141070.1398555954,0.028792839784491035,0.04381243056240969,-0.07847592944597334,-0.0519426345249592,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,0.029404094678892694,0.0021635865912931172,5,True,-0.08,-0.15
2023-03-31,2.387528994401093,238752.89944010932,1.4255317693494265,142553.17693494266,0.0012207231578031511,0.010512763940443648,-0.0519426345249592,-0.05078531894399802,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,-0.00012613302283658823,0.004009710021025862,3,True,-0.08,-0.15
2023-04-28,2.5135259904987857,251352.59904987857,1.443710602552219,144371.0602552219,0.05277297004273587,0.012752317130812818,-0.05078531894399802,-0.000692441016504399,2.515267664997517,False,,0.0,0,1.0,1,0,0.0,12,0.047291443112388906,0.008221133966726767,6,True,-0.08,-0.15
2023-05-31,2.770962457271251,277096.2457271251,1.5239403091256714,152394.03091256713,0.10242045148750557,0.055571875992058706,-0.000692441016504399,0.0,2.770962457271251,False,,0.0,0,1.0,1,0,0.0,12,0.10520694491407265,0.0,3,True,-0.08,-0.15
2023-06-30,2.8382355434615105,283823.55434615107,1.5653736836164758,156537.3683616476,0.024277877173589545,0.027188318494295816,0.0,0.0,2.8382355434615105,False,,0.0,0,1.0,1,0,0.0,12,0.026095641187193923,0.0,0,True,-0.08,-0.15
2023-07-31,2.8599057385384965,285990.57385384967,1.5445236051208557,154452.36051208558,0.007635093967767466,-0.013319553480323099,0.0,0.0,2.8599057385384965,False,,0.0,0,1.0,1,0,0.0,12,0.001982447462137672,0.007933197185063152,2,True,-0.08,-0.15
2023-08-31,2.6769359657650775,267693.5965765077,1.4667530859552693,146675.30859552693,-0.06397755363326148,-0.05035243158974001,0.0,-0.06397755363326149,2.8599057385384965,False,,0.0,0,1.0,1,0,0.0,12,-0.0759382092603266,0.014732763566043985,10,True,-0.08,-0.15
2023-09-29,2.674815860824484,267481.58608244837,1.4494703683308647,144947.0368330865,-0.0007919894116658946,-0.011782976828133784,-0.06397755363326149,-0.06471887349986559,2.8599057385384965,False,,0.0,0,1.0,1,0,0.0,12,0.00019386505640715796,0.000731039136976987,1,True,-0.08,-0.15
2023-10-31,2.812297036535097,281229.7036535097,1.5714959999726377,157149.59999726378,0.051398370154810025,0.08418635820909626,-0.06471887349986559,-0.016646947961204084,2.8599057385384965,False,,0.0,0,1.0,1,0,0.0,12,0.05469397220590687,7.343138000462379e-05,1,True,-0.08,-0.15
2023-11-30,2.90097059372854,290097.059372854,1.6221846750554942,162218.46750554943,0.031530651293752904,0.03225504556406067,-0.016646947961204084,0.0,2.90097059372854,False,,0.0,0,1.0,1,0,0.0,12,0.034413811689410816,0.0,0,True,-0.08,-0.15
2023-12-29,3.047382826821269,304738.2826821269,1.6780585074545185,167805.85074545184,0.05047008522225291,0.034443570610795504,0.0,0.0,3.047382826821269,False,,0.0,0,1.0,1,0,0.0,12,0.053211990070938485,8.095151314425897e-06,7,True,-0.08,-0.15
2024-01-31,3.299094015900665,329909.4015900665,1.7570295478720674,175702.95478720675,0.08259913617153126,0.04706095768814511,0.0,0.0,3.299094015900665,False,,0.0,0,1.0,1,0,0.0,12,0.08526296453882368,0.00013322729107545506,3,True,-0.08,-0.15
2024-02-29,3.5626146294768777,356261.4629476878,1.79352060552787,179352.060552787,0.07987666077599509,0.020768607847259535,0.0,0.0,3.5626146294768777,False,,0.0,0,1.0,1,0,0.0,12,0.08264601329790985,0.0,4,True,-0.08,-0.15
2024-03-28,3.3935847077129906,339358.47077129903,1.7164341440557096,171643.41440557095,-0.047445468944449676,-0.042980527368667976,0.0,-0.04744546894444962,3.5626146294768777,False,,0.0,0,1.0,1,0,0.0,12,-0.06523349285121653,0.019600337209948922,7,True,-0.08,-0.15
2024-04-30,3.6964896162350733,369648.9616235073,1.8070752087231032,180707.52087231033,0.08925809567494698,0.05280777301086581,-0.04744546894444962,0.0,3.6964896162350733,False,,0.0,0,1.0,1,0,0.0,12,0.09245900422944721,0.0,2,True,-0.08,-0.15
2024-05-31,3.8097159708517414,380971.5970851741,1.8726387183495052,187263.87183495052,0.030630778487615612,0.03628156111594816,0.0,0.0,3.8097159708517414,False,,0.0,0,1.0,1,0,0.0,12,0.0268014589652758,0.006615459527113069,10,True,-0.08,-0.15
2024-06-28,3.766534480755319,376653.4480755319,1.862921678814391,186292.1678814391,-0.011334569408009663,-0.005188955797986838,0.0,-0.011334569408009733,3.8097159708517414,False,,0.0,0,1.0,1,0,0.0,12,-0.023708343185908393,0.01517902695166753,8,True,-0.08,-0.15
2024-07-31,3.8160350821057354,381603.5082105735,1.8910535514565296,189105.35514565295,0.013142213778563259,0.01510094222535563,-0.011334569408009733,0.0,3.8160350821057354,False,,0.0,0,1.0,1,0,0.0,12,0.014683879055401914,0.0011251659023962506,2,True,-0.08,-0.15
2024-08-30,4.050692281682256,405069.2281682256,1.9525571786724487,195255.71786724488,0.061492411502420796,0.032523471991868114,0.0,0.0,4.050692281682256,False,,0.0,0,1.0,1,0,0.0,12,0.061498630919743655,0.0033133303931023456,3,True,-0.08,-0.15
2024-09-30,4.1490631968699665,414906.31968699663,1.9594148570490428,195941.48570490428,0.02428496374127368,0.0035121523976351376,0.0,0.0,4.1490631968699665,False,,0.0,0,1.0,1,0,0.0,12,0.024329001811801757,0.002849610710242291,5,True,-0.08,-0.15
2024-10-31,4.463801467153915,446380.1467153915,2.0682997404001044,206829.97404001045,0.0758576708403442,0.05557010194106948,0.0,0.0,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,0.0743094489425472,0.004426519628371484,2,True,-0.08,-0.15
2024-11-29,4.3083243979282155,430832.43979282153,2.007213388377175,200721.3388377175,-0.03483064163353815,-0.02953457413823035,0.0,-0.03483064163353802,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,-0.05302619519610112,0.021076846263833916,20,True,-0.08,-0.15
2024-12-31,4.401432744503489,440143.27445034886,2.0503158636399386,205031.58636399385,0.02161126646360417,0.021473788244114722,-0.03483064163353802,-0.013972109447374625,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,0.02256810239681109,0.0020885508459090804,3,True,-0.08,-0.15
2025-01-31,4.4557300345047475,445573.00345047476,2.0007729851935707,200077.29851935708,0.012336276197577996,-0.02416353466553889,-0.013972109447374625,-0.0018081970510022713,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,0.01087970004203896,0.0038028228237953765,3,True,-0.08,-0.15
2025-02-28,4.264083888306057,426408.38883060566,1.9266724355532139,192667.2435553214,-0.04301116645636089,-0.037035960695554704,-0.0018081970510022713,-0.04474159084301673,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,-0.06315136131030001,0.022890194853939123,18,True,-0.08,-0.15
2025-03-31,4.243071582868745,424307.1582868745,1.916777541017809,191677.75410178088,-0.004927742039723073,-0.005135743031774775,-0.04474159084301673,-0.049448857864618605,4.463801467153915,False,,0.0,0,1.0,1,0,0.0,12,-0.0039095814106794285,0.0017318393709563553,3,True,-0.08,-0.15
2025-04-30,4.516784653767324,451678.4653767324,2.0302627123571595,203026.27123571595,0.0645082378538431,0.059206229680200506,-0.049448857864618605,0.0,4.516784653767324,False,,0.0,0,1.0,1,0,0.0,12,0.06670104404263422,0.0010769955554818245,2,True,-0.08,-0.15
2025-05-30,4.655551867581706,465555.1867581706,2.119898212215218,211989.8212215218,0.03072256581872691,0.04414970501723414,0.0,0.0,4.655551867581706,False,,0.0,0,1.0,1,0,0.0,12,0.03289813514963154,0.0,2,True,-0.08,-0.15
2025-06-30,4.6493728822052685,464937.2882205268,2.133579366083735,213357.9366083735,-0.00132722941386692,0.006453684327711651,0.0,-0.0013272294138669332,4.655551867581706,False,,0.0,0,1.0,1,0,0.0,12,-0.004850565572682844,0.005496619782727965,5,True,-0.08,-0.15
2025-07-31,4.727136567013818,472713.6567013818,2.1942997472406818,219429.9747240682,0.016725628763005398,0.028459396506257617,-0.0013272294138669332,0.0,4.727136567013818,False,,0.0,0,1.0,1,0,0.0,12,0.015698931769262837,0.0032983311159103836,2,True,-0.08,-0.15
2025-08-29,4.978344165348034,497834.4165348034,2.295423996059827,229542.3996059827,0.053141599522881174,0.04608497492027164,0.0,0.0,4.978344165348034,False,,0.0,0,1.0,1,0,0.0,12,0.05578224932221944,0.0001802034495362037,2,True,-0.08,-0.15
2025-09-30,5.323833238693719,532383.3238693719,2.343571396811607,234357.1396811607,0.06939839068388953,0.020975384431994426,0.0,0.0,5.323833238693719,False,,0.0,0,1.0,1,0,0.0,12,0.06790154058275148,0.004032037167463642,3,True,-0.08,-0.15
2025-10-31,5.186677703428219,518667.7703428219,2.33011598198192,233011.598198192,-0.02576255286672955,-0.005741414512906551,0.0,-0.025762552866729637,5.323833238693719,False,,0.0,0,1.0,1,0,0.0,12,-0.05883772064913545,0.03595271773406077,8,True,-0.08,-0.15
2025-11-28,5.287823226379437,528782.3226379438,2.345794584315241,234579.45843152408,0.01950102333992423,0.006728678938970667,-0.025762552866729637,-0.006763925671555565,5.323833238693719,False,,0.0,0,1.0,1,0,0.0,12,0.020682763637012748,0.0024283970506709246,3,True,-0.08,-0.15
2025-12-31,5.850426471284744,585042.6471284744,2.3861437273619654,238614.37273619656,0.10639600092882066,0.017200629294871872,-0.006763925671555565,0.0,5.850426471284744,False,,0.0,0,1.0,1,0,0.0,12,0.10233172237803534,0.006778486759090235,2,True,-0.08,-0.15
2026-01-30,6.091812240126233,609181.2240126233,2.3537125521166455,235371.25521166457,0.041259516725193617,-0.013591459254290061,0.0,0.0,6.091812240126233,False,,0.0,0,1.0,1,0,0.0,12,0.020838555947146627,0.022724441064812743,5,True,-0.08,-0.15
2026-02-27,5.9513110501091555,595131.1050109155,2.2489491163684745,224894.91163684745,-0.023063939674898087,-0.044509868315890766,0.0,-0.02306393967489808,6.091812240126233,False,,0.0,0,1.0,1,0,0.0,12,-0.03330925250604237,0.012995312831144284,11,True,-0.08,-0.15
