cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.35716669630646813,1.8317402116471637,-0.14731964497278482,8.267602560707246
50.0,0.34968689459154545,1.7900834741632556,-0.15290172613496777,7.957533285114989
75.0,0.34224148983089964,1.7488557908019828,-0.15845475988432312,7.658823457618719
