policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return
crisis_ladder,2019-04-30,green,quality_compounder,0.03,0.029999999999999805,normal_low_cash,-0.013170808030428846
crisis_ladder,2019-05-31,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,0.049140604731706096
crisis_ladder,2019-06-28,green,quality_compounder,0.10000000000000003,0.10000000000000003,green_redeploy_step,0.010925552407913253
crisis_ladder,2019-07-31,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.01545157186722015
crisis_ladder,2019-08-30,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,-0.0024913447522030585
crisis_ladder,2019-09-30,green,quality_compounder,0.03,0.03,normal_low_cash,0.020149380842675434
crisis_ladder,2019-10-31,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.004657906573802861
crisis_ladder,2019-11-29,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.030187786054315074
crisis_ladder,2019-12-31,green,quality_compounder,0.03,0.03,green_redeploy_step,0.05231264417167082
crisis_ladder,2020-01-31,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,-0.024364290990730782
crisis_ladder,2020-02-28,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,-0.05258575037733428
crisis_ladder,2020-03-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.10048414701252956
crisis_ladder,2020-04-30,green,turnaround_accumulation,0.3,0.3,green_redeploy_step,0.10254818328344006
crisis_ladder,2020-05-29,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.03764370271950893
crisis_ladder,2020-06-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.08417119140866558
crisis_ladder,2020-07-31,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,0.10876157563060444
crisis_ladder,2020-08-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.020060293906656066
crisis_ladder,2020-09-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.0002746552258788948
crisis_ladder,2020-10-30,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,0.06748877226697335
crisis_ladder,2020-11-30,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.041753261579988696
crisis_ladder,2020-12-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.00017203118143331066
crisis_ladder,2021-01-29,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,0.046984251554576674
crisis_ladder,2021-02-26,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.0024133288001685327
crisis_ladder,2021-03-31,recovery,quality_compounder,0.10000000000000003,0.10000000000000009,bargain_reentry_step,0.03994080329453637
crisis_ladder,2021-04-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.007448381847855694
crisis_ladder,2021-05-28,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,0.05019714399162308
crisis_ladder,2021-06-30,green,breakout_growth,0.03,0.029999999999999916,normal_low_cash,0.050727100713516105
crisis_ladder,2021-07-30,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.058486493472395734
crisis_ladder,2021-08-31,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,-0.04700562815690032
crisis_ladder,2021-09-30,red,cash_defense,0.3,0.2999999999999998,raise_or_hold_red_floor,0.08703158280183687
crisis_ladder,2021-10-29,recovery,breakout_growth,0.1,0.09999999999999998,bargain_reentry_step,0.006263372158315356
crisis_ladder,2021-11-30,green,quality_compounder,0.03,0.03000000000000036,green_redeploy_step,0.029181139789522113
crisis_ladder,2021-12-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.05033859005189617
crisis_ladder,2022-01-31,green,quality_compounder,0.03,0.03000000000000025,normal_low_cash,-0.007782134717665688
crisis_ladder,2022-02-28,yellow,cash_defense,0.1,0.1,yellow_partial_redeploy,0.03590221054774749
crisis_ladder,2022-03-31,yellow,quality_compounder,0.1,0.09999999999999998,yellow_partial_redeploy,-0.054607712026918775
crisis_ladder,2022-04-29,red,cash_defense,0.3,0.3,raise_or_hold_red_floor,0.007604192967112355
crisis_ladder,2022-05-31,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.03733027036251041
crisis_ladder,2022-06-30,yellow,turnaround_accumulation,0.10000000000000003,0.10000000000000031,yellow_partial_redeploy,0.03967933005325635
crisis_ladder,2022-07-29,yellow,turnaround_accumulation,0.1,0.1,yellow_partial_redeploy,-0.014351088383563942
crisis_ladder,2022-08-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,-0.020871454195420174
crisis_ladder,2022-09-30,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.049842041674967995
crisis_ladder,2022-10-31,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.0033872829712745934
crisis_ladder,2022-11-30,yellow,turnaround_accumulation,0.1,0.09999999999999998,yellow_partial_redeploy,-0.03223659606220694
crisis_ladder,2022-12-30,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.028782068576806062
crisis_ladder,2023-01-31,green,breakout_growth,0.03,0.030000000000000027,normal_low_cash,-0.01758498779131957
crisis_ladder,2023-02-28,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.033664923006628836
crisis_ladder,2023-03-31,green,breakout_growth,0.03,0.030000000000000138,normal_low_cash,0.013301029195133639
crisis_ladder,2023-04-28,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,0.03960721562640673
crisis_ladder,2023-05-31,green,breakout_growth,0.03,0.030000000000000027,normal_low_cash,0.0844624764611285
crisis_ladder,2023-06-30,recovery,quality_compounder,0.1,0.09999999999999987,bargain_reentry_step,0.02186638873810889
crisis_ladder,2023-07-31,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,0.013841471657960768
crisis_ladder,2023-08-31,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,-0.060592806913774305
crisis_ladder,2023-09-29,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,-0.002224780205429582
crisis_ladder,2023-10-31,yellow,quality_compounder,0.3,0.3,yellow_partial_redeploy,0.04171565318707624
crisis_ladder,2023-11-30,green,turnaround_accumulation,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.035001366485073626
crisis_ladder,2023-12-29,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.05731900101651628
crisis_ladder,2024-01-31,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,0.06336539431740851
crisis_ladder,2024-02-29,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,0.07486625795398491
crisis_ladder,2024-03-28,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,-0.0354457916018302
crisis_ladder,2024-04-30,green,quality_compounder,0.03,0.03000000000000025,normal_low_cash,0.07466768897015529
crisis_ladder,2024-05-31,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.02895737195464199
crisis_ladder,2024-06-28,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,-0.012715469023808967
crisis_ladder,2024-07-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.014853529167866223
crisis_ladder,2024-08-30,green,quality_compounder,0.3,0.3,green_redeploy_step,0.041217164925546744
crisis_ladder,2024-09-30,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.03389777081150938
crisis_ladder,2024-10-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.06873530218934985
crisis_ladder,2024-11-29,recovery,quality_compounder,0.1,0.09999999999999998,bargain_reentry_step,-0.026910803239146124
crisis_ladder,2024-12-31,green,quality_compounder,0.03,0.03,green_redeploy_step,0.022972552426309186
crisis_ladder,2025-01-31,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.03134184557038581
crisis_ladder,2025-02-28,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,-0.0356455301883292
crisis_ladder,2025-03-31,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.0008449258539458146
crisis_ladder,2025-04-30,yellow,cash_defense,0.10000000000000003,0.10000000000000009,yellow_partial_redeploy,0.059195862087395176
crisis_ladder,2025-05-30,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.051231379363751536
crisis_ladder,2025-06-30,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.009149614030074723
crisis_ladder,2025-07-31,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,0.0018378647361000093
crisis_ladder,2025-08-29,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.044081774507846325
crisis_ladder,2025-09-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.07564585409015256
crisis_ladder,2025-10-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.017764329055013645
crisis_ladder,2025-11-28,recovery,quality_compounder,0.1,0.09999999999999987,bargain_reentry_step,0.0349924869774951
crisis_ladder,2025-12-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.08308727200497612
crisis_ladder,2026-01-30,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.006704512623807293
crisis_ladder,2026-02-27,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,-0.022352132977827184
bargain_reentry,2019-04-30,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,-0.013279046702639
bargain_reentry,2019-05-31,red,cash_defense,0.32,0.31999999999999995,raise_or_hold_red_floor,0.04778781481569644
bargain_reentry,2019-06-28,green,quality_compounder,0.06999999999999995,0.06999999999999995,green_redeploy_step,0.011289737488177031
bargain_reentry,2019-07-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.015551465263867612
bargain_reentry,2019-08-30,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.0024631956367110793
bargain_reentry,2019-09-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.02035710641837312
bargain_reentry,2019-10-31,recovery,breakout_growth,0.05,0.05,bargain_reentry_step,0.004916679161236355
bargain_reentry,2019-11-29,green,breakout_growth,0.02,0.020000000000000018,green_redeploy_step,0.03056194688246109
bargain_reentry,2019-12-31,green,quality_compounder,0.02,0.02,green_redeploy_step,0.05285194978168806
bargain_reentry,2020-01-31,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.024614002410531074
bargain_reentry,2020-02-28,red,cash_defense,0.32,0.3200000000000002,raise_or_hold_red_floor,-0.051092073553025724
bargain_reentry,2020-03-31,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.09646478113202837
bargain_reentry,2020-04-30,green,turnaround_accumulation,0.27,0.27,green_redeploy_step,0.10694310542415891
bargain_reentry,2020-05-29,green,quality_compounder,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.040989809627909726
bargain_reentry,2020-06-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.08503893564999201
bargain_reentry,2020-07-31,green,quality_compounder,0.02,0.02000000000000024,normal_low_cash,0.10965740715953265
bargain_reentry,2020-08-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.02027127457928517
bargain_reentry,2020-09-30,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.00010512794783309662
bargain_reentry,2020-10-30,red,cash_defense,0.32,0.31999999999999995,raise_or_hold_red_floor,0.06510143273653243
bargain_reentry,2020-11-30,recovery,breakout_growth,0.06999999999999995,0.06999999999999995,bargain_reentry_step,0.04314503696598832
bargain_reentry,2020-12-31,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,-0.00015410937340217673
bargain_reentry,2021-01-29,red,cash_defense,0.32,0.32000000000000006,raise_or_hold_red_floor,0.04530490214939404
bargain_reentry,2021-02-26,red,cash_defense,0.32000000000000006,0.32000000000000006,raise_or_hold_red_floor,-0.0023150423021299
bargain_reentry,2021-03-31,recovery,quality_compounder,0.07000000000000006,0.07000000000000017,bargain_reentry_step,0.04121218625926944
bargain_reentry,2021-04-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,-0.007475270297873708
bargain_reentry,2021-05-28,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.050545983412165686
bargain_reentry,2021-06-30,green,breakout_growth,0.02,0.020000000000000018,green_redeploy_step,0.05109901021165919
bargain_reentry,2021-07-30,green,quality_compounder,0.02,0.02000000000000024,green_redeploy_step,0.059085588591493134
bargain_reentry,2021-08-31,green,quality_compounder,0.02,0.019999999999999907,normal_low_cash,-0.04748095513491639
