rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2019-04-30,ai_compute_semiconductors,"QCOM,AVGO,AMAT",3,1.0,0.0,-0.18214135236858497,0.5,0.0025,-0.18464135236858498,0.815358647631415,-0.18464135236858503
2019-05-31,financials,"PYPL,V,MKTX",3,1.0,0.0,0.05901634391509502,1.0,0.005,0.05401634391509502,0.8594013407560201,-0.14059865924397985
2019-06-28,ai_compute_semiconductors,"QCOM,AMAT,TER",3,1.0,0.0,0.010893519026124315,1.0,0.005,0.005893519026124315,0.8644662389088424,-0.13553376109115756
2019-07-31,health_care,"MDT,EW,HUM",3,1.0,0.0,0.029017307991607386,1.0,0.005,0.024017307991607385,0.8852283908170625,-0.1147716091829375
2019-08-30,consumer_staples,"TGT,COST,DG",3,1.0,0.0,-0.020315170359038102,1.0,0.005,-0.025315170359038103,0.8628186832968714,-0.1371813167031286
2019-09-30,information_technology,"DOCU,TYL,AAPL",3,1.0,0.0,0.05615808163266079,1.0,0.005,0.05115808163266079,0.9069588319311577,-0.09304116806884233
2019-10-31,consumer_discretionary,"BKNG,HD,LULU",3,1.0,0.0,-0.05811501615951693,1.0,0.005,-0.06311501615951694,0.849716110597806,-0.15028388940219395
2019-11-29,information_technology,"AAPL,QRVO,UI",3,1.0,0.0,0.08949963661847703,1.0,0.005,0.08449963661847702,0.9215168131721863,-0.07848318682781374
2019-12-31,ai_compute_semiconductors,"AMD,AMAT,INTC",3,1.0,0.0,-0.006998071563059904,1.0,0.005,-0.011998071563059903,0.9104603885011835,-0.08953961149881651
2020-01-31,information_technology,"ADBE,AAPL,NOW",3,1.0,0.0,-0.006694859918101946,1.0,0.005,-0.011694859918101947,0.8998126817966815,-0.1001873182033185
2020-02-28,information_technology,"ADBE,NOW,ENPH",3,1.0,0.0,-0.12672412479062317,0.30133635208722886,0.0015066817604361443,-0.1282308065510593,0.7844289758650214,-0.21557102413497864
2020-03-31,health_care,"QGEN,GILD,VRTX",3,1.0,0.0,0.06388113164107359,1.0,0.005,0.05888113164107359,0.8306170416560021,-0.16938295834399786
2020-04-30,consumer_discretionary,"AMZN,ETSY,EBAY",3,1.0,0.0,0.1426439943897053,1.0,0.005,0.1376439943897053,0.9449464890776944,-0.05505351092230559
2020-05-29,internet,"MELI,SE,PDD",3,1.0,0.0,0.257565286754421,1.0,0.005,0.25256528675442097,1.1836071700591857,0.0
2020-06-30,internet,"SE,PDD,MELI",3,1.0,0.0,0.10689545512490159,0.30205562750332665,0.0015102781375166334,0.10538517698738496,1.308341821159411,0.0
2020-07-31,consumer_discretionary,"ETSY,TSLA,AMZN",3,1.0,0.0,0.2749405446943619,1.0,0.005,0.2699405446943619,1.6615163250095957,0.0
2020-08-31,consumer_discretionary,"TSLA,AMZN,HD",3,1.0,0.0,-0.09828528260946405,0.5,0.0025,-0.10078528260946405,1.4940599326332655,-0.10078528260946396
2020-09-30,consumer_discretionary,"HD,TSLA,NKE",3,1.0,0.0,-0.049664888824934146,0.6267462302021835,0.003133731151010917,-0.052798619975945066,1.4151756300288758,-0.1482625787497437
2020-10-30,information_technology,"ZM,ENPH,OLED",3,1.0,0.0,0.062398803742112124,1.0,0.005,0.05739880374211213,1.496405018277523,-0.09937386966758754
2020-11-30,ai_compute_semiconductors,"LRCX,QCOM,AMAT",3,1.0,0.0,0.0373129513588578,1.0,0.005,0.032312951358857804,1.5447582808462754,-0.07027198132563994
2020-12-31,information_technology,"ENPH,AAPL,PANW",3,1.0,0.0,0.06298585052387272,1.0,0.005,0.05798585052387272,1.634332403614942,-0.0163609114069323
2021-01-29,ai_compute_semiconductors,"AMAT,INTC,QCOM",3,1.0,0.0,0.11720487702886336,1.0,0.005,0.11220487702886335,1.8177124699868432,0.0
2021-02-26,ai_compute_semiconductors,"AMAT,INTC,LRCX",3,1.0,0.0,0.029508262048292485,0.11127857761428625,0.0005563928880714312,0.028951869160221053,1.8703386435888045,0.0
2021-03-31,ai_compute_semiconductors,"AMAT,INTC,LRCX",3,1.0,0.0,-0.055358690540942126,0.03918002554668204,0.0001959001277334102,-0.05555459066867554,1.7664327458324227,-0.05555459066867552
2021-04-30,financials,"V,MA,MSCI",3,1.0,0.0,-0.03708987954641109,1.0,0.005,-0.04208987954641109,1.6920838043334998,-0.09530618418559189
2021-05-28,financials,"BAC,NDAQ,TROW",3,1.0,0.0,0.0034238204494854334,1.0,0.005,-0.0015761795505145667,1.6894167764433523,-0.09673214407755559
2021-06-30,software_ai_platforms,"SHOP,CRWD,MDB",3,1.0,0.0,0.016882354230065403,1.0,0.005,0.011882354230065402,1.7094910250232676,-0.08599919544885337
2021-07-30,health_care,"MRNA,DXCM,RMD",3,1.0,0.0,0.04434282859076012,1.0,0.005,0.039342828590760125,1.776747237398201,-0.05003981846358074
2021-08-31,information_technology,"ADBE,MSFT,NOW",3,1.0,0.0,-0.09569772437896179,1.0,0.005,-0.1006977243789618,1.5978328337955952,-0.14569864699492352
2021-09-30,software_ai_platforms,"MDB,DDOG,SNOW",3,1.0,0.0,0.13955112255270605,1.0,0.005,0.13455112255270604,1.812823035234364,-0.030751440949794873
2021-10-29,software_ai_platforms,"NET,DDOG,SNOW",3,1.0,0.0,0.013967329269398804,0.5396227700260214,0.002698113850130107,0.011269215419268697,1.8332521285354324,-0.019828770143042407
2021-11-30,ai_compute_semiconductors,"AMD,QCOM,NVDA",3,1.0,0.0,-0.04617243216407063,1.0,0.005,-0.05117243216407063,1.7394401583483148,-0.06998651591207128
2021-12-31,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,-0.0626359925796415,0.5706564527426895,0.0028532822637134477,-0.06548927484335496,1.625525483744673,-0.13089242457953176
2022-01-31,energy,"XOM,LNG,BKR",3,1.0,0.0,0.11894483595953802,1.0,0.005,0.11394483595953801,1.8107457183380087,-0.03186210446705473
2022-02-28,energy,"XOM,FANG,LNG",3,1.0,0.0,0.03927322451762695,0.27223155323939585,0.0013611577661969793,0.03791206675142997,1.8793948308815052,0.0
2022-03-31,utilities,"ATO,SRE,NI",3,1.0,0.0,-0.05971834913026236,1.0,0.005,-0.06471834913026236,1.7577635000629057,-0.06471834913026231
2022-04-29,materials,"STLD,RGLD,RS",3,1.0,0.0,-0.03969282156688282,1.0,0.005,-0.04469282156688282,1.6792040895978149,-0.10651872506736304
2022-05-31,energy,"VLO,XOM,DVN",3,1.0,0.0,-0.14954715714460504,1.0,0.005,-0.15454715714460504,1.419687871284878,-0.2446037160701393
2022-06-30,consumer_staples,"MNST,GIS,KO",3,1.0,0.0,0.036845559864440366,1.0,0.005,0.03184555986444037,1.4648986263787003,-0.22054769848887523
2022-07-29,information_technology,"ENPH,FSLR,CDNS",3,1.0,0.0,0.12388429930333006,1.0,0.005,0.11888429930333005,1.6390520731261429,-0.12788305778335718
2022-08-31,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.030792417905797776,0.07964562932121799,0.00039822814660609,0.030394189759191687,1.6888697328619355,-0.10137576994941844
2022-09-30,health_care,"BIIB,SRPT,APLS",3,1.0,0.0,0.04179037950305045,1.0,0.005,0.036790379503050454,1.7510038912651416,-0.068315043495221
2022-10-31,energy,"FANG,DVN,XOM",3,1.0,0.0,-0.05796587497259643,1.0,0.005,-0.06296587497259643,1.640750399171211,-0.12697940198034985
2022-11-30,ai_compute_semiconductors,"MCHP,LSCC,LRCX",3,1.0,0.0,-0.09849981670150833,1.0,0.005,-0.10349981670150833,1.470933033604064,-0.21733687385202483
2022-12-30,health_care,"GILD,ISRG,A",3,1.0,0.0,-0.038254267743163255,1.0,0.005,-0.04325426774316325,1.4073089023362906,-0.2511903942631304
2023-01-31,ai_compute_semiconductors,"LRCX,AVGO,AMAT",3,0.9999999999999999,1.1102230246251565e-16,0.024361533745748534,0.9999999999999999,0.004999999999999999,0.019361533745748533,1.434556561139567,-0.2366922918125154
2023-02-28,consumer_discretionary,"BKNG,ABNB,MGM",3,1.0,0.0,0.008446974176318468,0.9999999999999999,0.004999999999999999,0.0034469741763184687,1.4395014405602835,-0.2340611898538082
2023-03-31,information_technology,"AAPL,MSFT,ANET",3,1.0,0.0,-0.012757890146252317,1.0,0.005,-0.017757890146252318,1.4139389321134421,-0.24766264710313535
2023-04-28,health_care,"ISRG,SYK,WST",3,1.0,0.0,-0.03517126309296631,1.0,0.005,-0.04017126309296631,1.3571392192741252,-0.2778849888410212
2023-05-31,information_technology,"ADBE,AAPL,NOW",3,1.0,0.0,0.12627933143502207,1.0,0.005,0.12127933143502206,1.5217321564519388,-0.19030736306846674
2023-06-30,information_technology,"ADBE,AAPL,PANW",3,1.0,0.0,0.05237519889425576,0.2113327571056285,0.0010566637855281425,0.051318535108727616,1.5998252215488973,-0.14875512305281768
2023-07-31,ai_compute_semiconductors,"ON,MRVL,AVGO",3,1.0,0.0,-0.09966526548483765,1.0,0.005,-0.10466526548483765,1.4323790900061426,-0.2378508940911026
2023-08-31,information_technology,"ADBE,INTU,ANET",3,1.0,0.0,-0.07166249434602466,1.0,0.005,-0.07666249434602466,1.3225693361171826,-0.2962791456136713
2023-09-29,energy,"FANG,XOM,PSX",3,1.0,0.0,-0.02501320778042529,1.0,0.005,-0.03001320778042529,1.2828747878282785,-0.3174000658357866
2023-10-31,energy,"CHRD,FANG,OXY",3,1.0,0.0,-0.024390941718937444,0.7434556852263319,0.0037172784261316595,-0.028108220145069102,1.2468154608734425,-0.3365867350562839
2023-11-30,ai_compute_semiconductors,"QCOM,INTC,AMD",3,1.0,0.0,0.07594441382812259,1.0,0.005,0.07094441382812258,1.3352700528969494,-0.2895212698490509
2023-12-29,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,0.04752234182211571,0.5937493564964874,0.0029687467824824373,0.04455359503963328,1.3947611341022697,-0.25786688822163273
2024-01-31,ai_compute_semiconductors,"AMD,LRCX,AVGO",3,1.0,0.0,0.19748706514386496,0.6723908862505545,0.003361954431252773,0.19412511071261218,1.6655192936775212,-0.11380021573416188
2024-02-29,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,0.05739861010052748,0.8650628901486186,0.004325314450743093,0.053073295649784386,1.7539138915612882,-0.066766672579046
2024-03-28,ai_compute_semiconductors,"NVDA,AMAT,LRCX",3,1.0,0.0,-0.030792304484712887,0.17682702621288704,0.0008841351310644352,-0.031676439615777326,1.6983561440839738,-0.09632818172252688
2024-04-30,ai_compute_semiconductors,"NVDA,AMAT,NXPI",3,1.0,0.0,0.2065972238691031,0.2436070654719838,0.001218035327359919,0.20537918854174317,2.047163150810824,0.0
2024-05-31,ai_compute_semiconductors,"NVDA,QCOM,TER",3,1.0,0.0,0.03476339098247502,0.5,0.0025,0.03226339098247502,2.1132115759503494,0.0
2024-06-28,information_technology,"AAPL,ANET,ORCL",3,1.0,0.0,0.0006611229996953256,1.0,0.005,-0.004338877000304674,2.104042610846681,-0.004338877000304553
2024-07-31,health_care,"HALO,VRTX,UTHR",3,1.0,0.0,0.11087255764852742,1.0,0.005,0.10587255764852742,2.3268029834585042,0.0
2024-08-30,information_technology,"ADBE,PANW,FTNT",3,1.0,0.0,-0.08287436297355809,1.0,0.005,-0.08787436297355809,2.1223366535221135,-0.08787436297355822
2024-09-30,information_technology,"ORCL,CSCO,AAPL",3,1.0,0.0,0.03633493595617422,1.0,0.005,0.031334935956174224,2.1888399366376703,-0.05929296455334987
