as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,194.0,1559.3199462890625,302508.0695800781,0.3276187510284192,1187.0,72230.06958007812,0.0,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,BE,795.0,263.6099853515625,209569.9383544922,0.2269659832615689,290.5199890136719,-21393.452911376957,0.0,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,WDC,365.0,511.7200012207031,186777.80044555664,0.2022819086669363,396.95116764832727,41890.6242539172,93904.57170937012,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,136.0,488.2099914550781,66396.55883789062,0.0719080245008023,379.4558495781355,14790.563295264195,63859.646990113295,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,LITE,56.0,863.6599731445312,48364.95849609375,0.0523796516173169,399.0239242467084,26019.61873827808,235578.83285092484,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,109736.62954786042,0.118845680924956,1.0,0.0,0.0,,,,0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,SNDK,63.0,1559.3199462890625,98237.15661621094,0.1376732730436633,763.3136635432168,50148.39581298828,1582.1990454101565,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,STM,1315.0,70.72000122070312,92996.8016052246,0.1303292409979089,55.75,19685.55160522461,206.08807050704988,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,WDC,174.0,511.7200012207031,89039.28021240234,0.1247830205854153,334.1157205926983,30903.14482927284,35728.82677972832,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MRVL,297.0,263.4700012207031,78250.59036254883,0.109663341895151,164.9499969482422,29260.4412689209,-5912.50661376953,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,CIEN,95.0,488.2099914550781,46379.94918823242,0.0649986179189663,363.0555724954531,11889.669801164382,27340.701760935077,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,BE,172.0,263.6099853515625,45340.91748046875,0.0635424795194927,290.5199890136719,-4628.5206298828125,-3678.942588195801,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,LITE,45.0,863.6599731445312,38864.69879150391,0.0544664612941321,348.0583669762864,23202.07227757102,67242.86113763208,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,ON,320.0,117.26000213623048,37523.20068359375,0.0525864350224088,103.02999877929688,4553.60107421875,460.6048579978944,,,,0,0.0,0.0,,,HOLD,No preview order or no material target gap.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,PWR,48.0,695.1099853515625,33365.279296875,0.046759366466219,742.2100219726562,-2260.8017578125,947.7208166122437,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,RVMD,189.0,149.22999572753906,28204.469192504883,0.0395268116661934,139.47999572753906,1842.75,12662.599652099609,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,FIX,14.0,1843.93994140625,25815.1591796875,0.0361783420940775,1866.2886962890625,-312.882568359375,0.0,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MU,27.0,864.010009765625,23328.270263671875,0.0326931217501961,451.7786048741148,11130.247932070775,24967.96596933456,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,COHR,38.0,376.989990234375,14325.61962890625,0.0200764660809066,263.9736842105263,4294.61962890625,8800.911112289428,,,,0,0.0,0.0,,,HOLD,No preview order or no material target gap.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,TER,25.0,357.92999267578125,8948.249816894531,0.0125404163021239,200.57976869999743,3933.7555993945934,16385.909748458107,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,KEYS,20.0,329.8299865722656,6596.5997314453125,0.0092447247789861,313.2699890136719,331.199951171875,-4025.537957763672,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,46336.609889761006,0.0649378805841584,1.0,0.0,0.0,,,,0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
