as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-05,concentrated,equity,SNDK,0.3451124172944727,0.285,0.2174201085999559,-0.0601124172944727,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-41.0,-63932.11779785156,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,BE,0.2386970659720126,0.285,0.16827109667265114,0.04630293402798738,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,191.0,50349.50720214844,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,WDC,0.2133519192208239,0.1951234877112638,0.16435477776508348,-0.018228431509560078,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-19445.36004638672,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,CIEN,0.07621911353776,0.0909568348003186,0.08734567370346474,0.014737721262558609,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,32.0,15622.7197265625,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,LITE,0.0547268172992768,0.0654196774884175,0.0666554691243099,0.010692860189140695,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,13.0,11227.579650878906,1,ready,,0.03,none,0.0
2026-06-05,concentrated,cash,CASH,0.0718926666756536,0.0,0.12510028893079336,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-05,main,equity,SNDK,0.1362443804866033,0.12,0.2174201085999559,-0.016244380486603316,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-7.0,-10915.239624023438,1,ready,,0.03,none,0.0
2026-06-05,main,equity,STM,0.1297612195126426,0.1168959027244916,0.04787765097715913,-0.012865316788151004,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-137.0,-9688.640167236328,1,ready,,0.03,none,0.0
2026-06-05,main,equity,WDC,0.1239718010523862,0.12,0.16435477776508348,-0.0039718010523862035,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-5.0,-2558.600006103516,1,ready,,0.03,none,0.0
2026-06-05,main,equity,MRVL,0.1098705139129699,0.078598616712466,0.0321920362522554,-0.0312718972005039,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-89.0,-23448.830108642574,1,ready,,0.03,none,0.0
2026-06-05,main,equity,CIEN,0.0652780940502776,0.0821399875305626,0.08734567370346474,0.01686189348028501,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,26.0,12693.459777832031,1,ready,,0.03,none,0.0
2026-06-05,main,equity,LITE,0.0537378242976113,0.0684369303383106,0.0666554691243099,0.014699106040699295,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,12.0,10363.919677734377,1,ready,,0.03,none,0.0
2026-06-05,main,equity,ON,0.0523141565044841,0.0526680833294222,0.021571535464550446,0.0003539268249381014,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-05,main,equity,PWR,0.0469313591812947,0.0575922262336591,0.02358834178398455,0.010660867052364402,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,11.0,7646.2098388671875,1,ready,,0.03,none,0.0
2026-06-05,main,equity,FIX,0.0366165530815471,0.0431821824647064,0.01768634667504088,0.006565629383159299,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,2.0,3687.8798828125,1,ready,,0.03,none,0.0
2026-06-05,main,equity,MU,0.0320269980926609,0.0237706235646607,0.009735855509158174,-0.0082563745280002,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-7.0,-6048.070068359375,1,ready,,0.03,none,0.0
2026-06-05,main,equity,COHR,0.0199631577705312,0.0200290133530104,0.008203385134827122,6.585558247920037e-05,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-05,main,equity,TER,0.0123200045486542,0.0134944616863607,0.005526995486462494,0.001174457137706501,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,2.0,715.8599853515625,1,ready,,0.03,none,0.0
2026-06-05,main,equity,KEYS,0.0091695676827729,0.0109148186179166,0.004470437920302926,0.0017452509351436989,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,989.4899597167968,1,ready,,0.03,none,0.0
2026-06-05,main,cash,CASH,0.1717943698255633,0.0,0.12510028893079336,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
