as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,cash,CASH,0.0,1.0,208053.1542607032,0.11280991667292842,0.12510028893079336,230720.05084835636,0.012290372257864945,22666.896587653173,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,SNDK,307.0,1559.3199462890625,478711.2235107422,0.2595652703586169,0.2174201085999559,400983.71426933893,-0.04214516175866098,-77727.50924140326,SELL,-48.0,-74847.357421875,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,BE,986.0,263.60998535156256,259919.44555664065,0.1409326914514201,0.16827109667265114,310339.1392013514,0.027338405221231044,50419.69364471073,BUY,191.0,50349.50720214844,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,WDC,637.0,511.7200012207031,325965.6407775879,0.17674404843812017,0.16435477776508348,303116.3477496685,-0.01238927067303669,-22849.293027919368,SELL,-43.0,-22003.960052490234,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,CIEN,271.0,488.2099914550781,132304.90768432617,0.07173794439370053,0.08734567370346474,161089.94192168352,0.015607729309764215,28785.03423735735,BUY,58.0,28316.17950439453,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,LITE,116.0,863.6599731445312,100184.55688476562,0.054321750392319526,0.0666554691243099,122931.39653889606,0.012333718731990378,22746.83965413044,BUY,25.0,21591.49932861328,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,STM,1386.0,70.72000122070311,98017.92169189452,0.05314696437940403,0.04787765097715913,88299.82858041958,-0.005269313402244895,-9718.09311147494,SELL,-137.0,-9688.640167236328,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,MRVL,315.0,263.4700012207031,82993.05038452148,0.04500022665639722,0.0321920362522554,59371.15177360921,-0.012808190404141821,-23621.898610912278,SELL,-89.0,-23448.830108642574,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,PWR,51.0,695.1099853515625,35450.60925292969,0.019221916101384018,0.02358834178398455,43503.52395141195,0.004366425682600532,8052.9146984822655,BUY,11.0,7646.2098388671875,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-05,simulated_broker_replay,blocked_by_safety_audit,equity,ON,337.0,117.26000213623047,39516.62071990967,0.021426575850048157,0.021571535464550446,39783.966942006955,0.0001449596145022894,267.34622209728695,HOLD,0.0,0.0,0,,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
