rebalance_date,regime_label,rebalance_action,reported_cash_weight,period_end_cash_weight,book_explicit_cash_weight,book_stock_weight_sum,book_total_weight_sum,reported_vs_book_cash_gap,cash_target_used,target_defense_cash,excess_cash_over_target,possible_idle_cash,drawdown_or_risk_defense,confirmed_macro_defense,event_shock_without_confirmation,partial_rebalance,stock_count,target_n,drawdown_before_month,drawdown_after_month,next_rebalance_date,primary_cash_reason
2020-08-31,balanced,rebalance,0.0,0.1456271239083521,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,0.0,-0.0233337398958007,2020-09-30,no_cash
2020-09-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2740150728829323,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,-0.0233337398958007,-0.0147073326528934,2020-10-30,no_cash
2020-10-30,risk_off_alert,rebalance,0.28,0.3264698137180878,0.28,0.7199999999999994,0.9999999999999994,0.0,0.28,0.28,0.0,False,True,True,False,False,17,18.0,-0.0147073326528934,0.0,2020-11-30,confirmed_macro_defense_cash
2020-11-30,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.0797115562194234,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,True,26,18.0,0.0,0.0,2020-12-31,no_cash
2020-12-31,balanced,rebalance,0.0,0.1182567431537469,0.0,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,0.0,False,False,False,False,False,34,18.0,0.0,-0.0038304939636173,2021-01-29,no_cash
2021-01-29,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.28,0.3912061332095478,0.28,0.7199999999999993,0.9999999999999993,0.0,0.28,0.28,0.0,False,True,True,False,True,17,18.0,-0.0038304939636173,0.0,2021-02-26,confirmed_macro_defense_cash
2021-02-26,risk_off_alert,rebalance,0.28,0.5055648420868757,0.28,0.7199999999999993,0.9999999999999993,0.0,0.28,0.28,0.0,False,True,True,False,False,17,18.0,0.0,-0.0216347741029082,2021-03-31,confirmed_macro_defense_cash
2021-03-31,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.0653587611392081,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,True,25,18.0,-0.0216347741029082,0.0,2021-04-30,no_cash
2021-04-30,balanced,rebalance,0.0,0.1619187520196756,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,False,21,21.0,0.0,-0.0022713236332987,2021-05-28,no_cash
2021-05-28,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1319937203969592,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,17,18.0,-0.0022713236332987,0.0,2021-06-30,no_cash
2021-06-30,balanced,rebalance,0.0,0.0660568270080829,0.0,0.9999999999999986,0.9999999999999986,0.0,0.0,0.0,0.0,False,False,False,False,False,26,18.0,0.0,0.0,2021-07-30,no_cash
2021-07-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0796980667033412,0.0,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,0.0,False,False,False,False,True,31,18.0,0.0,0.0,2021-08-31,no_cash
2021-08-31,balanced,rebalance,0.0,0.2027215603011355,0.0,0.9999999999999984,0.9999999999999984,0.0,0.0,0.0,0.0,False,False,False,False,False,40,18.0,0.0,-0.0513796312102477,2021-09-30,no_cash
2021-09-30,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.28,0.3233876892142026,0.28,0.7199999999999993,0.9999999999999993,0.0,0.28,0.28,0.0,False,True,True,False,True,17,18.0,-0.0513796312102477,0.0,2021-10-29,confirmed_macro_defense_cash
2021-10-29,growth_reentry_alert,rebalance,0.0,0.2169867806844343,0.0,0.9999999999999988,0.9999999999999988,0.0,0.0,0.0,0.0,False,False,False,False,False,25,18.0,0.0,0.0,2021-11-30,no_cash
2021-11-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2039966034962635,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,True,29,18.0,0.0,0.0,2021-12-31,no_cash
2021-12-31,balanced,rebalance,0.0,0.4533900842648541,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,0.0,-0.0664591650003065,2022-01-31,no_cash
2022-01-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.0798140659476101,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,True,22,18.0,-0.0664591650003065,-0.059949199925932,2022-02-28,no_cash
2022-02-28,balanced,rebalance,0.0,0.0879202193555766,0.0,0.999999999999998,0.999999999999998,0.0,0.0,0.0,0.0,False,False,False,False,False,34,18.0,-0.059949199925932,-0.0244220833426371,2022-03-31,no_cash
2022-03-31,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.7529996401625678,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,True,37,18.0,-0.0244220833426371,-0.0945841847287789,2022-04-29,no_cash
2022-04-29,risk_off_alert,rebalance,0.3405953372940905,0.4441605683445647,0.3405953372940905,0.6594046627059084,0.9999999999999989,0.0,0.28,0.28,0.0605953372940905,False,True,True,False,False,31,18.0,-0.0945841847287789,-0.0986222875020118,2022-05-31,confirmed_macro_defense_cash
2022-05-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.5451279654449798,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,True,True,False,True,33,18.0,-0.0986222875020118,-0.1526795643381966,2022-06-30,no_cash
2022-06-30,balanced,circuit_breaker_rebalance,0.0,0.1332874678614825,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,True,True,False,False,28,18.0,-0.1526795643381966,-0.123631990888342,2022-07-29,no_cash
2022-07-29,balanced,circuit_breaker_rebalance,0.0,0.1799342065855834,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,False,33,18.0,-0.123631990888342,-0.139022030440626,2022-08-31,no_cash
2022-08-31,balanced,circuit_breaker_rebalance,0.0,0.1456936022679408,0.0,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,0.0,False,True,True,False,False,41,18.0,-0.139022030440626,-0.1688210059512201,2022-09-30,no_cash
2022-09-30,balanced,circuit_breaker_rebalance,0.0,0.0737707464864007,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,True,True,False,False,18,18.0,-0.1688210059512201,-0.0802227483409937,2022-10-31,no_cash
2022-10-31,balanced,circuit_breaker_release,0.0,0.0689042592307404,0.0,0.9999999999999986,0.9999999999999986,0.0,0.0,0.0,0.0,False,False,False,False,False,27,18.0,-0.0802227483409937,-0.0771030727617683,2022-11-30,no_cash
2022-11-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.3305576436728935,0.0,0.9999999999999983,0.9999999999999983,0.0,0.0,0.0,0.0,False,False,False,False,True,35,18.0,-0.0771030727617683,-0.1121937320628594,2022-12-30,no_cash
2022-12-30,balanced,rebalance,0.0,0.0778893746567244,0.0,0.9999999999999997,0.9999999999999997,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,-0.1121937320628594,-0.080938370996964,2023-01-31,no_cash
2023-01-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2280117113516837,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,True,29,18.0,-0.080938370996964,-0.0970613451463181,2023-02-28,no_cash
2023-02-28,balanced,rebalance,0.0,0.101335900929697,0.0,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,0.0,False,False,False,False,False,39,18.0,-0.0970613451463181,-0.0688798438359777,2023-03-31,no_cash
2023-03-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2728998014958996,0.0,0.9999999999999984,0.9999999999999984,0.0,0.0,0.0,0.0,False,False,False,False,True,43,18.0,-0.0688798438359777,-0.0580603895362976,2023-04-28,no_cash
2023-04-28,balanced,rebalance,0.0,0.1025567683785404,0.0,0.9999999999999983,0.9999999999999983,0.0,0.0,0.0,0.0,False,False,False,False,False,44,18.0,-0.0580603895362976,0.0,2023-05-31,no_cash
2023-05-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.186305393794167,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2023-06-30,no_cash
2023-06-30,growth_reentry_alert,rebalance,0.0,0.0,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,0.0,0.0,2023-07-31,no_cash
2023-07-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2982218371878675,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2023-08-31,no_cash
2023-08-31,balanced,rebalance,0.0,0.5735128191152886,0.0,0.9999999999999992,0.9999999999999992,0.0,0.0,0.0,0.0,False,False,False,False,False,23,18.0,0.0,-0.0611368842210546,2023-09-29,no_cash
2023-09-29,systemic_alert,"partial_rebalance:core_compounder,early_scout",0.4,0.458757034598469,0.4,0.5999999999999993,0.9999999999999993,0.0,0.4,0.4,0.0,False,True,True,False,True,18,18.0,-0.0611368842210546,-0.0618331556053674,2023-10-31,confirmed_macro_defense_cash
2023-10-31,balanced,rebalance,0.0,0.05236550054088,0.0,0.9999999999999986,0.9999999999999986,0.0,0.0,0.0,0.0,False,False,False,False,False,28,18.0,-0.0618331556053674,-0.0114996020425172,2023-11-30,no_cash
2023-11-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.096072196275692,0.0,0.9999999999999982,0.9999999999999982,0.0,0.0,0.0,0.0,False,False,False,False,True,38,18.0,-0.0114996020425172,0.0,2023-12-29,no_cash
2023-12-29,balanced,rebalance,0.0,0.10624632320957,0.0,0.9999999999999981,0.9999999999999981,0.0,0.0,0.0,0.0,False,False,False,False,False,44,18.0,0.0,0.0,2024-01-31,no_cash
2024-01-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1494359471122799,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2024-02-29,no_cash
2024-02-29,balanced,rebalance,0.0,0.1126308387353539,0.0,0.9999999999999991,0.9999999999999991,0.0,0.0,0.0,0.0,False,False,False,False,False,29,18.0,0.0,0.0,2024-03-28,no_cash
2024-03-28,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.3741841062448645,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,True,34,18.0,0.0,-0.0407147734302448,2024-04-30,no_cash
2024-04-30,balanced,rebalance,0.0,0.0310845644781762,0.0,0.9999999999999986,0.9999999999999986,0.0,0.0,0.0,0.0,False,False,False,False,False,31,18.0,-0.0407147734302448,0.0,2024-05-31,no_cash
2024-05-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2985794789741525,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2024-06-28,no_cash
2024-06-28,balanced,rebalance,0.0,0.2010307127788185,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,0.0,-0.0090927734319406,2024-07-31,no_cash
2024-07-31,systemic_alert,"partial_rebalance:core_compounder,early_scout",0.3936623427470728,0.5072609848608858,0.3936623427470728,0.6063376572529258,0.9999999999999986,0.0,0.4,0.3936623427470728,0.0,False,True,True,False,True,27,18.0,-0.0090927734319406,0.0,2024-08-30,confirmed_macro_defense_cash
2024-08-30,balanced,rebalance,0.0,0.1740145358514291,0.0,0.9999999999999984,0.9999999999999984,0.0,0.0,0.0,0.0,False,False,False,False,False,32,18.0,0.0,0.0,2024-09-30,no_cash
2024-09-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1655386235445315,0.0,0.9999999999999987,0.9999999999999987,0.0,0.0,0.0,0.0,False,False,False,False,True,40,18.0,0.0,0.0,2024-10-31,no_cash
2024-10-31,balanced,rebalance,0.0,0.0693319194520782,0.0,0.9999999999999984,0.9999999999999984,0.0,0.0,0.0,0.0,False,False,False,False,False,41,18.0,0.0,0.0,2024-11-29,no_cash
2024-11-29,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0399999999999999,0.3840372782341185,0.0399999999999999,0.9599999999999976,0.9999999999999976,0.0,0.0,0.0,0.0399999999999999,True,False,False,False,True,50,18.0,0.0,-0.0400059595812722,2024-12-31,partial_rebalance_leftover
2024-12-31,balanced,rebalance,0.0,0.0775819317307319,0.0,0.9999999999999989,0.9999999999999989,0.0,0.0,0.0,0.0,False,False,False,False,False,35,18.0,-0.0400059595812722,-0.0196325040373736,2025-01-31,no_cash
2025-01-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0225881182162533,0.1443867997913517,0.0225881182162533,0.9774118817837458,0.9999999999999991,0.0,0.0,0.0,0.0225881182162533,True,False,False,False,True,18,18.0,-0.0196325040373736,0.0,2025-02-28,partial_rebalance_leftover
2025-02-28,risk_off_alert,rebalance,0.2548586055559472,0.7441429573361691,0.2548586055559472,0.7451413944440515,0.9999999999999987,0.0,0.28,0.2548586055559472,0.0,False,True,True,False,False,30,18.0,0.0,-0.0425022322407442,2025-03-31,confirmed_macro_defense_cash
2025-03-31,risk_off_alert,"partial_rebalance:core_compounder,early_scout",0.28,0.5738066989402615,0.28,0.7199999999999989,0.9999999999999989,0.0,0.28,0.28,0.0,False,True,True,False,True,18,18.0,-0.0425022322407442,-0.0499160904364275,2025-04-30,confirmed_macro_defense_cash
2025-04-30,balanced,rebalance,0.0034862987783075,0.0465587108620848,0.0034862987783075,0.9965137012216907,0.9999999999999982,0.0,0.0,0.0,0.0034862987783075,False,False,False,False,False,26,18.0,-0.0499160904364275,0.0,2025-05-30,no_cash
2025-05-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2407087149969696,0.0,0.9999999999999997,0.9999999999999997,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2025-06-30,no_cash
2025-06-30,balanced,rebalance,0.0,0.2608145024962554,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,False,18,18.0,0.0,-0.0086412125828151,2025-07-31,no_cash
2025-07-31,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.1335567175340328,0.0,0.9999999999999993,0.9999999999999993,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,-0.0086412125828151,-0.0131286819699141,2025-08-29,no_cash
2025-08-29,balanced,rebalance,0.0,0.0539711002934215,0.0,0.9999999999999988,0.9999999999999988,0.0,0.0,0.0,0.0,False,False,False,False,False,29,18.0,-0.0131286819699141,0.0,2025-09-30,no_cash
2025-09-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.2779170899160614,0.0,0.9999999999999994,0.9999999999999994,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2025-10-31,no_cash
2025-10-31,balanced,rebalance,0.0,0.4632236931184624,0.0,0.999999999999999,0.999999999999999,0.0,0.0,0.0,0.0,False,False,False,False,False,26,18.0,0.0,-0.0257343600234833,2025-11-28,no_cash
2025-11-28,growth_reentry_alert,"partial_rebalance:core_compounder,early_scout",0.0,0.161510808425137,0.0,0.9999999999999984,0.9999999999999984,0.0,0.0,0.0,0.0,False,False,False,False,True,31,18.0,-0.0257343600234833,0.0,2025-12-31,no_cash
2025-12-31,balanced,rebalance,0.0,0.1315912255326608,0.0,0.9999999999999981,0.9999999999999981,0.0,0.0,0.0,0.0,False,False,False,False,False,33,18.0,0.0,0.0,2026-01-30,no_cash
2026-01-30,balanced,"partial_rebalance:core_compounder,early_scout",0.0,0.3484983267471184,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,False,False,False,False,True,18,18.0,0.0,0.0,2026-02-27,no_cash
2026-02-27,risk_off_alert,rebalance,0.28,0.6151875866499384,0.28,0.719999999999999,0.999999999999999,0.0,0.28,0.28,0.0,False,True,True,False,False,18,18.0,0.0,-0.0323912211255005,2026-03-31,confirmed_macro_defense_cash
