date,equity_usd,cash_usd,cash_weight,stock_value_usd,position_count,fill_mode
2020-05-01,99919.87600979806,67870.27992901803,0.6792470391212527,32049.59608078003,5,next_close
2020-05-04,101214.04818234444,67870.27992901803,0.6705618552747223,33343.768253326416,5,next_close
2020-05-05,101187.38481411934,67870.27992901803,0.6707385515862017,33317.10488510132,5,next_close
2020-05-06,103600.63415417672,67870.27992901803,0.6551145220599193,35730.35422515869,5,next_close
2020-05-07,104801.36651883126,67870.27992901803,0.6476087305295083,36931.08658981323,5,next_close
2020-05-08,106830.45131573678,67870.27992901803,0.6353083703487109,38960.17138671875,5,next_close
2020-05-11,109575.76039395333,67870.27992901803,0.6193913661653521,41705.4804649353,5,next_close
2020-05-12,108288.73720440865,67870.27992901803,0.62675289860389,40418.457275390625,5,next_close
2020-05-13,108524.11873898507,67870.27992901803,0.6253935136046124,40653.83880996704,5,next_close
2020-05-14,108059.44678006173,67870.27992901803,0.6280828002678699,40189.1668510437,5,next_close
2020-05-15,109119.86750302315,67870.27992901803,0.621979127010374,41249.58757400513,5,next_close
2020-05-18,113325.59880337716,67870.27992901803,0.5988962833258417,45455.31887435913,5,next_close
2020-05-19,112159.08927426339,67870.27992901803,0.6051250983596556,44288.80934524536,5,next_close
2020-05-20,112117.95105633736,67870.27992901803,0.6053471303173776,44247.671127319336,5,next_close
2020-05-21,109707.2467602253,67870.27992901803,0.6186490130169287,41836.966831207275,5,next_close
2020-05-22,109416.93654904366,67870.27992901803,0.6202904419517971,41546.656620025635,5,next_close
2020-05-26,106992.34393200875,67870.27992901803,0.6343470704048514,39122.06400299072,5,next_close
2020-05-27,105519.1636150837,67870.27992901803,0.6432033538154025,37648.883686065674,5,next_close
2020-05-28,105695.28999600411,67870.27992901803,0.6421315456117668,37825.010066986084,5,next_close
2020-05-29,107786.34988293648,67870.27992901803,0.6296741656316398,39916.06995391846,5,next_close
2020-06-01,108008.84272784233,8534.110336484919,0.07901307079077712,99474.73239135742,5,next_close
2020-06-02,108147.47009295464,8534.110336484919,0.07891178895955404,99613.35975646973,5,next_close
2020-06-03,108795.17404955864,8534.110336484919,0.07844199350788703,100261.06371307373,5,next_close
2020-06-04,106146.53324908257,8534.110336484919,0.08039933170929706,97612.42291259766,5,next_close
2020-06-05,106393.36967486382,8534.110336484919,0.08021280238199996,97859.2593383789,5,next_close
2020-06-08,107564.33010119438,8534.110336484919,0.07933959453339408,99030.21976470947,5,next_close
2020-06-09,107991.18782061577,8534.110336484919,0.07902598821915853,99457.07748413086,5,next_close
2020-06-10,110469.01615923882,8534.110336484919,0.07725342936143446,101934.9058227539,5,next_close
2020-06-11,108105.60386675835,8534.110336484919,0.0789423492514165,99571.49353027344,5,next_close
2020-06-12,110396.52017992974,8534.110336484919,0.07730416069796042,101862.40984344482,5,next_close
2020-06-15,115588.76036089897,8534.110336484919,0.07383166243706696,107054.65002441406,5,next_close
2020-06-16,115470.92485064507,8534.110336484919,0.0739070060062591,106936.81451416016,5,next_close
2020-06-17,119182.9970704937,8534.110336484919,0.07160509926963164,110648.88673400879,5,next_close
2020-06-18,122061.3670579815,8534.110336484919,0.06991655543584935,113527.25672149658,5,next_close
2020-06-19,123047.53073138237,8534.110336484919,0.06935620963508174,114513.42039489746,5,next_close
2020-06-22,123242.74633807183,8534.110336484919,0.06924634990747998,114708.63600158691,5,next_close
2020-06-23,122937.45308703423,8534.110336484919,0.0694183108742553,114403.34275054932,5,next_close
2020-06-24,121043.22927874565,8534.110336484919,0.07050464852381007,112509.11894226074,5,next_close
2020-06-25,122044.78298205376,8534.110336484919,0.06992605605878154,113510.67264556885,5,next_close
2020-06-26,120160.19024676323,8534.110336484919,0.07102277650325876,111626.07991027832,5,next_close
2020-06-29,121967.5117113018,8534.110336484919,0.06997035699707668,113433.4013748169,5,next_close
2020-06-30,123269.66822070122,8534.110336484919,0.06923122662426172,114735.55788421631,5,next_close
2020-07-01,125575.95187244416,22635.940905189527,0.18025697251478817,102940.01096725464,5,next_close
2020-07-02,129925.52540073395,22635.940905189527,0.17422243116102618,107289.58449554443,5,next_close
2020-07-06,130533.43470249177,22635.940905189527,0.1734110571500761,107897.49379730225,5,next_close
2020-07-07,132203.1058488846,22635.940905189527,0.1712209464357339,109567.16494369507,5,next_close
2020-07-08,135058.9243341446,22635.940905189527,0.16760048265442076,112422.98342895508,5,next_close
2020-07-09,135811.76450595856,22635.940905189527,0.16667142929430392,113175.82360076904,5,next_close
2020-07-10,137638.65170536042,22635.940905189527,0.16445918806038376,115002.7108001709,5,next_close
2020-07-13,134148.0952325821,22635.940905189527,0.1687384443733173,111512.15432739258,5,next_close
2020-07-14,134763.32354221345,22635.940905189527,0.16796811113150542,112127.38263702393,5,next_close
2020-07-15,135112.4139886856,22635.940905189527,0.16753413129814315,112476.4730834961,5,next_close
2020-07-16,131958.82713565827,22635.940905189527,0.17153790615249248,109322.88623046875,5,next_close
2020-07-17,133065.74804172516,22635.940905189527,0.17011095070154056,110429.80713653564,5,next_close
2020-07-20,139205.00187168122,22635.940905189527,0.16260867498177453,116569.0609664917,5,next_close
2020-07-21,135554.91433963776,22635.940905189527,0.16698723919720354,112918.97343444824,5,next_close
2020-07-22,135862.47938785554,22635.940905189527,0.16660921401683845,113226.53848266602,5,next_close
2020-07-23,130795.1587091446,22635.940905189527,0.17306405778769032,108159.21780395508,5,next_close
2020-07-24,127981.2918039322,22635.940905189527,0.17686913912283267,105345.35089874268,5,next_close
2020-07-27,135248.66159305573,22635.940905189527,0.16736535976450473,112612.72068786621,5,next_close
2020-07-28,134738.55736026764,22635.940905189527,0.1679989852100385,112102.61645507812,5,next_close
2020-07-29,137522.51563510895,22635.940905189527,0.16459807181865324,114886.57472991943,5,next_close
2020-07-30,138080.14815769196,22635.940905189527,0.16393334745946647,115444.20725250244,5,next_close
2020-07-31,137181.06585178376,22635.940905189527,0.16500776375105847,114545.12494659424,5,next_close
2020-08-03,143508.88531015397,4263.52601144791,0.029709143111477043,139245.35929870605,5,next_close
2020-08-04,144516.96797464372,4263.52601144791,0.029501906047433604,140253.4419631958,5,next_close
2020-08-05,148206.6075162697,4263.52601144791,0.028767448920790337,143943.08150482178,5,next_close
2020-08-06,141568.4809903908,4263.52601144791,0.030116350628479966,137304.95497894287,5,next_close
2020-08-07,134735.96248910905,4263.52601144791,0.031643563698092396,130472.43647766113,5,next_close
2020-08-10,130755.72626779557,4263.52601144791,0.03260680150034846,126492.20025634766,5,next_close
2020-08-11,128191.45408914567,4263.52601144791,0.033259050236554843,123927.92807769775,5,next_close
2020-08-12,132999.0413617897,4263.52601144791,0.0320568176115652,128735.5153503418,5,next_close
2020-08-13,134481.20946023942,4263.52601144791,0.031703507341733564,130217.6834487915,5,next_close
2020-08-14,132679.44630716325,4263.52601144791,0.0321340353017265,128415.92029571533,5,next_close
2020-08-17,139695.35298440934,4263.52601144791,0.030520170645359543,135431.82697296143,5,next_close
2020-08-18,145174.1114148903,4263.52601144791,0.029368363063461505,140910.58540344238,5,next_close
2020-08-19,148011.66057870866,4263.52601144791,0.028805338679250073,143748.13456726074,5,next_close
2020-08-20,151307.41688821794,4263.52601144791,0.02817790495093637,147043.89087677002,5,next_close
2020-08-21,143808.6062421608,4263.52601144791,0.029647224341139318,139545.0802307129,5,next_close
2020-08-24,143020.0295362282,4263.52601144791,0.029810691728097582,138756.50352478027,5,next_close
2020-08-25,146208.13028238298,4263.52601144791,0.02916066297553655,141944.60427093506,5,next_close
2020-08-26,151463.70356271745,4263.52601144791,0.02814882979328765,147200.17755126953,5,next_close
2020-08-27,149845.9646482277,4263.52601144791,0.028452724912925016,145582.43863677979,5,next_close
2020-08-28,149707.78507516862,4263.52601144791,0.028478986642592994,145444.2590637207,5,next_close
2020-08-31,153063.70017526628,4263.52601144791,0.02785458607472536,148800.17416381836,5,next_close
2020-09-01,164652.14115540506,12391.228706521993,0.07525701530250173,152260.91244888306,5,next_close
2020-09-02,157875.3253976536,12391.228706521993,0.07848743098588196,145484.0966911316,5,next_close
2020-09-03,144480.76145951272,12391.228706521993,0.0857638662846772,132089.53275299072,5,next_close
2020-09-04,142237.61335770608,12391.228706521993,0.08711639919997763,129846.38465118408,5,next_close
2020-09-08,133152.80860917093,12391.228706521993,0.09306021281828632,120761.57990264893,5,next_close
2020-09-09,142739.058368845,12391.228706521993,0.08681035764228195,130347.829662323,5,next_close
2020-09-10,143131.2579919529,12391.228706521993,0.08657248514659635,130740.02928543091,5,next_close
2020-09-11,142732.8682290745,12391.228706521993,0.08681412249514311,130341.63952255249,5,next_close
2020-09-14,152531.9601442051,12391.228706521993,0.0812369335240117,140140.7314376831,5,next_close
2020-09-15,157780.07786957742,12391.228706521993,0.0785348117064862,145388.84916305542,5,next_close
2020-09-16,157370.76912705423,12391.228706521993,0.07873907444982912,144979.54042053223,5,next_close
2020-09-17,153852.5120507908,12391.228706521993,0.08053965802281682,141461.2833442688,5,next_close
2020-09-18,158390.20977036477,12391.228706521993,0.07823228925883034,145998.98106384277,5,next_close
2020-09-21,161369.28751008035,12391.228706521993,0.0767880239029248,148978.05880355835,5,next_close
2020-09-22,162954.35911194803,12391.228706521993,0.07604109993773989,150563.13040542603,5,next_close
2020-09-23,157767.2603685093,12391.228706521993,0.07854119211792633,145376.0316619873,5,next_close
2020-09-24,155242.07098023416,12391.228706521993,0.07981875420935139,142850.84227371216,5,next_close
2020-09-25,164804.96676651956,12391.228706521993,0.07518722857471123,152413.73805999756,5,next_close
2020-09-28,170444.27003495218,12391.228706521993,0.07269959092189479,158053.04132843018,5,next_close
2020-09-29,168648.58080307962,12391.228706521993,0.07347366131109312,156257.35209655762,5,next_close
2020-09-30,173161.03462235452,12391.228706521993,0.0715589897781907,160769.80591583252,5,next_close
2020-10-01,178984.3143591404,83475.60697693826,0.46638504204027925,95508.70738220215,5,next_close
2020-10-02,175555.48852295877,83475.60697693826,0.475494145351209,92079.88154602051,5,next_close
2020-10-05,177581.3917898655,83475.60697693826,0.4700695615434532,94105.78481292725,5,next_close
2020-10-06,177858.14032502176,83475.60697693826,0.4693381299522932,94382.5333480835,5,next_close
2020-10-07,178318.3447851658,83475.60697693826,0.468126860853873,94842.73780822754,5,next_close
2020-10-08,173662.86940522195,83475.60697693826,0.4806761932636142,90187.26242828369,5,next_close
2020-10-09,175190.2136282444,83475.60697693826,0.47648555959909056,91714.60665130615,5,next_close
2020-10-12,169854.41025300027,83475.60697693826,0.4914538683605583,86378.80327606201,5,next_close
2020-10-13,172464.12790436746,83475.60697693826,0.4840172155871513,88988.5209274292,5,next_close
2020-10-14,170453.22445816995,83475.60697693826,0.4897273562426716,86977.61748123169,5,next_close
2020-10-15,171909.77396149636,83475.60697693826,0.4855780160331941,88434.1669845581,5,next_close
2020-10-16,170656.02314515115,83475.60697693826,0.4891453898813653,87180.41616821289,5,next_close
