ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
SNDK,442513.61810302734,4.374406708454788,0.39679356544615524
WDC,186697.6495361328,1.845573598581221,0.16740824008406277
FTAI,62566.32646179199,0.6184907017575982,0.05610203785381025
CIEN,55430.581275939956,0.547951287073308,0.04970355053369743
PLTR,42066.20570373535,0.4158396146507205,0.03771996852329718
ACLS,39897.178802490234,0.39439800146760606,0.03577504325436841
BE,36816.02404785156,0.3639396754927866,0.03301223024530118
LRCX,27058.66360473633,0.26748464849916054,0.02426299026447519
CROX,25414.318840026855,0.2512297074634635,0.022788537512469977
ELF,25401.059631347656,0.25109863540370697,0.02277664823161718
TSCO,16323.691276550293,0.16136557544374022,0.014637144254748486
SQM,15736.191947937012,0.15555793269747725,0.01411034475353311
AMD,13256.911575317383,0.13104935205623125,0.011887221083329196
ROKU,13143.189636230469,0.1299251696742905,0.01178524877822097
AVGO,11763.993244171143,0.11629131592858204,0.01054854954125358
CHRW,9957.244964599611,0.09843095757729001,0.008928472638788664
TLN,9892.620513916012,0.09779212157533283,0.008870525119994395
P,8235.655242919922,0.08141242228337942,0.0073847557994535795
TEAM,6938.881713867195,0.06859334826447742,0.006221963579917353
ZS,5875.082763671875,0.058077311980373435,0.005268075244965363
KKR,5663.99649810791,0.05599064811654927,0.005078798195619643
TSLA,5463.209613800051,0.05400579735093612,0.004898756406033879
BKR,5292.256307601929,0.05231586226448308,0.004745465819900171
UAL,4842.179374694824,0.04786668946146392,0.004341890373569611
RH,4835.849868774414,0.047804120012690486,0.004336214825701868
CPRT,4479.640232086185,0.04428285928624105,0.004016808402926209
ENPH,4058.4395446777344,0.04011913858425733,0.0036391257380590254
UBER,3979.5412750244177,0.0393392007339004,0.0035683791566148743
INTU,3294.4124755859366,0.032566455458247684,0.0029540371612556612
MRNA,2765.7301177978516,0.02734023968106125,0.002479977721832097
MOS,2283.827808380127,0.02257646155334282,0.002047865064214234
NTNX,2261.069881439209,0.022351491237835606,0.0020274584629173956
SSD,1761.5968856811514,0.01741402053873644,0.0015795905042305979
EXEL,1354.8600883483887,0.01339328060658455,0.0012148773351677608
