as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,ADI,52.0,434.4599914550781,22591.919555664062,0.07912363941413415,396.6036682128906,1968.52880859375,2786.692586288452
2026-06-18,AMAT,48.0,617.1099853515625,29621.279296875,0.1037425534513153,388.5968933105469,10968.62841796875,6583.893673200607
2026-06-18,EQIX,16.0,1092.18994140625,17475.0390625,0.061202798023530604,1079.68994140625,200.0,0.0
2026-06-18,GOOGL,38.0,368.0299987792969,13985.139953613281,0.04898013062234331,385.45977783203125,-662.3316040039062,4223.2756355667125
2026-06-18,MTDR,268.0,49.560001373291016,13282.080368041992,0.046517806294464475,60.25065231323242,-2865.094451904297,-890.6886857128143
2026-06-18,MU,27.0,1133.989990234375,30617.729736328125,0.10723242004149523,542.2100219726562,15978.059143066406,6216.730473041534
2026-06-18,ODFL,78.0,221.0399932861328,17241.11947631836,0.060383541875626195,206.14856143114042,1161.5316846894057,-882.0858839463024
2026-06-18,PR,915.0,18.43000030517578,16863.45027923584,0.05906083172281446,18.912761875639497,-441.72683697429966,512.4937378760933
2026-06-18,QSR,211.0,73.44000244140625,15495.840515136719,0.054271054494402796,80.02999877929688,-1390.4892272949219,0.0
2026-06-18,RPRX,337.0,52.959999084472656,17847.519691467285,0.0625073362635213,48.29687778461581,1571.4718780517578,649.9542593765259
2026-06-18,SLB,363.0,48.09000015258789,17456.670055389404,0.06113846428281267,48.63268409287634,-196.99427032470703,163.5019214630127
2026-06-18,SU,257.0,55.33000183105469,14219.810470581055,0.04980201675379562,64.51195526123047,-2359.762031555176,106.70151565551758
2026-06-18,TRGP,70.0,258.5799865722656,18100.599060058594,0.06339369568305787,238.486258152553,1406.5609893798828,0.0
2026-06-18,UTHR,29.0,536.5900268554688,15561.110778808594,0.05449965042200931,570.2745024582435,-976.8497924804688,4454.183148994446
2026-06-18,VRT,48.0,333.04998779296875,15986.3994140625,0.055989138047876974,328.24169921875,230.7978515625,-1197.3126166915893
