rebalance_date,ticker,Name,sector,weight,target_weight,leader_selection_score,leader_tier,leader_state,warning_streak,exit_streak,market_leader_tape_score,sector_leadership_score,future_winner_confirmation_score,smart_money_confirmation_score,smart_money_confirmation_boost,smart_money_evidence_confidence,leader_chase_risk_score,chase_risk_weight_scale,effective_single_weight_cap,liquidity_capacity_score,liquidity_capacity_weight_cap,risk_mode,market_regime,gross_exposure_cap,risk_overlay_reason,benchmark_risk_score,selection_reason,residual_cash_reason,was_prev_holding,holding_months,portfolio_kind,variant_id,target_n,target_stock_names,weighting_mode,active_rebalance_interval_months,single_cap,subindustry_cap,theme_cap,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_price_coverage_flag
2019-05-31,SHOP,Shopify,Software,0.105,0.105,1.845890055765684,DUAL_LEADER,HOLD,0.0,0.0,3.0741398773276574,1.9691367028461952,0.6268249351922247,0.0,0.0,0.0,0.1617606281039179,1.0,0.3,0.834469039908789,1.0,benchmark_guard,risk_off,0.35,"spy_1m_down_gt_6pct,qqq_1m_down_gt_8pct,both_below_ma50,spy_below_ma200",4.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark,benchmark_risk_gross_cap",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.1925847310002669,0.4612291453582712,0.7918562951645047,0.2110651601970943,0.4471274803172143,0.7688791785000215,True
2019-05-31,TER,TERADYNE INC,Information Technology,0.0582501838735596,0.0582501838735596,-0.0157302439213012,DUAL_LEADER,WARNING,1.0,0.0,-0.302737842300872,-0.4281322597157777,0.1946446712150956,0.0,0.0,0.0,0.0,1.0,0.3,-0.1404522912540496,1.0,benchmark_guard,risk_off,0.35,"spy_1m_down_gt_6pct,qqq_1m_down_gt_8pct,both_below_ma50,spy_below_ma200",4.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark,benchmark_risk_gross_cap",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.0743774205810983,0.0421909874416038,0.176972008199659,-0.0558969913842709,0.0280893224005469,0.1539948915351758,True
2019-06-28,CASH,Cash,Cash,0.0224133854396724,0.0224133854396724,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,,,,,,,
2019-06-28,PAYC,PAYCOM SOFTWARE INC,Industrials,0.2662063425346246,0.2662063425346246,1.3702543259194766,DUAL_LEADER,HOLD,0.0,0.0,1.3609204205731704,2.0413372310727933,0.6335255076753221,0.0,0.0,0.0,0.0929634825302944,1.0,0.3,0.3089068944175471,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0380502140787748,0.1655612786051823,0.6763792761673535,0.0345633766567068,0.1648265222610512,0.6443217430167831,True
2019-06-28,QCOM,QUALCOMM INC,Information Technology,0.15,0.15,1.1258547144771702,DUAL_LEADER,WARNING,2.0,0.0,2.40127872056395,0.3801808947318947,0.4478297621512891,0.0,0.0,0.0,0.1923484762416268,1.0,0.15,1.5451787466652014,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,second_warning_trim_review,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.1233655370837631,0.308618819809525,0.1733464004719771,0.1198786996616951,0.3078840634653939,0.1412888673214067,True
2019-06-28,ROKU,ROKU INC CLASS A,Communication,0.1,0.1,0.7985252706974295,DUAL_LEADER,WARNING,1.0,0.0,1.834485317116127,0.6481661249518875,0.3129901128248959,0.0,0.0,0.0,0.1095398774683166,1.0,0.1,0.6497583089712178,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.0312542955367256,0.3578821052191518,1.809685432542948,-0.0347411329587936,0.3571473488750207,1.7776278993923773,True
2019-06-28,SHOP,Shopify,Software,0.3,0.3,1.62177146998147,DUAL_LEADER,HOLD,0.0,0.0,2.517225898958188,2.0413372310727933,0.6335255076753221,0.0,0.0,0.0,0.1253494560190498,1.0,0.3,0.886734853749326,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0117863407062468,0.4264429629637887,1.0553581695681855,0.0082995032841788,0.4257082066196576,1.0233006364176154,True
2019-06-28,TER,TERADYNE INC,Information Technology,0.161380272025703,0.161380272025703,1.0408323556546704,DUAL_LEADER,HOLD,0.0,0.0,1.7180307050190722,0.5676057606395504,0.5357431244112068,0.0,0.0,0.0,0.0637361839281791,1.0,0.3,-0.1607579073621564,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.1012817652762911,0.17534286344025,0.3491089032712973,0.0977949278542231,0.1746081070961189,0.3170513701207269,True
2019-07-31,CASH,Cash,Cash,0.043075902364415,0.043075902364415,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,,,,,,,
2019-07-31,LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,0.1,0.1,2.282134855675232,DUAL_LEADER,HOLD,0.0,0.0,5.375397026079503,1.200717893328312,0.675882404663055,0.0,0.0,0.0,0.3034003485576587,1.0,0.1,-0.8650786154290202,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.3104459086470901,0.4769181503882511,1.3673726521314895,0.3022175238841758,0.4829765341597645,1.3384840789603798,True
2019-07-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.2223711220380173,0.2223711220380173,1.2437580754997009,DUAL_LEADER,HOLD,0.0,0.0,1.3818344595809162,1.1147489302721985,0.675882404663055,0.0,0.0,0.0,0.0969805120044737,1.0,0.3,0.2947453933957444,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0467631113237476,0.1721944928408116,0.5119408378352035,0.0385347265608333,0.178252876612325,0.4830522646640935,True
2019-07-31,ROKU,ROKU INC CLASS A,Communication,0.05,0.05,1.451732879452149,DUAL_LEADER,WARNING,2.0,0.0,4.324009375769774,-0.2980588955156978,0.3660876011296674,0.0,0.0,0.0,0.2028965843061271,1.0,0.05,0.726992450887954,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,second_warning_trim_review,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.12564000298436,0.6084228765320914,1.1866619336736908,0.1174116182214457,0.6144812603036047,1.1577733605025808,True
2019-07-31,SHOP,Shopify,Software,0.2845529755975676,0.2845529755975676,1.3512297967261049,DUAL_LEADER,HOLD,0.0,0.0,2.0915488981356427,1.2287729817813924,0.6428413980878686,0.0,0.0,0.0,0.1306139992830957,1.0,0.3,0.9212647761501676,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,4.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0439509461226392,0.2887829881334918,0.7747496364935262,0.0357225613597249,0.2948413719050051,0.7458610633224163,True
2019-07-31,TER,TERADYNE INC,Information Technology,0.3,0.3,1.477298530341716,DUAL_LEADER,HOLD,0.0,0.0,1.9617321156914147,1.575504642753998,0.675882404663055,0.0,0.0,0.0,0.1303387316769447,1.0,0.3,0.2289529180691367,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,4.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.1481029747322184,0.1232778610616724,0.443095070869032,0.1398745899693041,0.1293362448331858,0.414206497697922,True
2019-08-30,CASH,Cash,Cash,0.0533072349497663,0.0533072349497663,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,both_below_ma50,1.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,,,,,,,
2019-08-30,LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,0.1,0.1,1.277452191461227,DUAL_LEADER,HOLD,0.0,0.0,3.381157849435341,0.5510582646923219,0.3936167661457623,0.0,0.0,0.0,0.1021538236728779,1.0,0.1,-0.9575810929453314,0.1,benchmark_guard,risk_on,1.0,both_below_ma50,1.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.2273787458336127,0.5411391593908528,0.6094835451660912,0.2324407541801,0.5314567263584298,0.5818235819277104,True
2019-08-30,PAYC,PAYCOM SOFTWARE INC,Industrials,0.2822530370168328,0.2822530370168328,0.8249452232010079,DUAL_LEADER,HOLD,0.0,0.0,1.2186979988145377,0.6037444447778259,0.5685585096301372,0.0,0.0,0.0,0.0547746631582935,1.0,0.3,0.2606664596911163,1.0,benchmark_guard,risk_on,1.0,both_below_ma50,1.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,4.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.1215430034807694,0.1427523932515941,0.3171670131631234,0.1266050118272567,0.1330699602191711,0.2895070499247427,True
2019-08-30,ROKU,ROKU INC CLASS A,Communication,0.05,0.05,1.7015859209103372,DUAL_LEADER,WARNING,3.0,0.0,5.010284158479783,-0.0085283401501214,0.3751629145783478,0.0,0.0,0.0,0.211889076332515,1.0,0.05,1.0970381700040095,0.1,benchmark_guard,risk_on,1.0,both_below_ma50,1.0,"DUAL_LEADER,previous_holding_priority,second_warning_trim_review,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,4.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.4586654575636235,0.5684057090017567,1.2241400854199953,0.4637274659101108,0.5587232759693337,1.1964801221816146,True
2019-08-30,SHOP,Shopify,Software,0.3,0.3,1.459771581442184,DUAL_LEADER,HOLD,0.0,0.0,2.960981740083598,0.7256571038730105,0.6031210172654089,0.0,0.0,0.0,0.1496902288815081,1.0,0.3,1.121001673918063,1.0,benchmark_guard,risk_on,1.0,both_below_ma50,1.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,5.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.2536857871381321,0.3378557854849717,0.9783229166277128,0.2587477954846194,0.3281733524525487,0.950662953389332,True
2019-08-30,TER,TERADYNE INC,Information Technology,0.2144397280334008,0.2144397280334008,0.544012048597468,DUAL_LEADER,WARNING,1.0,0.0,0.4581981085117463,0.6043713436451734,0.4298384452643923,0.0,0.0,0.0,0.0,1.0,0.3,0.0089385204111314,1.0,benchmark_guard,risk_on,1.0,both_below_ma50,1.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,5.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.0490333705850937,0.191695673682424,0.2409629434390603,-0.0439713622386064,0.182013240650001,0.2133029802006796,True
2019-09-30,CASH,Cash,Cash,0.15,0.15,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,,,,,,,
2019-09-30,LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,0.1,0.1,0.340707452467048,DUAL_LEADER,WARNING,1.0,0.0,0.5909273240090855,0.6830087663774703,0.2458959602669715,0.0,0.0,0.0,0.0488616159284656,1.0,0.1,-0.8994966982556717,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,3.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.0905602801667594,0.2360538243798307,0.4725370311750394,-0.0802808383261682,0.2404745872037006,0.4777327803201721,True
2019-09-30,ROKU,ROKU INC CLASS A,Communication,0.05,0.05,-0.9024019113039567,DUAL_LEADER,WARNING,4.0,0.0,-1.9488390415975196,-0.0844686913517575,-0.1752816281937577,0.0,0.0,0.0,0.0061710900117119,1.0,0.05,1.1955185633787793,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,second_warning_trim_review,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,5.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.3471537680449548,0.105882225610729,0.5168570231573653,-0.3368743262043636,0.1103029884345989,0.5220527723024979,True
2019-09-30,SHOP,Shopify,Software,0.3,0.3,-0.4136343171385575,DUAL_LEADER,WARNING,1.0,0.0,-1.3398153127025278,-0.1480015366542353,0.1270158377651425,0.0,0.0,0.0,0.0,1.0,0.3,1.1142639410731483,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,6.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.2107709366589487,0.0208029459382355,0.4478000146549252,-0.2004914948183576,0.0252237087621054,0.4529957638000579,True
2019-09-30,TER,TERADYNE INC,Information Technology,0.3,0.3,1.063568026247702,DUAL_LEADER,HOLD,0.0,0.0,1.6298553178260191,0.7422992707646416,0.5670736600018802,0.0,0.0,0.0,0.0851021620662881,1.0,0.3,0.0428284976931581,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,6.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0756625118889846,0.1932369940670966,0.398600381252671,0.0859419537295758,0.1976577568909665,0.4037961303978037,True
2019-09-30,TREX,TREX INC,Industrials,0.1,0.1,1.5856455176545596,DUAL_LEADER,HOLD,0.0,0.0,1.6584756377184335,1.5697120407245173,0.6971175280070083,0.0,0.0,0.0,0.0690187607945888,1.0,0.1,-0.7429310361656978,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0436775413925367,0.2506563147570619,0.4174830971800598,0.0539569832331279,0.2550770775809319,0.4226788463251925,True
2019-10-31,CASH,Cash,Cash,0.3,0.3,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,,,,,,,
2019-10-31,CRUS,CIRRUS LOGIC INC,Information Technology,0.1,0.1,1.6011103662460315,DUAL_LEADER,HOLD,0.0,0.0,3.5446409062381905,0.6900544349289396,0.5829307540140035,0.0,0.0,0.0,0.2705232243132058,1.0,0.1,-0.6411405576969758,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.2462793649818804,0.3609789549838236,0.3868615026171458,0.2245830345220254,0.3521527978984318,0.3841501187505487,True
2019-10-31,ROKU,ROKU INC CLASS A,Communication,0.1,0.1,1.8241805943984863,DUAL_LEADER,HOLD,0.0,0.0,5.041883462257408,0.2375485357900507,0.6236976024834853,0.0,0.0,0.0,0.2096739728691218,1.0,0.1,1.3070756612585397,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,6.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.4244365202907882,0.4000160054521546,1.2733596673588283,0.4027401898309333,0.3911898483667628,1.2706482834922312,True
2019-10-31,TER,TERADYNE INC,Information Technology,0.3,0.3,0.5767236226372693,DUAL_LEADER,HOLD,0.0,0.0,0.7390176194699067,0.2617636208418107,0.3630312473195504,0.0,0.0,0.0,0.0273841448166454,1.0,0.3,0.2514689696357669,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,7.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.0350535474238018,0.0758343625515198,0.2127395481749374,0.0133572169639468,0.067008205466128,0.2100281643083403,True
2019-10-31,TREX,TREX INC,Industrials,0.1,0.1,0.5228018054486142,DUAL_LEADER,WARNING,1.0,0.0,0.016050482440723,1.3090483913824364,0.3540084234213663,0.0,0.0,0.0,0.0,1.0,0.1,-0.7100564863805768,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,previous_holding_priority,warning_hold_no_add,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,1.0,2.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,-0.0555366203804611,0.0505610037553778,0.2273336316166805,-0.0772329508403161,0.041734846669986,0.2246222477500834,True
2019-10-31,TSLA,TESLA INC,Consumer Discretionary,0.1,0.1,1.6760762235721272,DUAL_LEADER,HOLD,0.0,0.0,3.384519454322497,1.1389700179932545,0.4490601894117504,0.0,0.0,0.0,0.1653719594687529,1.0,0.1,1.3035761293258468,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,"DUAL_LEADER,strict_dual_benchmark",position_caps_or_liquidity_caps_left_cash,0.0,1.0,concentrated,concentrated_N5_cap30_sub70_risk,5,5,market_leader_score_power,1,0.3,0.7,1.0,0.2853229211608092,0.2788769624651031,0.2778985373045886,0.2636265907009543,0.2700508053797112,0.2751871534379915,True
