ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
HEI,BUY,164.0,121.5122299194336,19928.00570678711,49.820014266967775,-19977.825721054076,80022.17427894592,164.0,2019-06-03,2019-05-31,target_rebalance,0.2,next_close
SBAC,BUY,100.0,199.46424865722656,19946.424865722656,49.86606216430664,-19996.290927886963,60025.88335105896,100.0,2019-06-03,2019-05-31,target_rebalance,0.2,next_close
HEI,SELL,164.0,131.7604522705078,21608.71417236328,54.0217854309082,21554.692386932373,81580.57573799134,0.0,2019-07-01,2019-06-28,target_exit,,next_close
SBAC,SELL,100.0,206.40908813476562,20640.908813476562,51.602272033691406,20589.30654144287,102169.88227943421,0.0,2019-07-01,2019-06-28,target_exit,,next_close
ACM,BUY,931.0,36.200035095214844,33702.23267364502,84.25558168411256,-33786.48825532913,68383.39402410507,931.0,2019-07-01,2019-06-28,target_rebalance,0.33,next_close
HD,BUY,188.0,178.43072509765625,33544.976318359375,83.86244079589844,-33628.838759155275,34754.5552649498,188.0,2019-07-01,2019-06-28,target_rebalance,0.33,next_close
LPX,BUY,1419.0,23.74659538269043,33696.41884803772,84.24104712009431,-33780.65989515781,973.895369791986,1419.0,2019-07-01,2019-06-28,target_rebalance,0.33,next_close
ACM,SELL,931.0,33.459632873535156,31150.91820526123,77.87729551315307,31073.040909748077,32046.936279540063,0.0,2019-08-01,2019-07-31,target_exit,,next_close
LPX,SELL,1419.0,23.14348030090332,32840.59854698181,82.10149636745453,32758.497050614358,64805.433330154425,0.0,2019-08-01,2019-07-31,target_exit,,next_close
HD,SELL,7.0,180.5945281982422,1264.1616973876953,3.1604042434692383,1261.001293144226,66066.43462329866,181.0,2019-08-01,2019-07-31,target_rebalance,0.33,next_close
CTAS,BUY,540.0,60.32117462158203,32573.434295654297,81.43358573913575,-32654.86788139343,33411.566741905226,540.0,2019-08-01,2019-07-31,target_rebalance,0.33,next_close
TER,BUY,612.0,53.23884963989258,32582.175979614258,81.45543994903565,-32663.631419563295,747.9353223419312,612.0,2019-08-01,2019-07-31,target_rebalance,0.33,next_close
