as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-07-02,AVT,1111.0,82.18000030517578,91301.9803390503,0.06943809742292854,73.17659733394727,10002.780701034877,2625.12227221646
2026-07-02,CIEN,54.0,422.4599914550781,22812.83953857422,0.017349899405146134,279.811718389579,7703.006745536952,64889.37161643204
2026-07-02,LRCX,296.0,351.4100036621094,104017.36108398438,0.07910855411683147,280.67529574020955,20937.47354488235,6116.666401411476
2026-07-02,MRVL,367.0,245.2899932861328,90021.42753601074,0.06846419576206135,164.9499969482422,29484.77865600586,11271.666935882567
2026-07-02,MU,149.0,975.5599975585938,145358.43963623047,0.11054977619569165,330.7892395363242,96070.84294531816,43155.67434100157
2026-07-02,ONTO,201.0,307.5799865722656,61823.57730102539,0.04701882223935132,244.46406683152722,12686.299867888418,-1507.5416755590136
2026-07-02,RVMD,722.0,189.24000549316406,136631.28396606445,0.10391249315539308,104.26751381392155,61350.13899241309,21363.79530909676
2026-07-02,SNDK,69.0,1745.0,120405.0,0.09157188145492834,640.4622645224295,76213.10374795237,74823.74520132742
2026-07-02,STM,1615.0,68.3499984741211,110385.24753570557,0.08395153691053155,55.68721008300781,20450.40325164795,-2732.4350811862946
2026-07-02,TER,180.0,369.0899963378906,66436.19934082031,0.050526869900366145,281.9782893644191,15680.10725522488,60449.14236162693
2026-07-02,UMC,3782.0,24.540000915527344,92810.28346252441,0.0705852105396668,22.889999389648438,6240.305770874023,0.0
2026-07-02,WDC,257.0,539.0,138523.0,0.10535120414252762,133.1207173342179,104310.975645106,74352.28058562978
