date,equity_usd,cash_usd,cash_weight,stock_value_usd,position_count,fill_mode
2019-07-01,99775.30190361023,9896.063347702024,0.09918349690650195,89879.2385559082,3,next_close
2019-07-02,101716.26435173035,9896.063347702024,0.09729086504280056,91820.20100402832,3,next_close
2019-07-03,102059.22988212586,9896.063347702024,0.0969639233916576,92163.16653442383,3,next_close
2019-07-05,101730.26096427918,9896.063347702024,0.09727747922692202,91834.19761657715,3,next_close
2019-07-08,102486.29764640809,9896.063347702024,0.09655986775758856,92590.23429870605,3,next_close
2019-07-09,103302.44220817566,9896.063347702024,0.09579699314135692,93406.37886047363,3,next_close
2019-07-10,102678.21492851258,9896.063347702024,0.09637938636342615,92782.15158081055,3,next_close
2019-07-11,102023.99323356629,9896.063347702024,0.0969974124130458,92127.92988586426,3,next_close
2019-07-12,101334.52793205262,9896.063347702024,0.09765736861514356,91438.46458435059,3,next_close
2019-07-15,103197.31623161316,9896.063347702024,0.09589458048978305,93301.25288391113,3,next_close
2019-07-16,102935.0758141327,9896.063347702024,0.09613888433492873,93039.01246643066,3,next_close
2019-07-17,103894.82241142273,9896.063347702024,0.09525078457243698,93998.7590637207,3,next_close
2019-07-18,105046.93882072449,9896.063347702024,0.09420610880047511,95150.87547302246,3,next_close
2019-07-19,104501.53273857117,9896.063347702024,0.09469778182544704,94605.46939086914,3,next_close
2019-07-22,105369.70899284363,9896.063347702024,0.09391753514640656,95473.6456451416,3,next_close
2019-07-23,104950.39931571961,9896.063347702024,0.0942927650797397,95054.33596801758,3,next_close
2019-07-24,105312.61982048035,9896.063347702024,0.09396844712980464,95416.55647277832,3,next_close
2019-07-25,106227.33162773133,9896.063347702024,0.09315929522151899,96331.2682800293,3,next_close
2019-07-26,106488.08150566102,9896.063347702024,0.09293118260540677,96592.01815795898,3,next_close
2019-07-29,104190.41242301941,9896.063347702024,0.09498055644048518,94294.34907531738,3,next_close
2019-07-30,103657.19757926941,9896.063347702024,0.09546913845644188,93761.13423156738,3,next_close
2019-07-31,103677.546929245,9896.063347702024,0.09545040021496282,93781.48358154297,3,next_close
2019-08-01,107262.06512599945,10681.591218528745,0.09958405337414686,96580.4739074707,3,next_close
2019-08-02,105061.07853084564,10681.591218528745,0.10167029853393957,94379.4873123169,3,next_close
2019-08-05,102029.75949245453,10681.591218528745,0.10469093793481585,91348.16827392578,3,next_close
2019-08-06,106203.40826564789,10681.591218528745,0.10057672717819706,95521.81704711914,3,next_close
2019-08-07,107079.29065471649,10681.591218528745,0.09975403416681353,96397.69943618774,3,next_close
2019-08-08,110616.97181850433,10681.591218528745,0.09656376451937819,99935.38059997559,3,next_close
2019-08-09,111807.39839702606,10681.591218528745,0.0955356387114796,101125.80717849731,3,next_close
2019-08-12,110840.28445201874,10681.591218528745,0.09636921513994004,100158.69323348999,3,next_close
2019-08-13,111483.29124980926,10681.591218528745,0.09581338242511764,100801.70003128052,3,next_close
2019-08-14,108116.28471523285,10681.591218528745,0.09879724637840595,97434.6934967041,3,next_close
2019-08-15,108675.76646190643,10681.591218528745,0.09828862097119793,97994.17524337769,3,next_close
2019-08-16,110296.08287960052,10681.591218528745,0.09684470145860753,99614.49166107178,3,next_close
2019-08-19,110991.80309444427,10681.591218528745,0.09623765828400543,100310.21187591553,3,next_close
2019-08-20,113063.71235805511,10681.591218528745,0.09447408895173913,102382.12113952637,3,next_close
2019-08-21,115033.33204036712,10681.591218528745,0.09285648802018875,104351.74082183838,3,next_close
2019-08-22,114945.14283519745,10681.591218528745,0.0929277301768503,104263.5516166687,3,next_close
2019-08-23,113131.65152889251,10681.591218528745,0.09441735424326224,102450.06031036377,3,next_close
2019-08-26,115777.87161403656,10681.591218528745,0.09225935033714804,105096.28039550781,3,next_close
2019-08-27,117246.19589763641,10681.591218528745,0.09110394701295445,106564.60467910767,3,next_close
2019-08-28,115398.18525463104,10681.591218528745,0.09256290465018455,104716.5940361023,3,next_close
2019-08-29,115771.49521404266,10681.591218528745,0.09226443174790323,105089.90399551392,3,next_close
2019-08-30,114556.82089382171,10681.591218528745,0.09324273434952511,103875.22967529297,3,next_close
2019-09-03,113266.01797649384,11373.348817558286,0.10041271884316269,101892.66915893555,3,next_close
2019-09-04,114307.66872188568,11373.348817558286,0.09949768851668227,102934.31990432739,3,next_close
2019-09-05,115593.37164852142,11373.348817558286,0.09839101200491511,104220.02283096313,3,next_close
2019-09-06,113445.92914745331,11373.348817558286,0.10025347672701045,102072.58032989502,3,next_close
2019-09-09,106561.13994380951,11373.348817558286,0.10673073527137134,95187.79112625122,3,next_close
2019-09-10,101891.86926433563,11373.348817558286,0.11162175058397132,90518.52044677734,3,next_close
2019-09-11,101833.28586742401,11373.348817558286,0.11168596516040112,90459.93704986572,3,next_close
2019-09-12,103416.5255639267,11373.348817558286,0.10997612572593995,92043.17674636841,3,next_close
2019-09-13,101325.07194683075,11373.348817558286,0.11224614598375346,89951.72312927246,3,next_close
2019-09-16,101998.23174449921,11373.348817558286,0.1115053528187429,90624.88292694092,3,next_close
2019-09-17,101765.60722896576,11373.348817558286,0.11176024127649548,90392.25841140747,3,next_close
2019-09-18,101679.91977092743,11373.348817558286,0.11185442359888823,90306.57095336914,3,next_close
2019-09-19,101734.1070420456,11373.348817558286,0.11179484588052466,90360.7582244873,3,next_close
2019-09-20,99894.45809719086,11373.348817558286,0.11385365148577864,88521.10927963257,3,next_close
2019-09-23,99465.7429101181,11373.348817558286,0.11434438113869794,88092.39409255981,3,next_close
2019-09-24,97336.84284755707,11373.348817558286,0.11684526110396369,85963.49402999878,3,next_close
2019-09-25,99122.90932628632,11373.348817558286,0.1147398607936359,87749.56050872803,3,next_close
2019-09-26,98531.9913766098,11373.348817558286,0.11542798088883617,87158.64255905151,3,next_close
2019-09-27,96799.64894268036,11373.348817558286,0.11749369901427001,85426.30012512207,3,next_close
2019-09-30,97554.30803844452,11373.348817558286,0.11658479308854551,86180.95922088623,3,next_close
2019-10-01,95627.44863188744,38295.036013250356,0.40046071040402814,57332.412618637085,3,next_close
2019-10-02,94901.13061774254,38295.036013250356,0.4035256035831757,56606.09460449219,3,next_close
2019-10-03,97212.36164343834,38295.036013250356,0.3939317527714357,58917.32563018799,3,next_close
2019-10-04,97553.08249533654,38295.036013250356,0.39255587864259467,59258.04648208618,3,next_close
2019-10-07,97664.46324790001,38295.036013250356,0.39210819104229067,59369.42723464966,3,next_close
2019-10-08,95651.19028723717,38295.036013250356,0.4003613117437609,57356.15427398682,3,next_close
2019-10-09,96046.10649931908,38295.036013250356,0.3987151318155916,57751.070486068726,3,next_close
2019-10-10,97510.4064966488,38295.036013250356,0.39272768301469924,59215.37048339844,3,next_close
2019-10-11,98448.7902742672,38295.036013250356,0.38898432277902767,60153.754261016846,3,next_close
2019-10-14,100412.4117876339,38295.036013250356,0.38137751430811173,62117.375774383545,3,next_close
2019-10-15,100782.73059332848,38295.036013250356,0.37997617039942927,62487.694580078125,3,next_close
2019-10-16,97683.25323737145,38295.036013250356,0.39203276656023084,59388.217224121094,3,next_close
