as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,96085.33622144558,0.07586659350095115,0.3345932802862904,423763.6929532302,0.2587266867853392,327678.3567317846,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,GOOG,0.0,379.3800048828125,0.0,0.0,0.1287238972180112,163029.31729460537,0.1287238972180112,163029.31729460537,BUY,202.0,76634.76098632812,1,ready,hold_target,nan,0.1980367649507865,existing target holding,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,85.0,327.4599914550781,27834.09927368164,0.02197711303413447,0.0808847543300063,102440.85646062711,0.05890764129587184,74606.75718694547,BUY,62.0,20302.519470214844,1,ready,review_rotation,nan,2.111553083584625,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,GEV,0.0,1038.739990234375,0.0,0.0,0.0749459849834584,94919.38194763853,0.0749459849834584,94919.38194763853,BUY,42.0,43627.07958984375,1,ready,review_rotation,nan,2.740359515359167,challenger BE outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,AMD,0.0,467.510009765625,0.0,0.0,0.0483784868632028,61271.54207968163,0.0483784868632028,61271.54207968163,BUY,61.0,28518.110595703125,1,ready,review_rotation,nan,3.756641441328005,challenger SNDK outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,ARM,0.0,306.510009765625,0.0,0.0,0.0483784868632028,61271.54207968163,0.0483784868632028,61271.54207968163,BUY,1303.0,399382.5427246094,2,ready,review_rotation,nan,3.880328414644903,challenger SNDK outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,MRVL,0.0,196.3300018310547,0.0,0.0,0.0483784868632028,61271.54207968163,0.0483784868632028,61271.54207968163,BUY,2045.0,401494.85374450684,2,ready,review_rotation,"confirm,nan",3.6075963882180018,challenger SNDK outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,18.21999931335449,0.0,0.0,0.0363485888012716,46035.62931953003,0.0363485888012716,46035.62931953003,BUY,1188.0,21645.359184265137,1,ready,review_rotation,nan,1.13410190584811,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,RKLB,0.0,135.75999450683594,0.0,0.0,0.0319917293770427,40517.64988578414,0.0319917293770427,40517.64988578414,BUY,140.0,19006.39923095703,1,ready,review_rotation,nan,0.3540410451954504,challenger CAT outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
2026-05-22,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,316.4700012207031,0.0,0.0,0.029927513980717,37903.31304480087,0.029927513980717,37903.31304480087,BUY,56.0,17722.320068359375,1,ready,review_rotation,nan,3.453581329201103,challenger STM outranks held name,main,account_ledger_preview/*/positions_current.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/orchestrator/unified_target_latest.csv,green,
