accounting_mode,arm,status,metric_mode,cagr,max_dd,sharpe,absolute_mission_pass,excess_cagr_vs_benchmark,relative_max_dd_vs_benchmark,down_capture_vs_benchmark,beta_adjusted_alpha_annualized,vs_official.delta_cagr_pp,vs_official.delta_max_dd_pp,vs_official.delta_is_cagr_pp,vs_official.delta_is_max_dd_pp,vs_official.delta_oos_cagr_pp,vs_official.delta_oos_max_dd_pp,vs_official.delta_oos2_cagr_pp,vs_official.delta_oos2_max_dd_pp,vs_hook_off.delta_cagr_pp,vs_hook_off.delta_max_dd_pp,vs_hook_off.delta_is_cagr_pp,vs_hook_off.delta_is_max_dd_pp,vs_hook_off.delta_oos_cagr_pp,vs_hook_off.delta_oos_max_dd_pp,vs_hook_off.delta_oos2_cagr_pp,vs_hook_off.delta_oos2_max_dd_pp
zero_yield,official_baseline,completed,broker_ledger_next_close,0.470016069512182,-0.23221642590645364,1.454822339342857,False,0.30112447037531664,0.10495631658261073,0.9938051290046687,0.337173255752771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.773537804250914,0.8922316392143581,1.7890481772844469,1.489555482900018,5.939926621610203,0.8922316392143581,2.9196706713954246,0.8922316392143581
zero_yield,rq_hook_off_reconstructed,completed,broker_ledger_next_close,0.44228069146967286,-0.24113874229859722,1.3662387684291775,False,0.2733890923328075,0.09603400019046715,0.9949754612282229,0.318705313370899,-2.773537804250914,-0.8922316392143581,-1.7890481772844469,-1.489555482900018,-5.939926621610203,-0.8922316392143581,-2.9196706713954246,-0.8922316392143581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero_yield,13f_confirmed_candidate,completed,broker_ledger_next_close,0.4682782971571482,-0.23211599818609951,1.4430536728967223,False,0.29938669802028284,0.10505674430296486,0.9939913608076947,0.3361021980449398,-0.17377723550338064,0.010042772035412373,-0.36632407220134056,-1.3886101655287253,0.684110505221236,0.010042772035412373,-0.03943304960127847,0.010042772035412373,2.5997605687475334,0.9022744112497705,1.4227241050831063,0.10094531737129264,6.624037126831439,0.9022744112497705,2.880237621794146,0.9022744112497705
cash_carry,official_baseline,completed,broker_ledger_next_close_cash_carry,0.48405282381071246,-0.22955203584248118,1.4875164756773855,False,0.3151612246738471,0.10762070664658319,0.9935811630778063,0.34669894548015157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81969695901898,0.9074758201557898,1.8247963646385035,0.3859551415992035,6.025797173995029,0.9074758201557898,2.9689136178641773,0.9074758201557898
cash_carry,rq_hook_off_reconstructed,completed,broker_ledger_next_close_cash_carry,0.45585585422052266,-0.23862679404403908,1.398090155940721,False,0.2869642550836573,0.09854594844502529,0.9947805518595244,0.32807914393362547,-2.81969695901898,-0.9074758201557898,-1.8247963646385035,-0.3859551415992035,-6.025797173995029,-0.9074758201557898,-2.9689136178641773,-0.9074758201557898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cash_carry,13f_confirmed_candidate,completed,broker_ledger_next_close_cash_carry,0.48205260034507846,-0.22961811730224513,1.4750544076696128,False,0.3131610012082131,0.10755462518681924,0.9937769700674183,0.34542190497680886,-0.2000223465633999,-0.006608145976394475,-0.3890222071559757,-0.21164403307361024,0.6496064256527045,-0.006608145976394475,-0.05762687356540841,-0.006608145976394475,2.6196746124555803,0.9008676741793953,1.4357741574825278,0.17431110852559328,6.675403599647733,0.9008676741793953,2.911286744298769,0.9008676741793953
