rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,concentrated,-0.014236651136965758,0.00037500000000000006,0.07500000000000001,-0.014611651136965758,0.85,3,"NOW,ALGN,CDNS",0,0,3,0.9853883488630343,-0.01461165113696572
2019-05-31,concentrated,0.02654125231547319,0.0006125,0.1225,0.025928752315473192,0.655,6,"NOW,ALGN,CDNS,SBAC,BR,SHOP",0,0,5,1.010938239295257,0.0
2019-06-28,concentrated,0.008158504966823202,0.000775,0.155,0.007383504966823202,0.345,8,"NOW,ALGN,CDNS,SBAC,BR,SHOP,ADBE,HEI",0,0,4,1.018402506806245,0.0
2019-07-31,concentrated,0.028221569064438776,0.0007124999999999999,0.1425,0.027509069064438774,0.10999999999999999,8,"NOW,CDNS,SBAC,BR,SHOP,ADBE,HEI,CTAS",0,0,1,1.0464178117013756,0.0
2019-08-30,concentrated,-0.09797863470284449,0.001017857142857143,0.2035714285714286,-0.09899649184570163,1.1102230246251565e-16,8,"NOW,CDNS,SBAC,SHOP,ADBE,HEI,CTAS,MU",0,1,1,0.9428261193380835,-0.09899649184570158
2019-09-30,concentrated,5.137439286598407e-05,0.0012042723631508678,0.24085447263017354,-0.0011528979702848839,0.0,8,"SBAC,SHOP,ADBE,HEI,CTAS,MU,GMED,SYY",0,2,3,0.9417391370187671,-0.1000352569614722
2019-10-31,concentrated,-0.01195355661674344,0.002138551401869159,0.4277102803738318,-0.014092108018612598,0.20999999999999996,7,"ADBE,CTAS,MU,SYY,AAPL,VST,NRG",0,1,3,0.9284680473745436,-0.11271765733331407
2019-11-29,concentrated,0.05532397933325025,0.0003,0.06,0.05502397933325025,0.08999999999999997,8,"ADBE,CTAS,MU,SYY,AAPL,VST,NRG,DPZ",0,1,3,0.9795560540248638,-0.06389585204766435
2019-12-31,concentrated,-0.008981084293586438,0.0017362149532710283,0.34724299065420566,-0.010717299246857466,0.0,8,"ADBE,MU,SYY,AAPL,VST,NRG,DPZ,UNH",0,2,3,0.9690578586648084,-0.07392836032749406
2020-01-31,concentrated,0.0005896585922768893,0.0007807157510827447,0.15614315021654893,-0.0001910571588058554,0.0,8,"ADBE,MU,SYY,AAPL,NRG,DPZ,UNH,AMD",0,3,3,0.9688727132236135,-0.07410529294382062
2020-02-28,concentrated,-0.12013833229503397,0.0009061345158906135,0.1812269031781227,-0.12104446681092458,0.0,8,"ADBE,MU,AAPL,NRG,DPZ,AMD,XYZ,NOW",0,3,4,0.8515960322438073,-0.18617972408249306
2020-03-31,concentrated,0.14020643962861493,0.001325,0.265,0.13888143962861493,0.06999999999999995,8,"ADBE,MU,DPZ,AMD,XYZ,NOW,QGEN,MASI",0,2,5,0.9698669151838436,-0.07315519256411307
2020-04-30,concentrated,0.07342410634396496,0.0011812043795620438,0.23624087591240875,0.07224290196440292,0.0,8,"ADBE,MU,DPZ,AMD,NOW,QGEN,MASI,AMZN",0,3,1,1.0399329156559878,-0.0061972340043066065
