policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return
crisis_ladder,2019-04-30,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,-0.004624300770860429
crisis_ladder,2019-05-31,red,cash_defense,0.3,0.30000000000000016,raise_or_hold_red_floor,0.046598640161953246
crisis_ladder,2019-06-28,green,quality_compounder,0.10000000000000014,0.10000000000000014,green_redeploy_step,0.008707567253102955
crisis_ladder,2019-07-31,green,quality_compounder,0.03,0.03,green_redeploy_step,0.011195209743960582
crisis_ladder,2019-08-30,green,quality_compounder,0.03,0.03,normal_low_cash,0.0053500693354927124
crisis_ladder,2019-09-30,green,quality_compounder,0.03,0.03,normal_low_cash,0.02107669331972647
crisis_ladder,2019-10-31,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,-0.00123197581875999
crisis_ladder,2019-11-29,green,breakout_growth,0.03,0.03,green_redeploy_step,0.01952290128453694
crisis_ladder,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.04602303177515126
crisis_ladder,2020-01-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.03690232669433502
crisis_ladder,2020-02-28,red,cash_defense,0.3,0.30000000000000016,raise_or_hold_red_floor,-0.05323762894886422
crisis_ladder,2020-03-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.10386458354042814
crisis_ladder,2020-04-30,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.08784808655487424
crisis_ladder,2020-05-29,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.04133656824440985
crisis_ladder,2020-06-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.07195610716203268
crisis_ladder,2020-07-31,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,0.11659649552727391
crisis_ladder,2020-08-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.02692604039971647
crisis_ladder,2020-09-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.0030527705915251203
crisis_ladder,2020-10-30,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,0.06656193261865763
crisis_ladder,2020-11-30,recovery,breakout_growth,0.10000000000000003,0.10000000000000003,bargain_reentry_step,0.044832399769135854
crisis_ladder,2020-12-31,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,-0.016600959892802306
crisis_ladder,2021-01-29,red,cash_defense,0.3,0.2999999999999998,raise_or_hold_red_floor,0.04222775933179861
crisis_ladder,2021-02-26,red,cash_defense,0.3,0.30000000000000016,raise_or_hold_red_floor,-0.0014901796149066945
crisis_ladder,2021-03-31,recovery,quality_compounder,0.10000000000000014,0.10000000000000009,bargain_reentry_step,0.048724982112791124
crisis_ladder,2021-04-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.003474571027431387
crisis_ladder,2021-05-28,green,quality_compounder,0.03,0.03000000000000025,green_redeploy_step,0.05230277527766439
crisis_ladder,2021-06-30,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.06012761642028316
crisis_ladder,2021-07-30,green,quality_compounder,0.03,0.029999999999999916,normal_low_cash,0.05093702587860051
crisis_ladder,2021-08-31,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,-0.04871570335485639
crisis_ladder,2021-09-30,red,cash_defense,0.3,0.3,raise_or_hold_red_floor,0.07732817087691891
crisis_ladder,2021-10-29,recovery,breakout_growth,0.1,0.09999999999999998,bargain_reentry_step,-0.002680657940131139
crisis_ladder,2021-11-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.026340130533106312
crisis_ladder,2021-12-31,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,-0.04137733758372123
crisis_ladder,2022-01-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,-0.019175529789262145
crisis_ladder,2022-02-28,yellow,cash_defense,0.1,0.1,yellow_partial_redeploy,0.0373348256108109
crisis_ladder,2022-03-31,recovery,quality_compounder,0.1,0.1000000000000002,bargain_reentry_step,-0.05905918299353341
crisis_ladder,2022-04-29,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.0018705893381309674
crisis_ladder,2022-05-31,yellow,turnaround_accumulation,0.3,0.30000000000000004,yellow_partial_redeploy,-0.035933625550414586
crisis_ladder,2022-06-30,yellow,turnaround_accumulation,0.10000000000000003,0.10000000000000003,yellow_partial_redeploy,0.04475894238540458
crisis_ladder,2022-07-29,yellow,turnaround_accumulation,0.1,0.10000000000000009,yellow_partial_redeploy,-0.017888560607429375
crisis_ladder,2022-08-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,-0.035534126472509794
crisis_ladder,2022-09-30,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.03631480450033984
crisis_ladder,2022-10-31,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.002954972168936592
crisis_ladder,2022-11-30,green,turnaround_accumulation,0.03,0.030000000000000138,normal_low_cash,-0.03437382200319773
crisis_ladder,2022-12-30,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.0366257209930928
crisis_ladder,2023-01-31,green,breakout_growth,0.03,0.030000000000000027,normal_low_cash,-0.02458710912143823
crisis_ladder,2023-02-28,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.03300855265644278
crisis_ladder,2023-03-31,green,breakout_growth,0.03,0.029999999999999694,normal_low_cash,0.016587867878651182
crisis_ladder,2023-04-28,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,0.05086684693270436
crisis_ladder,2023-05-31,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.07367646351168147
crisis_ladder,2023-06-30,recovery,quality_compounder,0.1,0.1,bargain_reentry_step,0.01504617814240496
crisis_ladder,2023-07-31,green,quality_compounder,0.03,0.03,green_redeploy_step,0.024734091220665343
crisis_ladder,2023-08-31,green,quality_compounder,0.03,0.03000000000000036,normal_low_cash,-0.060704562341739286
crisis_ladder,2023-09-29,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,-0.001947435588035127
crisis_ladder,2023-10-31,yellow,quality_compounder,0.3,0.3,yellow_partial_redeploy,0.04559021788498948
crisis_ladder,2023-11-30,green,turnaround_accumulation,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.04287987943831318
crisis_ladder,2023-12-29,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.0612509266820703
crisis_ladder,2024-01-31,green,quality_compounder,0.03,0.03000000000000036,normal_low_cash,0.07754727822558138
crisis_ladder,2024-02-29,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.06368731342323905
crisis_ladder,2024-03-28,green,quality_compounder,0.03,0.029999999999999805,green_redeploy_step,-0.029130859076587506
crisis_ladder,2024-04-30,yellow,quality_compounder,0.1,0.09999999999999998,yellow_partial_redeploy,0.07168039870059685
crisis_ladder,2024-05-31,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.037835272383143576
crisis_ladder,2024-06-28,green,quality_compounder,0.03,0.029999999999999805,normal_low_cash,-0.014087855905074737
crisis_ladder,2024-07-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.013954740220230126
crisis_ladder,2024-08-30,green,quality_compounder,0.3,0.3,green_redeploy_step,0.032672099428784435
crisis_ladder,2024-09-30,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.057351558449525476
crisis_ladder,2024-10-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.09684015344591072
crisis_ladder,2024-11-29,recovery,quality_compounder,0.1,0.09999999999999987,bargain_reentry_step,-0.029131758675030775
crisis_ladder,2024-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.028022991746840063
crisis_ladder,2025-01-31,green,quality_compounder,0.03,0.03000000000000025,green_redeploy_step,0.03085398111660395
crisis_ladder,2025-02-28,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.037194593008442814
crisis_ladder,2025-03-31,red,cash_defense,0.30000000000000004,0.29999999999999993,raise_or_hold_red_floor,0.0026806354437831355
