months,cagr,sharpe,max_dd,terminal_multiple,avg_monthly_return,vol_ann,policy_id,avg_cash_weight,avg_turnover_monthly,research_only,production_activation_allowed
83,0.30237975252173355,1.8768091111593845,-0.13643731902663936,6.217302254661213,0.02315516077472275,0.14805018136608783,fast_reentry,0.08397590361445786,0.5214166204159879,True,False
83,0.29142336562906834,1.8807469078511863,-0.12786754650738752,5.864415846615762,0.022373598350360527,0.14275348750198238,bargain_reentry,0.11349397590361446,0.509790630110607,True,False
83,0.2885510292115647,1.8789956885276973,-0.12279207661558778,5.774790321848028,0.022170269897610385,0.14158799852264964,crisis_ladder,0.1240963855421687,0.49937216503032056,True,False
