ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,110449.57577514648,1.1018486466907982,0.10101033615017625
SNDK,90225.71887207031,0.9000947766271602,0.08251485013589258
STM,84497.68544960022,0.8429517244202676,0.07727634580101812
MRVL,82983.1457672119,0.8278426261037977,0.07589124168126786
RVMD,48753.15809631348,0.48636312899640277,0.04458661659069446
CIEN,35285.34043884277,0.35200773147117537,0.032269785319564204
ON,31745.1808013916,0.3166909810154194,0.02903217474030569
RKLB,28042.850090980537,0.2797564065343632,0.025646252549358765
AXON,23150.40985107422,0.23094925974793423,0.021171929947761334
ONTO,20729.710327148438,0.20680028067070658,0.018958108202279028
LITE,20707.92041015625,0.206582903733033,0.018938180494774328
SQM,17504.235794067383,0.1746228392974033,0.016008289114755984
MU,17229.222160339355,0.17187929412741876,0.01575677869116411
TPL,17228.414978027344,0.1718712416497892,0.01575604049225209
MRNA,14545.259349823,0.14510399173462007,0.013302192661275223
UI,12840.492614746094,0.12809718200461243,0.011743118669734324
SN,12596.08999633789,0.1256590133430234,0.011519603183430835
DVA,12497.750114440918,0.12467797140580035,0.01142966762272208
GOOG,12377.30453491211,0.12347640229272486,0.011319515561108228
CRS,11621.292839050293,0.11593440443423057,0.010628114122972052
XPO,11562.143775939941,0.1153443314105564,0.010574020056011506
XOM,11038.310050964355,0.11011854872280408,0.010094954199259801
MTSI,11028.959213256836,0.11002526445438433,0.010086402502673432
PWR,10151.333541870117,0.10127004152544161,0.00928378046036456
CPRT,9788.25988006592,0.09764800658234274,0.008951735793205505
ACLS,9091.380294799805,0.09069591262867183,0.008314412918310721
ROKU,8988.969749450684,0.08967426161726806,0.00822075458111532
GOOGL,8931.387062072754,0.08909981481007201,0.008168093024312999
NTRA,8746.659515380861,0.08725696665153002,0.007999152659838152
SFM,8725.320045471191,0.08704408338895474,0.007979636903315641
TLN,8617.260070800785,0.08596607348247556,0.007880811948224294
ALB,8373.125900268555,0.08353058286583846,0.007657541967709311
RH,8125.599914550781,0.08106125538793876,0.007431170043256142
EXP,8073.834289550781,0.08054483978877457,0.007383828411153191
HUBS,7970.759948730471,0.07951656673164109,0.00728956300776302
DKS,7847.176528930664,0.07828369441950968,0.007176541271926025
JBL,7829.915809631348,0.07811150090887475,0.0071607556879037994
NEM,7318.602973937988,0.07301062702963676,0.006693140660423468
KBR,7268.79706764221,0.07251376164953847,0.0066475912655806785
CRUS,7247.7602005004865,0.07230389716225505,0.006628352250793894
CW,6945.10400390625,0.06928458886442287,0.006351561652537953
HIMX,6916.322324752808,0.06899746187455312,0.006325239712721957
EHC,6202.420463562012,0.0618755531292945,0.00567234931933626
KGC,5929.23368644714,0.05915023274173013,0.005422509625571081
JD,5744.285903930664,0.05730518750326668,0.005253367847061664
MOS,5685.931674957275,0.056723043771416494,0.005200000686137605
GE,5665.822265625,0.056522431634131086,0.005181609866777919
EBAY,5568.847457885742,0.05555500772217211,0.0050929227182841775
BKR,5316.309413909912,0.05303567978415278,0.0048619670760041405
MSTR,5068.829101562502,0.050566807945317066,0.004635636921584592
RGLD,4922.224380493164,0.04910427436494744,0.0045015613305061436
HLI,4783.374183654785,0.047719100176586766,0.004374577546650644
SE,4599.360240936278,0.04588337095505137,0.00420628980013946
HII,4528.2283935546875,0.045173757276375216,0.004141237021397921
CHRW,4330.506195068359,0.04320127403871743,0.003960412553822646
VKTX,4254.699058532715,0.04244501951971999,0.003891084045403233
NVDA,4246.305255889894,0.04236128266498177,0.003883407593768366
KMI,4218.781374931335,0.042086703511797816,0.0038582359582209247
ATI,4178.790916442871,0.04168775736594966,0.0038216631635644475
UAL,4067.0397338867206,0.04057292384665878,0.0037194624585281813
WING,3901.0160522460938,0.03891666606884021,0.003567627489731649
CHRD,3382.4907836914062,0.033743840719152186,0.003093416418195282
COO,3344.613105773926,0.03336597174265081,0.0030587758416952705
SWKS,3312.0755767822266,0.033041376269698046,0.0030290190344112065
BLD,3261.980339050293,0.03254162450955588,0.002983205034970167
OC,3203.940299987793,0.03196261514672148,0.002930125212664578
KLAC,2994.3754081726074,0.029871988805968936,0.0027384701518011344
AN,2951.7300453186035,0.02944655724574292,0.002699469346167452
FTNT,2884.0478019714355,0.028771356931810564,0.002637571361463432
WDAY,2833.559875488282,0.028267687695606898,0.002591398233230048
KNSL,2752.44873046875,0.02745852021131292,0.0025172190074027974
LULU,2710.4794921875,0.027039833692344462,0.0024788365433959974
NFG,2674.654354095459,0.026682440921505873,0.0024460730926004004
TSCO,2667.875099182129,0.026614810848692994,0.002439873206246493
MA,2474.671844482422,0.024687408744763568,0.0022631814845665904
P,2443.889305114746,0.024380321106753717,0.002235029682015397
CRM,2391.8968505859357,0.02386164264865507,0.002187480605684679
WAL,2307.5041885375977,0.023019738641183823,0.002110300307776925
RUN,2228.6104526519757,0.022232692104265258,0.0020381489869047346
CNC,2142.3700866699214,0.021372355340809546,0.0019592788935030563
DLTR,2140.3098754882812,0.02135180260544179,0.001957394752051744
BAC,2104.253921508791,0.020992107207622193,0.00192442021135185
BWA,2032.5672149658203,0.020276958235471352,0.001858859992812433
DPZ,1950.7658996582034,0.01946090558939585,0.0017840495800176357
SHOP,1893.5377349853516,0.018889995512513788,0.0017317122477074542
LI,1815.1000175476074,0.018107498230819915,0.0016599779730428889
VRSN,1749.5356750488281,0.017453426166292276,0.0016000168891836858
LSCC,1699.1503829956055,0.016950780814580055,0.0015539376240384585
COF,1613.1542663574219,0.016092880690714045,0.0014752909059476923
ITT,1600.013900756836,0.015961791965814785,0.0014632735420317497
TGT,1463.579330444336,0.014600716148133863,0.0013384989404721522
UTHR,1455.579864501955,0.01452091320945345,0.001331183124741843
TEAM,1423.3603515625,0.01419949027523007,0.0013017171552279826
DXCM,1348.312858581543,0.013450813985635739,0.0012330833697196794
BRBR,1297.0799598693848,0.012939712881662636,0.0011862289360603016
CHWY,1280.4002685546875,0.012773315725554636,0.0011709747242196992
PDD,1265.4501953125,0.0126241732969466,0.0011573023138635255
DASH,1236.2405548095703,0.012332776950400196,0.001130588987123065
HEI,1214.865493774414,0.012119538629571627,0.0011110406811631836
FIX,1213.4560546875,0.012105478018296206,0.0011097516955337393
ALLY,1136.091552734375,0.011333687170022618,0.0010389989172316738
VICI,1124.0473175048828,0.011213533478214343,0.001027984006213097
CCJ,1054.1889953613281,0.010516624529730303,0.0009640959147189909
SAIA,1046.8997192382812,0.01044390646834195,0.000957429594578664
EQT,955.7202072143573,0.009534296619463789,0.0008740424643438183
ZM,918.2300415039072,0.009160293477646665,0.0008397562824896866
ARES,914.6702194213867,0.009124780573983998,0.0008365006898568796
BR,843.519287109375,0.008414976503406302,0.0007714304572208938
VRT,843.0851898193359,0.00841064593438234,0.0007710334587455171
XYZ,830.0201644897461,0.008280308806535906,0.0007590849963717087
FANG,762.5237731933594,0.007606962558852343,0.0006973569804339054
EFX,679.1936645507822,0.006775658619547565,0.0006211484280121814
VVV,606.1757659912109,0.006047229631500935,0.0005543707837639414
BBY,603.1659049987793,0.006017203157990618,0.0005516181514566
AM,533.2474794387817,0.005319694615822272,0.0004876750931031279
PYPL,531.5070190429678,0.0053023317249439,0.00048608337590183115
CXT,530.8600997924805,0.005295878036954017,0.00048549174365249793
SAN,527.2040176391602,0.0052594048396189036,0.00048214811752530145
PEN,465.25965881347656,0.00464144585278532,0.0004254976463607268
BKNG,446.64154052734375,0.004455710884646848,0.0004084706693590714
URI,397.1228942871089,0.003961711220430476,0.000363183984758212
AVY,385.9371337890625,0.00385012170113643,0.000352954181519282
ROIV,360.70054054260254,0.003598360606351354,0.00032987435754331887
VTR,354.0599822998047,0.003532114176143293,0.00032380131456762306
BPOP,353.426513671875,0.0035257946720120468,0.00032322198342398846
GWRE,300.3893737792969,0.0029966943979289865,0.00027471750261095536
FCN,274.66001892089844,0.0027400174968907395,0.00025118702940692144
CEG,249.5179138183612,0.0024891990189765656,0.0002281936184308531
CACC,230.5804443359375,0.002300278192667225,0.00021087458261900382
MUSA,218.80238342285156,0.0021827798647049207,0.00020010309813227236
REGN,188.44390869140625,0.0018799227096304792,0.00017233911881312357
BABA,157.93682861328125,0.0015755830626679442,0.00014443923425471532
FDS,135.8193359375,0.001354938219064235,0.00012421194633350228
ASTS,132.92056274414062,0.0013260199611374779,0.00012156090804178041
AGCO,124.57857513427552,0.0012428000148938312,0.00011393184322446954
CB,115.89807128906341,0.0011562030194113599,0.00010599319244012605
ARMK,100.60043334960938,0.0010035932738070121,9.200292095448718e-05
CHDN,95.20429992675781,0.0009497612670509492,8.706795178753373e-05
JBHT,90.56549072265625,0.0009034843519254293,8.282558441079755e-05
RVTY,53.154541015625,0.00053027147159687,4.861184860344921e-05
KVUE,50.23768615722656,0.0005011728303774349,4.594427394161515e-05
DINO,43.322078704833984,0.00043218250009335776,3.961968800684485e-05
CROX,39.370059967041016,0.00039275702953474903,3.6005416622145784e-05
BEAM,36.190040588378906,0.0003610330502959097,3.309716800146603e-05
VRTX,30.79974365234375,0.0003072592685267238,2.8167536523599413e-05
JLL,6.09063720703125,6.0760399638964615e-05,5.570119281430814e-06
GGG,-7.5592803955078125,-7.541163300349053e-05,0.0
C,-7.763763427734375,-7.745156254372483e-05,0.0
EWBC,-9.440963745117188,-9.418336877265807e-05,0.0
AEM,-9.83551025390625,-9.811937788554803e-05,0.0
HPQ,-13.253738403320312,-0.0001322197357554584,0.0
BURL,-15.399780273437955,-0.00015362872093023896,0.0
FCX,-17.64551544189453,-0.00017603224976974597,0.0
SMG,-17.86383819580078,-0.0001782102448344182,0.0
EXPE,-24.634246826171875,-0.0002457520668338535,0.0
DTM,-34.352989196777344,-0.00034270656442639036,0.0
RRX,-40.21105957031244,-0.0004011468695882646,0.0
AWI,-48.946319580078125,-0.0004882901143920928,0.0
AFG,-49.72557067871094,-0.0004960639493066683,0.0
A,-51.950988769530795,-0.0005182647943029679,0.0
SITE,-55.30006408691406,-0.0005516752812172569,0.0
AMZN,-59.279998779296875,-0.0005913792422686541,0.0
INSP,-61.95014953613281,-0.0006180167551538971,0.0
FICO,-90.400146484375,-0.0009018348722971942,0.0
JHG,-92.91745376586914,-0.0009269476135816506,0.0
MLM,-105.38223266601562,-0.0010512966630554733,0.0
ANET,-115.33483123779297,-0.0011505841178999787,0.0
DECK,-119.18170166015625,-0.0011889606253616726,0.0
PAGS,-144.66304779052734,-0.001443163383068661,0.0
NXT,-153.64033126831055,-0.001532721062050538,0.0
LOW,-169.79591369628952,-0.0016938896904480757,0.0
PLNT,-175.18002319335938,-0.001747601746120058,0.0
REXR,-176.89763259887718,-0.0017647366747581366,0.0
DAR,-181.10001373291016,-0.0018066597689204874,0.0
BHF,-186.9294891357422,-0.0018648148097022115,0.0
MTCH,-212.1442108154297,-0.002116357713008686,0.0
ORLY,-219.27732849121185,-0.002187517932525938,0.0
TWLO,-232.88987731933594,-0.0023233171730301827,0.0
GEN,-246.5467453002948,-0.002459558542879251,0.0
SRPT,-271.25,-0.002705999034557927,0.0
ACM,-271.78747177124023,-0.0027113608708494597,0.0
DAL,-277.62125396728516,-0.0027695588763437225,0.0
ULTA,-298.679443359375,-0.002979636075106978,0.0
CTAS,-323.32626342773483,-0.0032255135730236773,0.0
MP,-323.82012176513695,-0.0032304403202466025,0.0
HIG,-338.12333679199037,-0.0033731296697534774,0.0
NEE,-342.74224853515625,-0.0034192080871459757,0.0
FITB,-361.56605529785156,-0.0036069950103775274,0.0
CHH,-366.8407745361328,-0.0036596157851843595,0.0
DHI,-400.71673583984375,-0.003997563503461091,0.0
DDS,-415.16635131835983,-0.004141713348749931,0.0
PCTY,-429.2398681640625,-0.0042821112215510595,0.0
DBX,-444.6000652313228,-0.004435345059098068,0.0
QCOM,-446.42120361328034,-0.004453512796253362,0.0
USB,-463.82025146484375,-0.004627086277132837,0.0
DIS,-492.43272399902344,-0.004912525256133042,0.0
NTAP,-549.7000503540057,-0.0054838260112603995,0.0
AGO,-618.4638061523438,-0.006169815529427698,0.0
ALGM,-622.1101493835449,-0.0062061915709513745,0.0
GTM,-652.2100791931152,-0.006506469473273802,0.0
LNG,-749.5266723632812,-0.007477303048075409,0.0
Z,-806.5401268005371,-0.008046071168495783,0.0
LPX,-814.9997406005878,-0.008130464557530512,0.0
LRCX,-847.8439655303955,-0.008458119639377011,0.0
INTC,-901.0731124877966,-0.00898913538233395,0.0
ZG,-963.919734954834,-0.009616095381305489,0.0
ORCL,-998.0734252929669,-0.00995681373367997,0.0
BX,-1028.988670349121,-0.010265225248058125,0.0
BRKR,-1089.4260330200195,-0.010868150391057861,0.0
DUOL,-1092.2089233398438,-0.010895912597578506,0.0
OKE,-1116.1836585998535,-0.011135085355061893,0.0
AES,-1219.0238571166992,-0.012161022600777395,0.0
TER,-1248.0102539062536,-0.01245019186060356,0.0
ETSY,-1310.509994506836,-0.013073691354521704,0.0
NIO,-1318.6402587890625,-0.013154799141796934,0.0
RGEN,-1349.4499969482422,-0.013462158115856741,0.0
CAVA,-1381.2494277954102,-0.013779390297135739,0.0
IBKR,-1411.144721984865,-0.014077626747696071,0.0
SMCI,-1414.4934387207104,-0.014111033657388994,0.0
EXE,-1471.480972290039,-0.014679543190367577,0.0
SSD,-1545.8048095703134,-0.015421000266589007,0.0
MELI,-1549.8800048828125,-0.015461654550759542,0.0
TREX,-1571.9547538757324,-0.015681872981959357,0.0
AMAT,-1783.1203536987305,-0.017788468039112826,0.0
AMKR,-1843.1446838378906,-0.018387272755819015,0.0
IRDM,-1886.3876342773438,-0.018818665869701396,0.0
FUTU,-1915.3359375000018,-0.019107455106835418,0.0
TXRH,-1950.0725479125958,-0.019453988689288115,0.0
RNG,-2096.4481658935547,-0.02091423672961731,0.0
APP,-2104.1006469726562,-0.02099057813574458,0.0
LBTYK,-2160.8089628219604,-0.02155630218344826,0.0
MEDP,-2239.9803619384766,-0.02234611869800639,0.0
FRHC,-2254.2901458740234,-0.022488873579165184,0.0
RL,-2290.7414245605487,-0.02285251274942929,0.0
TTD,-2344.6809997558594,-0.023390615748149938,0.0
AAON,-2405.4603576660156,-0.023996952647047386,0.0
AMD,-2446.8800048828125,-0.024410156427251563,0.0
DRS,-2501.1104736328125,-0.024951161389762617,0.0
ENPH,-2630.2800903320294,-0.026239761788222703,0.0
SAM,-2706.179931640625,-0.026996941133122832,0.0
RBRK,-2710.0504074096643,-0.027035553128309193,0.0
FLNC,-2809.8797874450684,-0.028031454348572123,0.0
VST,-2956.535488128663,-0.029494496503271562,0.0
BEN,-3095.9895572662354,-0.030885694941802235,0.0
GEV,-3115.8324584960947,-0.031083648385381323,0.0
UNH,-3221.994567871094,-0.03214272512446107,0.0
VALE,-3290.0051050186157,-0.03282120050828028,0.0
AVGO,-3291.014671325684,-0.032831271975385344,0.0
ADM,-3313.990379333496,-0.03306047840372608,0.0
BLDR,-3574.2500610351562,-0.03565683765688385,0.0
NET,-3625.2999572753906,-0.03616611312210175,0.0
QRVO,-3719.500114440918,-0.03710585702752156,0.0
TPG,-3902.0819396972656,-0.038927299397554745,0.0
COHR,-3988.7796630859375,-0.03979219877373213,0.0
LOPE,-4004.360031127928,-0.039947629044256305,0.0
SMR,-4199.279182434082,-0.041892148989883235,0.0
PODD,-4232.839782714844,-0.04222695065609126,0.0
STLD,-4258.052673339844,-0.04247847529273518,0.0
TSLA,-4455.421932220459,-0.04444743759313097,0.0
DOCU,-4482.570281982422,-0.04471827043458982,0.0
TMUS,-4517.608337402344,-0.045067811242475886,0.0
NTLA,-4598.199951171875,-0.04587179586571576,0.0
PENN,-4660.83002281189,-0.046496595546424234,0.0
