ticker,Name,sector,industry_group,source_universe,selected_main_current,selected_concentrated_current,current_main_weight,current_concentrated_weight,decision_bucket,selection_pressure_score,score,concentrated_score,portfolio_monster_early_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,relative_strength_composite,oneil_leadership_score,portfolio_candidate_minimum_pass,portfolio_candidate_gate_label,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_defensive_rotation_action,entry_quality_score,concentrated_entry_quality_gate_pass,selection_confirmation_score,trend_template_full,breakout_setup_quality_score,price_above_ma50,price_above_ma200,market_cap_live,dollar_vol_20d,sales_growth_yoy,eps_growth_yoy,revenues_ttm,months_held_main,first_held_main,last_held_main,months_held_concentrated,first_held_concentrated,last_held_concentrated
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,True,True,0.0670388228693628,0.125,selected_both,0.6412171052631579,4.602823274023536,,0.5527444034044735,0.4702258825945068,0.4078373366615188,,0.0465231294056446,False,rejected,0.1333333333333333,0.0,,neutral,0.3191642748398615,,1.0,1.0,0.1641360237272887,1.0,1.0,,2304153608.8679886,0.4208728521145077,,8194600000.0,0,,,0,,
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.04,0.0,selected_main,0.6650904605263158,3.9614019121983217,,0.5825781726303494,0.6728437604209746,0.6212648757387668,,0.8981112472944559,True,early_relaxed,0.325,0.0,,promote_monster_early,0.0,,1.0,1.0,0.572656185318108,1.0,1.0,,296382456.2846565,0.6023407402945247,0.0,5000734000.0,4,2025-06-30,2026-02-27,5,2024-05-31,2026-02-27
FTI,TECHNIPFMC PLC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.0641027558971163,0.0,selected_main,0.6382401315789474,2.222325194114063,,0.579660275274363,0.6728437604209746,0.6212648757387668,,1.347166870941684,True,future_relaxed,0.1083333333333333,0.0,,neutral,0.0,,1.0,1.0,0.4230323873672882,1.0,1.0,,300120034.188385,0.0935012605550846,0.1936415727054996,9932600000.0,1,2026-02-27,2026-02-27,0,,
VRT,VERTIV HOLDINGS CLASS A,Industrials,Capital Goods - Machinery,current_constituents_proxy+strategic_global_hardware,True,False,0.0670388228693628,0.0,selected_main,0.6375493421052632,4.805467485454916,,0.4735396070052032,0.4850059593449489,0.3935988839336671,,0.2125715304197665,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.0962363845015352,1.0,1.0,,3012276945.3608704,0.2768541401432887,0.0,10229900000.0,13,2023-08-31,2026-02-27,3,2025-04-30,2025-06-30
LRCX,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,True,False,0.0657536587365781,0.0,selected_main_stale_review,0.6213651315789473,5.192285615975491,,0.3963937401034061,0.5278412373240228,0.3359391426028449,,0.232615647028223,True,core_strict,0.346875,0.6781906302710505,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,-0.2268870306378488,0.0,1.0,,2423913649.033966,0.2368408976459919,,18435591000.0,47,2019-08-30,2026-02-27,43,2019-08-30,2026-02-27
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,True,False,0.04,0.0,selected_main_stale_review,0.5959375,4.530180798495988,,0.3357081867745712,0.4024933826032002,0.2046115139491182,,0.5815391175705577,True,core_strict,0.2791666666666667,0.7448122894600685,broad_relative_breakdown,rotate_out_stale_core,1.0,,1.0,0.0,-0.2010736981362606,0.0,1.0,,6855813914.144745,0.3433779329067288,1.6287165913347763,34639000000.0,12,2019-04-30,2025-10-31,0,,
GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,current_constituents_proxy,True,False,0.1600947876494211,0.0,selected_main_stale_review,0.5736019736842105,6.178569980099358,,0.3105486614142565,0.4076089024377092,0.2806481112771178,,0.0024869484098486,True,core_strict,0.1875,0.6867641378054699,broad_relative_breakdown,rotate_out_stale_core,0.8533172213574731,,1.0,0.0,-0.0052809358125776,0.0,1.0,,6119035801.204834,0.1386624332290156,0.3843695538221552,350018000000.0,11,2020-08-31,2022-03-31,14,2020-08-31,2025-12-31
CBOE,CBOE GLOBAL MARKETS INC,Financials,Capital Markets,current_constituents_proxy,True,False,0.0637261916308472,0.0,selected_main,0.4818256578947369,2.020184368257434,,0.3339141876150613,0.1238238962567292,0.1222057095800752,,-0.3043744231466284,True,future_relaxed,0.0135416666666666,0.0,,neutral,0.7629247872845262,,1.0,0.0,0.2930933348652509,0.0,1.0,,261258374.6627808,0.0,0.0,4714200000.0,3,2023-10-31,2023-12-29,3,2019-07-31,2019-09-30
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware,True,False,0.04,0.0,selected_main,0.47710526315789475,1.3135351633829804,,0.4538451349480288,0.1316975829579381,0.0583165604594335,,-0.3733333333333334,True,early_relaxed,0.2581770833333334,0.0,,neutral,0.8934215555974727,,1.0,0.0,-0.1276270482944195,1.0,1.0,,496046293.2887936,0.1383808543831115,,34296000000.0,0,,,0,,
PWR,QUANTA SERVICES INC,Industrials,Construction & Engineering,current_constituents_proxy,True,False,0.0640038777021894,0.0,selected_main,0.4482401315789474,1.582300554956633,,0.418573490335029,0.0003463048585283,-0.0057295804160719,,-0.2973736349125318,False,rejected,0.1333333333333333,0.0,,neutral,0.2337068341442421,,1.0,1.0,0.3613305683002826,1.0,1.0,,686894391.0913086,0.0,0.0,28479697000.0,7,2021-04-30,2023-04-28,0,,
