strategy,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,monthly_hit_rate_pct,n_months
SPY,27.54549443975831,21.487640492995187,1.9945845466956336,-8.382916831944986,80.0,15
OLD_정석,38.56663943720873,29.81561870842624,1.0097435964773538,-13.657940966747494,73.33333333333333,15
ML_pred,74.19510530060218,55.89376939784707,1.4057173022909613,-16.960691187730326,53.333333333333336,15
T5_turn,20.30878123291968,15.941218895598407,0.7383083573781386,-24.12845745802048,66.66666666666666,15
Hybrid,74.19510530060218,55.89376939784707,1.4057173022909613,-16.960691187730326,53.333333333333336,15
