rebalance_date,regime_state,main_capacity,concentrated_capacity,cash_capacity,main_return,concentrated_return,net_return,equity,main_names,concentrated_source_proxy
2019-04-30,bull,0.6,0.25,0.15000000000000002,-0.02022925055807388,-0.012985161238343968,-0.015383840644430321,0.9846161593555697,18,False
2019-05-31,bear,0.55,0.05,0.39999999999999997,0.04486962560526292,0.05579525493248292,0.027468056829518753,1.0116616519760109,18,False
2019-06-28,neutral,0.55,0.25,0.19999999999999996,0.013987020623041104,0.003235389040994993,0.008501708602921355,1.0202625045458609,26,False
2019-07-31,neutral,0.55,0.25,0.19999999999999996,0.013645226939894535,-0.012601485802973897,0.00435450336619852,1.024705241056312,18,False
2019-08-30,neutral,0.55,0.25,0.19999999999999996,-0.0037056335546964917,-0.0026262324195569214,-0.002694656559972301,1.0219440123564616,18,False
2019-09-30,neutral,0.55,0.25,0.19999999999999996,0.014112606434236214,0.05083004688959777,0.02046944526122936,1.0428626393774332,18,False
2019-10-31,neutral,0.55,0.25,0.19999999999999996,0.00712875565882647,-0.006777416691701128,0.0022264614394292767,1.0451845328306284,33,False
2019-11-29,bull,0.6,0.25,0.15000000000000002,0.034464858405554785,0.02498060173367621,0.026924065476751923,1.0733251496278486,46,False
2019-12-31,neutral,0.55,0.25,0.19999999999999996,0.06464879194283642,0.03946321613812675,0.04542263960309172,1.1220784110763289,18,False
2020-01-31,neutral,0.55,0.25,0.19999999999999996,-0.01812430679163342,-0.028841795325138662,-0.017178817566683047,1.102802430756935,18,False
2020-02-28,bear,0.55,0.05,0.39999999999999997,-0.05407573557741367,-0.08202795582769526,-0.03384305235896229,1.0654802303512372,18,False
2020-03-31,deep_bear,0.4,0.0,0.6,0.11406133664329035,0.1465227561479753,0.04562453465731614,1.1140922700475824,18,False
2020-04-30,bear,0.55,0.05,0.39999999999999997,0.13068677292478684,0.23025330960837928,0.08339039058905173,1.2069968595990936,24,False
2020-05-29,neutral,0.55,0.25,0.19999999999999996,0.05334006091480547,0.043398435536889365,0.04018664238736536,1.2555020107584753,18,False
2020-06-30,bull,0.6,0.25,0.15000000000000002,0.0894677978029304,0.09698046381173248,0.07792579463469136,1.3533380026122823,18,False
2020-07-31,bull,0.6,0.25,0.15000000000000002,0.10844727728016167,0.15100224020912556,0.10281892642037839,1.4924867631247765,18,False
2020-08-31,neutral,0.55,0.25,0.19999999999999996,-0.026119129720638866,-0.034212258992339775,-0.02291858609443632,1.4582810767492946,17,False
2020-09-30,neutral,0.55,0.25,0.19999999999999996,-0.002408355841624873,0.04038899283721192,0.008772652496409301,1.4710740698777058,18,False
2020-10-30,neutral,0.55,0.25,0.19999999999999996,0.08099442390441126,0.15349300733508428,0.08292018498119727,1.593055803873008,17,False
2020-11-30,neutral,0.55,0.25,0.19999999999999996,0.045585732060272305,0.04964538391532334,0.0374834986119806,1.6527691088862895,27,False
2020-12-31,bull,0.6,0.25,0.15000000000000002,-0.008869962467352775,0.0022531124979543317,-0.004758699355923082,1.6449040775923427,35,False
2021-01-29,neutral,0.55,0.25,0.19999999999999996,0.04297489895294633,0.09413484451509538,0.047169905552894326,1.722494047575944,17,False
2021-02-26,neutral,0.55,0.25,0.19999999999999996,-0.004387656255052972,0.027923949144588275,0.004567776345867934,1.73036201514236,26,False
2021-03-31,bull,0.6,0.25,0.15000000000000002,0.05046913541964679,0.036943497043646537,0.039517355512699706,1.7987413460604122,30,False
2021-04-30,bull,0.6,0.25,0.15000000000000002,0.007482217231005285,0.020123254556104864,0.009520143977629387,1.8158656226534222,34,False
2021-05-28,bull,0.6,0.25,0.15000000000000002,0.054716815534977654,0.1071189660551664,0.059609830834778194,1.9241090652384818,35,False
2021-06-30,bull,0.6,0.25,0.15000000000000002,0.051489933233695856,0.06333288678164554,0.0467271816356289,2.0140172590166405,39,False
2021-07-30,neutral,0.55,0.25,0.19999999999999996,0.05943434220819238,0.011102814520768386,0.03546459184469791,2.0854435590758427,37,False
