date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-07-01,99780.1006101656,99780.1006101656,0.118463948263445,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,INIT,0.0,0.0,99780.1006101656,99780.1006101656,0.0,0.0
2019-07-02,101103.84911671162,101103.84911671162,0.1169129046982069,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,101103.84911671162,101103.84911671162,0.0,0.0
2019-07-03,101707.01792088032,101705.95852243884,0.1162195580800456,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,101707.01792088032,101705.95852243884,0.0,0.0
2019-07-05,101015.7685674715,101016.47180192437,0.1170148467316647,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,101707.01792088032,101705.95852243884,-0.006796476462878398,-0.006779216582107672
2019-07-08,101256.5149988222,101256.8248081109,0.1167366334555508,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,101707.01792088032,101705.95852243884,-0.004429418257141049,-0.0044160019811312345
2019-07-09,102060.15244236468,102058.89310778752,0.1158174311279729,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102060.15244236468,102058.89310778752,0.0,0.0
2019-07-10,101909.31117382526,101908.50518992075,0.1159888585277767,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102060.15244236468,102058.89310778752,-0.0014779643664024622,-0.0014735405537658064
2019-07-11,101406.09336033344,101406.70027450478,0.1165644418861688,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102060.15244236468,102058.89310778752,-0.006408564619777457,-0.00639035769860774
2019-07-12,100859.5151037264,100861.29397111782,0.1171961283399753,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102060.15244236468,102058.89310778752,-0.011764016708835534,-0.0117343927628617
2019-07-15,101891.11165943622,101891.42718969133,0.1160095761435271,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102060.15244236468,102058.89310778752,-0.0016562858165817262,-0.0016408753122505448
2019-07-16,102444.74535122394,102443.52544432576,0.1153826351549691,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102444.74535122394,102443.52544432576,0.0,0.0
2019-07-17,102252.44644108295,102251.89863468049,0.115599627078016,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,102444.74535122394,102443.52544432576,-0.0018770988153830048,-0.0018705604752875526
2019-07-18,103110.08020725728,103106.7501892941,0.1146381096071733,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,103110.08020725728,103106.7501892941,0.0,0.0
2019-07-19,102759.11667194845,102757.31452836329,0.1150296446605282,0.118463948263445,GREEN,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,103110.08020725728,103106.7501892941,-0.003403775213862481,-0.0033890667709852718
2019-07-22,103759.87205067158,103754.16879396274,0.1139201932576736,0.118463948263445,WATCH,0.03,0.0,0.118463948263445,HOLD_CASH,0.0,0.0,103759.87205067158,103754.16879396274,0.0,0.0
2019-07-23,103550.10732212543,103511.44128227873,0.1141509649973907,0.25,WATCH,0.25,0.0,0.25,RAISE_CASH,0.131536051736555,34.04991271727999,103759.87205067158,103754.16879396274,-0.0020216363455393127,-0.0023394482795773275
2019-07-24,104493.30540791036,104309.69740813963,0.1131205930395343,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,104493.30540791036,104309.69740813963,0.0,0.0
2019-07-25,105366.62864628316,105020.6740392095,0.1121830016606587,0.15,GREEN,0.03,0.0,0.15,RELEASE_CASH,0.1,26.2617339432882,105366.62864628316,105020.6740392095,0.0,0.0
2019-07-26,106106.98572865008,105716.9653425658,0.1114002494296882,0.1114002494296882,GREEN,0.03,0.0,0.1114002494296882,RELEASE_CASH,0.0385997505703118,10.202605778278864,106106.98572865008,105716.9653425658,0.0,0.0
2019-07-29,105183.61492863178,104796.98860216996,0.1123781939271076,0.1114002494296882,GREEN,0.03,0.0,0.1114002494296882,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.008702262095915625,-0.008702262095915625
2019-07-30,104704.67179432392,104319.28019254286,0.112892237508019,0.1114002494296882,GREEN,0.03,0.0,0.1114002494296882,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.01321603780086944,-0.013221010889726825
2019-07-31,104339.85875835895,103955.1986368919,0.1132869530116843,0.1114002494296882,GREEN,0.03,0.0,0.1114002494296882,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.016654200080758463,-0.016664938309239763
2019-08-01,105928.66317441464,105509.50378595234,0.2327177589159674,0.2327177589159674,WATCH,0.03,0.0,0.2327177589159674,RAISE_CASH,0.12131750948627922,32.0100840252932,106106.98572865008,105716.9653425658,-0.0016805920271023567,-0.0019624244409702785
2019-08-02,105002.97144010066,104587.47501093222,0.2347693666267022,0.2327177589159674,WATCH,0.25,0.0,0.2327177589159674,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.010404727652642332,-0.010684097183205954
2019-08-05,101794.60948255062,101383.24084794601,0.242168826269134,0.2327177589159674,WATCH,0.25,0.0,0.2327177589159674,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.040641775058313345,-0.040993652064990393
2019-08-06,103603.1083915472,103206.89433185595,0.2379415201110453,0.2327177589159674,WATCH,0.25,0.0,0.2327177589159674,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.023597667202667538,-0.023743313124588994
2019-08-07,102975.72503354547,102577.62616169723,0.239391187494758,0.2327177589159674,WATCH,0.25,0.0,0.2327177589159674,HOLD_CASH,0.0,0.0,106106.98572865008,105716.9653425658,-0.029510410399483544,-0.029695698989238295
