signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-23,2019-07-24,concentrated,WATCH,0.118463948263445,0.25,0.25,-0.0020112695363704303,0.0,0.1141509649973907,0.131536051736555,34.04991271727999,RAISE_CASH
2019-07-25,2019-07-26,concentrated,GREEN,0.25,0.15,0.03,0.0,0.0,0.1121830016606587,0.1,26.2617339432882,RELEASE_CASH
2019-07-26,2019-07-29,concentrated,GREEN,0.15,0.1114002494296882,0.03,0.0,0.0,0.1114002494296882,0.0385997505703118,10.202605778278864,RELEASE_CASH
2019-08-01,2019-08-02,concentrated,WATCH,0.1114002494296882,0.2327177589159674,0.03,-0.0017559732466979616,0.0,0.2327177589159674,0.12131750948627922,32.0100840252932,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.2327177589159674,0.5534042227093853,0.03,-0.03757646944248827,0.0,0.5534042227093853,0.32068646379341786,82.64030179414495,RAISE_CASH
2019-09-27,2019-09-30,concentrated,GREEN,0.5534042227093853,0.5834858369877087,0.03,-0.08810610274567365,0.45,0.5834858369877087,0.030081614278323454,7.344977684090944,RAISE_CASH
2019-10-11,2019-10-14,concentrated,WATCH,0.5834858369877087,0.55191896061872,0.25,-0.07896226618853719,0.0,0.55191896061872,0.031566876368988694,7.784918415642925,RELEASE_CASH
2019-11-01,2019-11-04,concentrated,GREEN,0.55191896061872,0.45191896061872006,0.03,-0.08322414720798632,0.45,0.1766452611248509,0.09999999999999998,24.547552579657054,RELEASE_CASH
2019-11-07,2019-11-08,concentrated,GREEN,0.45191896061872006,0.65,0.03,-0.12186288149591151,0.65,0.1884505179195915,0.19808103938127997,46.574722326468454,RAISE_CASH
2019-11-08,2019-11-11,concentrated,GREEN,0.65,0.55,0.03,-0.11599517847880281,0.45,0.1853641870717567,0.09999999999999998,23.670076792353065,RELEASE_CASH
2019-11-11,2019-11-12,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.11136300252618347,0.45,0.1835396155134948,0.09999999999999998,23.794107745403206,RELEASE_CASH
2019-11-15,2019-11-18,concentrated,GREEN,0.45000000000000007,0.3500000000000001,0.03,-0.07292173270522562,0.0,0.1722666838557747,0.09999999999999998,24.82340960723227,RELEASE_CASH
2019-11-18,2019-11-19,concentrated,GREEN,0.3500000000000001,0.2500000000000001,0.03,-0.07091627445584647,0.0,0.1717387884635569,0.09999999999999998,24.877107674947528,RELEASE_CASH
2019-11-19,2019-11-20,concentrated,GREEN,0.2500000000000001,0.45,0.03,-0.08496964624426229,0.45,0.1746080268682001,0.1999999999999999,49.00163033830909,RAISE_CASH
2019-11-26,2019-11-27,concentrated,GREEN,0.45,0.35,0.03,-0.07690665970613797,0.0,0.1722362966813093,0.10000000000000003,24.71670936552862,RELEASE_CASH
2019-11-27,2019-11-29,concentrated,GREEN,0.35,0.45,0.03,-0.08099897913037801,0.45,0.173159000429354,0.10000000000000003,24.60713358870886,RAISE_CASH
2019-12-03,2019-12-04,concentrated,GREEN,0.45,0.65,0.03,-0.12137112590406585,0.65,0.1176751101875249,0.2,47.052261289800654,RAISE_CASH
2019-12-04,2019-12-05,concentrated,GREEN,0.65,0.55,0.03,-0.1188784009472742,0.45,0.1166929403325236,0.09999999999999998,23.592875745959773,RELEASE_CASH
2019-12-05,2019-12-06,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.10869997112515617,0.45,0.1140502418569434,0.09999999999999998,23.86541296481852,RELEASE_CASH
2019-12-19,2019-12-20,concentrated,GREEN,0.45000000000000007,0.3500000000000001,0.03,-0.07671369142882711,0.0,0.1077158125665994,0.09999999999999998,24.721876276196102,RELEASE_CASH
2019-12-20,2019-12-23,concentrated,GREEN,0.3500000000000001,0.45,0.03,-0.08141195761170894,0.45,0.1084362490444467,0.09999999999999992,24.596075693854964,RAISE_CASH
2019-12-23,2019-12-24,concentrated,GREEN,0.45,0.35,0.03,-0.075881775958482,0.0,0.1073448880079235,0.10000000000000003,24.744151610660843,RELEASE_CASH
2019-12-24,2019-12-26,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.07042604808185648,0.0,0.1064450967752334,0.1,24.890233956202447,RELEASE_CASH
2019-12-26,2019-12-27,concentrated,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.06866255331322868,0.0,0.1061734298979892,0.1,24.937453219695264,RELEASE_CASH
