year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2019,99781.56877009392,102344.70761602875,0.025687497977111784,0.051636125988597126,-0.1397348682962004,0.294298037301271,5.0,0.5037645448323066,184,0.7367880992432391,5.0,neutral=86%; bull=14%,mixed
2020,102805.63908973691,193179.49228248835,0.8790748639173964,0.8798868763158327,-0.2237270431881606,0.3792044163321052,5.0,0.999315537303217,365,0.6228723574637746,5.0,neutral=50%; bull=25%; bear=17%,healthy
2021,188517.40605348823,193075.9712653589,0.02418113694274604,0.024400860258648516,-0.19679027641611035,0.36519797773372503,5.0,0.9911019849418207,362,0.5744599783766149,5.0,bull=58%; neutral=42%,structural_underinvestment_bull
2022,195337.1667788386,174411.73819166422,-0.10712466517376196,-0.10803249929465863,-0.11365037308692194,0.8119120275639878,4.616379310344827,0.9911019849418207,362,0.1870085510356466,4.636363636363637,bear=80%; neutral=20%,over_defense_bear_ok
2023,173592.0217554021,194227.4036617207,0.11887287040987782,0.12035338861467015,-0.09792778559052084,0.5204700263306283,4.664,0.9883641341546886,361,0.5441727944422307,4.666666666666667,bull=46%; neutral=36%; bear=18%,structural_underinvestment_bull
2024,189083.5929569172,300191.6200176357,0.5876132631244984,0.5881159764868473,-0.18645135158414117,0.25603215917899214,5.0,0.999315537303217,365,0.724347179575317,5.0,neutral=83%; strong_bull=8%; bull=8%,healthy
2025,303292.3820138286,593687.8581427907,0.9574769870603659,0.9619971427738596,-0.23236345138050463,0.3234262546842342,5.0,0.9965776865160849,364,0.697228896071887,5.0,neutral=50%; bull=33%; bear=17%,healthy
2026,629555.2964792013,1360902.7530628347,1.1616889901073133,4.3441213425726835,-0.1501369137836619,0.3216957811720757,5.0,0.459958932238193,168,0.6494202330272401,5.0,neutral=80%; bear=20%,healthy
