rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock
1,GEV,GE VERNOVA INC,Industrials,0.1176186459895587,4.867701517981464,2.8214308997437527,4.855586734447323,0.7877994085708447,6.723202859194862,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,0.93351388470042,0.29933549772131207,emerging_growth,0.8446918627289881,core_compounder,0.04394901867328527,0.44924856966507104,0.7691793294289341,0.6373322734090783,,Industrial,0.2581091157339782,2.4922326619585324,-2.7646141183930695,-0.6931568304758443,1.6684694751048024,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.4699230655457418,0.6725520273788439,0.10634360885462668,0.4080450788546747,0.25515506281243483,1.0523353597740075,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm,0.92839,5.0,0.0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.19926349206349206,0.0387047619047619,0.62163956189844,0.12385600169285299,0.5207506744961117,0.05051866136364334,1.2022844382547389,-0.07946098890302222,298206634802.9126,1109.72998046875,0.62163956189844,0.12709317303563772,1.5666830823148947,26.9655,0.014785419373941079,0.12709317303563772,,,,,,,,,,,,0.0314043985177909,0.1320393157114807,,1.0,0.0,0.0,0.0,0.0,0.0,-0.11805029985205939,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.042648690474985713,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
2,CAT,CATERPILLAR INC,Industrials,0.11700129068079648,5.573023334154202,4.3134428026643485,5.577552228336118,0.3962920094723089,7.240731807049159,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,0.6573076344747623,-0.3149021136678013,emerging_growth,0.27932983178274323,core_compounder,0.0060943722177788096,0.4200505338111629,0.4017674171578265,0.30955094889539314,,Industrial,0.6891854901403728,0.43741089738903777,-1.3436806707521551,2.3997608523135203,1.8138108710924554,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,0.7301127126017007,-0.06449385248275685,0.08902521882069644,0.2784485711725381,0.27587603931177723,0.5776690185240829,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm,0.9971950000000002,5.0,0.0,0.7142857142857143,full_ttm,False,70755000000.0,59427000000.0,11657000000.0,9430000000.0,0.16475160766023603,0.8398982404070384,0.16475160766023603,0.5053590568060021,0.09869178440607013,0.740502354788069,0.041091800204413734,1.0541182313649573,-0.13082467829012484,454105196345.12634,985.8200073242188,0.5053590568060021,0.11849697276276894,-0.05121239561324076,44.4796,1.5857254901960782,0.11849697276276894,-0.05121239561324076,-0.03915265413781732,0.09297374024130578,0.046693358607869495,0.41475237522364283,0.0986288962655979,0.5059037681272072,0.09905999711727587,0.18625664650172724,0.10924680423148714,0.11576229203568889,0.02076611339376321,0.15581191444069098,0.020878422172456945,1.0,1.0,0.0,0.0,1.0,3.0870946845476723,-0.1312289257003978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.03782856223005619,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
3,CASH,Cash,Cash,0.08999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,,,,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
4,NXPI,NXP Semiconductors,Semiconductors,0.07,5.099169155213758,4.541251034826361,5.07557827033404,0.5935214418208262,6.393506953174864,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,0.7888289997150614,1.3943493997831449,emerging_growth,0.8959752990946536,future_winner,0.013562275647345893,0.30820384232213316,0.27359070718121686,0.34889066926417084,,Semiconductor,0.027104629350217707,-0.16622672168454497,0.0,-0.03633829059867941,0.6291236972631886,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.0973935455746753,0.9776032848784038,-0.04606099920304597,-0.3472620078280244,0.09489193996580031,0.2238999128643619,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,12269000000.0,6716000000.0,3047000000.0,2068000000.0,0.24834949873665335,0.5473958757844976,0.24834949873665335,0.19787580135872165,0.07627337439604617,0.45251355438350604,0.1425435576941601,0.16802883741958252,0.15866202837668425,79091613696.0,313.2699890136719,0.19787580135872165,-0.027350562866656047,-0.09958017844123745,29.0118,0.25779100764172735,-0.027350562866656047,,,,-0.02420329335644844,0.07335958253485009,-0.09958017844123745,0.9165969197690647,-0.07071009624452484,0.4878627024046702,-0.1020381627465421,0.025866822391735766,0.026146893499336802,0.1551239053884735,0.034264062564411384,1.0,1.0,0.0,0.0,0.15000000000000002,0.0,-0.11898631487167832,0.63,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.05289823900281863,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
5,ROST,ROSS STORES INC,Consumer Discretionary,0.07,3.6017809330331225,2.2590401838516843,3.593071128614759,0.5148967415895191,4.891156156633269,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,0.6222629306549081,0.5464575548217865,emerging_growth,0.5902109902441991,future_winner,0.004144230989574467,0.271326479981403,0.3491237944149029,0.3615564873836263,,Consumer,0.342428789543734,0.5846642958434779,0.0,0.061379153267767654,0.8163433178771657,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,0.8767432547287097,0.5232271154622252,-4.619756412621061e-05,-0.19490692956332228,0.18465508143033094,0.4149453551974133,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.8791666666666667,4.0,0.0,1.0,full_ttm,False,22750559000.0,6303303000.0,2707357000.0,2145044000.0,0.11900177925298451,0.2770614559404892,0.11900177925298451,,0.13790440521282102,1.4626284156195362,,1.0061746545397088,0.2831822988147213,74677835471.74615,232.8000030517578,,0.07673449738014448,0.12324502797830017,33.263,0.3539746727679046,0.07673449738014448,,,,0.06741118557684178,0.3985162924191119,0.12324502797830017,0.5520322821370423,,,0.21387425937752358,0.06147342893448382,0.02872397126201606,0.30464941647388155,0.02956175665850992,1.0,1.0,0.0,0.0,0.8,0.0,-0.24513841469274622,0.76,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.024117720881900694,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
6,UMC,United Microelectronics,Semiconductors,0.07,5.076568270628652,1.8077637049075088,5.093812156047511,1.3078605917251065,7.470446082681744,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,1.349398399250115,0.755822442129555,emerging_growth,0.9003248650191166,future_winner,0.01292507220510175,0.6734971428667392,1.0863101127940935,1.0475348961787883,True,Semiconductor,0.5306755999027527,-0.03782803601341772,0.0,-0.15939999953098336,3.891769415934632,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,1.878295039200173,1.0722362866439838,0.06828984018423341,0.059679490910372,0.2666700679013848,0.8446307762821135,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_no_ttm,0.37978,4.0,0.0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.08689275577120185,,0.18458004518357887,0.15516157688179505,0.2524799119916771,60423622656.0,24.079999923706055,0.1330974325730443,,0.9990209822228147,31.3728,4.375564853556486,,0.9990209822228147,1.015341358674359,,,,-0.06622634439772945,0.575042799816387,-0.054661512018782554,0.5730339193048812,,,0.024567130118150857,,,1.0,1.0,0.0,0.0,1.0,1.4033422764430665,-0.2565597973839018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.05994898272381856,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
7,AMAT,APPLIED MATERIAL INC,Information Technology,0.04183204958331087,8.116799132514698,4.606304688808404,8.084316668394774,1.2978334289890638,10.471409586160682,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,1.533795240227742,0.9664237219498386,emerging_growth,1.2247310822662578,core_compounder,0.02218944945630145,0.8605248687397142,1.0863101127940935,1.0197417644251892,True,Semiconductor,0.6044411565314094,0.08241622428578384,0.0,0.11712933978553636,3.6420876205666737,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.1369976748741335,1.3861595642369522,0.16790917887467996,0.43067219044262434,0.4219999620710906,0.9090912898920471,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,28368000000.0,13808000000.0,8289000000.0,6998000000.0,0.2921954314720812,0.4867456288776086,0.2921954314720812,0.34278716629928974,0.17370798788661074,0.7041652186863923,0.04879783194636754,1.1242186353016486,0.710702671165566,489960292217.0349,617.1099853515625,0.34278716629928974,0.04386223138063006,0.023684038476570413,54.7186,3.1850174621653085,0.04386223138063006,,,,0.032447526413378114,0.43319086870822066,0.023684038476570413,0.439584898351723,0.021072060380536994,0.13679122218655615,0.1385612662403679,0.15900782066457575,0.014282790077405162,0.057898569436386056,0.011629513841248159,1.0,1.0,0.0,0.0,1.0,2.4469687153686137,-0.21006545946182253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06438768516219898,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
8,WDC,WESTERN DIGITAL CORP,Information Technology,0.04183204958331087,7.452427258485361,3.4925892836697665,7.3818784252299,1.3078605917251065,9.500743202764681,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,1.606269889334972,1.0959758853297679,emerging_growth,2.04543456643583,future_winner,0.01504642839382416,1.0023956109973158,0.9976112556693018,1.0475348961787883,,Software,-0.30464641020140326,-2.204852055176017,-0.7698145314624174,-0.12877018626688966,4.611319923616863,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.431833789716805,2.98301158081553,-0.02307113180519081,-0.568251271444652,0.22033496104093883,1.2428345096129807,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,2605000000.0,1067000000.0,2334000000.0,1841000000.0,0.8959692898272553,0.40959692898272554,0.8959692898272553,0.3323104693140794,0.122366234629445,0.17314722499169158,0.0376343045252974,0.4935574280579724,1.584735895440319,257212139884.05713,746.22998046875,0.3323104693140794,0.0,0.07091748864087188,29.8004,0.06338218091328668,0.0,,,,-0.48363732007717863,-0.09513818863931134,0.07091748864087188,0.6584803575403404,-0.008037859682952342,0.5521923703933689,-0.03481792564989128,0.15520141853003033,0.007157515974284351,0.010127826785991709,0.004972549120646217,1.0,1.0,0.0,0.0,1.0,2.507582407742007,-0.008084805556233032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,2,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06959125147586645,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
9,LRCX,LAM RESEARCH CORP,Information Technology,0.04183204958331087,8.003239764002153,4.889775519094048,7.964755308437578,1.3078605917251065,10.252512783595947,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,1.4680333580901694,1.067022870593237,emerging_growth,1.3104226392078098,core_compounder,0.002732627940642033,0.9024466252253355,1.0298728010304399,1.0216749172085138,,Semiconductor,0.4542585207466938,-0.36840554076308835,0.0,0.14011156366999453,3.654483793975174,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.2333187739599136,1.5285710303649227,0.11043308454938727,0.12058077072527307,0.3650172384584228,0.9497141250317516,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.9165850000000001,5.0,0.0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.32008564303688447,0.48705023885591736,0.32008564303688447,0.5433405001754783,0.257706819623594,0.8866713543873554,0.021756006268252418,2.080319112853046,1.223331342072896,486522152526.0315,389.0400085449219,0.5433405001754783,0.0,0.05161410945491629,72.0474,3.213532560214094,0.0,,,,0.022789943557689707,0.12907308762404734,0.05161410945491629,0.189238603578461,0.031078868201760423,0.1714683970487525,0.2572973770596889,0.237467758501531,0.01101330529798087,0.03789260345964123,0.01252248221045602,1.0,1.0,0.0,0.0,1.0,3.202005858816907,-0.10524621678485158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06736044078674092,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
10,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.038365854613990294,6.306810813355546,4.1484775868371635,6.2894831513284615,1.0331567441200693,8.750897001807642,0.25762503910415435,0.4437453439004383,0.29862961699540735,True,12.0,-0.13188832800396977,-0.04241779048599192,-0.2300204585662311,1.8826206004436183,0.9362704203666201,emerging_growth,1.514363387101708,core_compounder,0.003481649746904273,0.8279320078323564,1.0198713217752235,1.0094263725345107,True,Industrial,1.0202357040342729,3.1128603248182323,-1.8717798047605487,-0.17291766135736597,2.9460597125158023,0.25,0.35,0.4,1.0,0.9346405228758172,0.3496470652908092,0.584993457585008,0.4101699249396034,2.5595424886729017,1.6605256581230383,0.08863449404609919,0.004746082876399549,0.33405762590867666,1.3682954342365394,0.0,-0.08573580145015794,0.0457598288904153,6.0,0.251,6.0,6.0,-6.0,0.019750967210589217,0.3496470652908092,6.0,1.7428571428572042,0.25485714285714195,0.05327623214093748,matched_with_ttm_fallback,0.925,5.0,0.0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.03318209226106537,0.7761498348219784,0.0588784294510525,127927436479.97168,333.04998779296875,0.3381625352041205,0.2768541401432887,1.0114235914207654,74.6503,0.5493031640912436,0.2768541401432887,,,,0.21580013629307948,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.010418406220534741,0.07996642691735321,0.014803704757239416,1.0,0.0,0.0,0.0,0.0,0.0,0.1625211656982607,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18,0.21746522192861523,0.0,False,0,full_rebalance,1,1,True,1,2026-07-31,2026-07-31,full_step1_and_step2,0.06039727844480945,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False
