as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-23,AMAT,58.0,585.8800048828125,33981.040283203125,0.04228602955519389,350.977273146733,13624.35844069261,6097.317221271809
2026-06-23,AVT,270.0,89.5999984741211,24191.999588012695,0.030104540680692623,69.98519340797706,5295.997367858887,-13.95891128540039
2026-06-23,CIEN,92.0,459.8500061035156,42306.20056152344,0.05264586464696392,363.5722731203377,8857.551434452369,15557.06964098709
2026-06-23,LITE,38.0,827.9199829101562,31460.959350585938,0.039150039134947516,508.6733303895766,12131.372795782027,30249.6109797383
2026-06-23,LRCX,81.0,371.3299865722656,30077.728912353516,0.03742874624028436,202.11456702770138,13706.448983109703,12420.64485406089
2026-06-23,MRVL,269.0,279.0400085449219,75061.76229858398,0.09340690786890962,164.9499969482422,30690.213119506836,0.0
2026-06-23,MU,83.0,1051.77001953125,87296.91162109375,0.1086323359768183,450.9683436384575,49866.53909910178,22251.027140932325
2026-06-23,ON,303.0,117.05999755859375,35469.179260253906,0.04413787070665241,103.02999877929688,4251.089630126953,-4223.167538900377
2026-06-23,ONTO,125.0,315.8800048828125,39485.00061035156,0.04913516151597901,266.1349672851562,6218.129699707031,1583.6154885101316
2026-06-23,PR,1559.0,19.18000030517578,29901.620475769043,0.03720959678246123,21.122990562336195,-3029.121810913086,0.0
2026-06-23,RVMD,229.0,169.50999450683594,38817.78874206543,0.048304882614956975,98.01197539855156,16373.046375797123,8294.446484462887
2026-06-23,SEB,3.0,4888.0,14664.0,0.018247891536854178,4647.248128255208,722.255615234375,2527.5314807128916
2026-06-23,SNDK,57.0,1963.5999755859375,111925.19860839844,0.13927979299283394,768.5326441714639,68118.837890625,863.0176611328125
2026-06-23,STM,652.0,72.43000030517578,47224.36019897461,0.05876602583253014,55.68721008300781,10916.299224853516,-2867.405463209152
2026-06-23,TER,49.0,420.1199951171875,20585.879760742188,0.025617082724000616,184.65429457845426,11537.819326397928,30148.019626849145
2026-06-23,TPL,42.0,369.8999938964844,15535.799743652344,0.019332759728618035,525.6448320661273,-6541.283203125,6157.300858688355
2026-06-23,UI,35.0,563.030029296875,19706.051025390625,0.024522223249525514,1018.4410400390625,-15939.385375976562,-856.18044090271
2026-06-23,WDC,143.0,670.75,95917.25,0.1193594908969808,266.05283892543434,57871.69403366289,43124.1889768962
