ticker,name,sector,score_rank,score,missed_winner_score,mom_1m,mom_3m,mom_6m,mom_12m,relative_strength_composite,entry_quality_score,future_winner_score,early_scout_score,portfolio_sleeve_label,diagnosis,policy_probe,production_activation_allowed
STM,STMicroelectronics,Semiconductors,120,2.155791944080293,3.833174,0.42869543596824333,0.7275486419159896,1.4635097792046157,1.43753798865895,3.7103676806263195,0.0,0.527638922543388,0.42709885131552233,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MRVL,MARVELL TECHNOLOGY INC,Information Technology,35,4.2324878856837485,3.64825,0.2350349691227429,0.9783107282807808,0.7857237194750029,1.7258755537367074,3.1322622371351865,0.0,0.8915741614920829,0.7392712819533003,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,223,1.2170032202997227,3.52647,0.34438420082448284,0.537347201133336,1.0844557782287598,2.001524457416827,3.6916083730789966,0.0,0.8230340592632038,0.8957733120652462,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
AMKR,AMKOR TECHNOLOGY INC,Information Technology,106,2.249155765032392,3.334844,0.1993712692067393,0.3585654932355615,1.0925618695302761,3.039217107501319,4.05975604322525,0.0,0.7712967765238745,0.744233872188145,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
MTZ,MASTEC INC,Industrials,47,3.4542834143516643,3.144248,0.15075917852403942,0.6093193316044827,1.0986828903331265,1.8380785332455676,3.7222943508878865,0.0,0.7969751766413268,0.8904800925849701,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
RVMD,REVOLUTION MEDICINES INC,Health Care,357,0.3788483913346453,3.134405,0.059207570687766164,0.5041674314211015,1.366333373037199,2.5717467010700408,4.181916262723266,0.0,0.6038514449574474,0.6341450807938858,unassigned,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
MKSI,MKS,Information Technology,57,3.1643424571117293,2.948272,0.1358079182158376,0.22992024408592804,1.0093971100151418,2.904141465611816,3.7097518784879524,0.0,0.7832891524410382,0.8222337427802988,future_winner,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ECG,EVERUS CONSTRUCTION GROUP INC,Industrials,239,1.1388066281049813,2.940637,0.20331601174814784,0.6090111351904897,0.6101626564178022,2.285833600884774,2.723027118091363,0.0,0.6010627581428009,0.4673174636539959,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
NVT,NVENT ELECTRIC PLC,Industrials,85,2.545789777482807,2.763016,0.27579221653771424,0.5147970766247572,0.5329628420526105,1.7811794111118733,2.2350480431066404,0.0,0.8089632844500824,0.7635176991331096,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",fundamental_acceleration_override_replay,False
TER,TERADYNE INC,Information Technology,21,4.807224465964985,2.754819,-0.03987790660283863,0.16605523879332607,0.9518721758460436,3.6071714282323057,3.8260412106119666,0.0,0.6474519374000746,0.5039893635813049,core_compounder,"strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
TXN,TEXAS INSTRUMENT INC,Information Technology,5,6.24850704566831,2.691094,0.3631970369927935,0.3372191083386209,0.8520505060945271,0.7540440550103484,2.405419193465947,0.0,0.6386520646348934,0.5407875930248707,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,104,2.2968130945013576,2.683633,0.09072516648214735,0.5368084846658909,0.9967380087697335,1.34330395366207,3.171667607460758,0.0,0.5358934825717965,0.5210878096751643,future_winner,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,ranking_mismatch",fundamental_acceleration_override_replay,False
ONTO,ONTO INNOVATION INC,Information Technology,270,0.9185853729668931,2.640872,0.08827838564537016,0.2627348086182333,0.9764901207867738,2.106327724995586,3.2837903452323256,0.0,0.8422737599728997,0.6563344406234903,unassigned,"strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name,ranking_mismatch",concentrated_or_alpha_sprint_replay,False
GEV,GE VERNOVA INC,Industrials,9,5.416600918902692,2.538074,0.07773533409161315,0.351573733829464,0.8597499379935147,1.6812343337037348,2.8825019525911117,0.0,0.862304171867879,0.7069327974893054,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,engine_likes_nonheld_name",concentrated_or_alpha_sprint_replay,False
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,128,2.017966849594008,2.512334,0.15850031424523903,0.3726223257482302,0.9662937948894594,1.5154139361502859,3.0623962509455174,0.0,0.41210216792684456,0.23107508847999664,early_scout,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,ranking_mismatch",leadership_rotation_replay,False
AMAT,APPLIED MATERIAL INC,Information Technology,8,5.454028478071196,2.510845,0.0822025064468026,0.3030482746005283,0.8674082774914027,1.7767571741559722,2.890726755390893,0.0,0.6413903791624523,0.5319685683824735,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
QCOM,QUALCOMM INC,Information Technology,29,4.465384891440004,2.47836,0.5929212429564426,0.5018718823884325,0.23747602951705682,0.4737104790748621,0.873783565828739,0.0,0.4434225742376301,0.5234783473755027,unassigned,"strong_3m_momentum,entry_quality_chase_penalty",fundamental_acceleration_override_replay,False
ARM,Arm Holdings,Information Technology,27,4.503456882543514,2.434573,0.30010148963466543,0.6265978569366433,0.3444677027982923,0.7691708956658583,1.3599970020459597,0.0,0.7686465617584437,0.7205401649896847,future_winner,"strong_3m_momentum,strong_12m_momentum,entry_quality_chase_penalty,engine_likes_nonheld_name",fundamental_acceleration_override_replay,False
ADI,ANALOG DEVICES INC,Information Technology,14,5.119168922624527,2.361867,0.1930515554451917,0.28825038824243276,0.8398413864580145,1.0430387168832809,2.474567391816395,0.0,0.6327872451540726,0.4936712523950418,future_winner,"strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,49,3.431997897623756,2.353023,0.15935378694365454,0.395843055209403,0.6663293984810081,1.5134277081491958,2.337453330080582,0.0,0.6056298048420831,0.4809863811964173,core_compounder,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength",leadership_rotation_replay,False
